signal_time,entry_time,year,entry,stop,target,risk,result_points,bars_held,exit_reason,stage1_lower_wick_pct,stage1_range_expansion,stage2_body_pct,stage2_lower_wick_pct,dist_pdh,dist_vwap,hour,minute,is_sniper,idx,ts_event,symbol,open,high,low,close,volume,trade_date_utc,hour_utc,minute_utc,weekday,vwap_day,dist_vwap_day,return_1m,return_5m,return_15m,ema_9,ema_20,ema_50,dist_ema_9,dist_ema_20,dist_ema_50,true_range,atr_14,atr_50,vol_avg_20,vol_avg_50,rel_vol_20,rel_vol_50,bar_range,body,body_abs,body_pct,upper_wick,lower_wick,fwd_return_5m,fwd_return_15m,fwd_return_30m,fwd_return_60m,event_date_utc,usd_event_count,high_impact_event_count,cpi_event_count,fomc_event_count,nfp_event_count,ppi_event_count,pmi_ism_event_count,jobs_event_count,fed_speech_event_count,has_high_impact_usd_event,has_cpi,has_fomc,has_nfp,has_ppi,has_pmi_ism,has_jobs,has_fed_speech,trade_date_ct,hour_ct,minute_ct,weekday_ct,minute_of_day_ct,is_rth,is_opening_30m,is_premarket_window,is_morning_trade_window,is_lunch_window,is_pm_window,upper_wick_pct,lower_wick_pct,candle_direction,avg_range_20,avg_body_20,range_expansion_20,body_expansion_20,is_displacement_candle,bull_displacement,bear_displacement,bull_fvg,bear_fvg,bull_fvg_low,bull_fvg_high,bear_fvg_low,bear_fvg_high,bull_fvg_size,bear_fvg_size,bull_fvg_min_2pt,bear_fvg_min_2pt,prior_high,prior_low,prior_open,prior_close,prior_body,prior_body_pct,swept_prior_bar_high,swept_prior_bar_low,prior_high_sweep_close_back_below,prior_low_sweep_close_back_above,prior_rth_high,prior_rth_low,prior_rth_close,premarket_high,premarket_low,or_high_30m,or_low_30m,or_range_30m,premarket_range,prior_day_range,swept_prior_rth_high,swept_prior_rth_low,pdh_sweep_close_back_below,pdl_sweep_close_back_above,pmh_sweep_close_back_below,pml_sweep_close_back_above,above_or_high,below_or_low,dist_prior_rth_high,dist_prior_rth_low,dist_premarket_high,dist_premarket_low,dist_or_high_30m,dist_or_low_30m,fwd_points_5m,fwd_points_15m,fwd_points_30m,fwd_points_60m,fwd_points_120m,future_high_30m,future_low_30m,future_high_60m,future_low_60m,mfe_30m,mae_30m,mfe_60m,mae_60m,ict_session_date,is_asia_session,is_london_session,is_ny_rth_session,dol,session_high_so_far,session_low_so_far,pdh,pdl,pdc,prior_session_mid,prior_session_range,asia_high,asia_low,london_high,london_low,ny_open,vwap,dist_dol,dist_pdh_right,dist_pdl,dist_prior_session_mid,dist_asia_high,dist_asia_low,dist_london_high,dist_london_low,dist_ny_open,dist_vwap_right,above_dol,below_dol,above_vwap,below_vwap,prior_range_position,premium_vs_prior_range,discount_vs_prior_range,pdh_sweep_reclaim_now,pdh_sweep_reclaim_last_30m,pdl_sweep_reclaim_now,pdl_sweep_reclaim_last_30m,pmh_sweep_reclaim_now,pmh_sweep_reclaim_last_30m,pml_sweep_reclaim_now,pml_sweep_reclaim_last_30m,asia_high_sweep_reclaim_now,asia_high_sweep_reclaim_last_30m,asia_low_sweep_reclaim_now,asia_low_sweep_reclaim_last_30m,london_high_sweep_reclaim_now,london_high_sweep_reclaim_last_30m,london_low_sweep_reclaim_now,london_low_sweep_reclaim_last_30m,any_liquidity_sweep_reclaim_last_30m,liquidity_sweep_reclaim_count_last_30m,dol_cross_now,bull_dol_reclaim_now,bear_dol_reclaim_now,dol_cross_last_10m,bull_dol_reclaim_last_10m,bear_dol_reclaim_last_10m,inside_bull_fvg_current_bar,inside_bear_fvg_current_bar,recent_bull_fvg_last_120m,recent_bear_fvg_last_120m,bull_ifvg_proxy_fast,bear_ifvg_proxy_fast,any_ifvg_proxy_fast,prior_10m_high,prior_10m_low,prior_10m_open,bull_v_reversal_proxy,bear_v_reversal_proxy,any_v_reversal_proxy
2025-04-21T00:20:00.000000,2025-04-21T00:21:00.000000,2025,18238.0,18247.0,18220.0,9.0,18.0,16,target,0.22916666666666666,2.7906976744186047,0.52,0.12,-144.0,-30.615071900010662,0,21,0,2567413,2025-04-21T06:21:00.000000,NQM5,18238.0,18243.25,18237.0,18238.5,54,2025-04-21,6,21,1,18270.060731451125,-31.56073145112532,-0.00005482606431095327,-0.0008217602103706145,-0.0007396449704142327,18244.00933084629,18246.110965621807,18243.17697026634,-5.509330846289231,-7.610965621806827,-4.676970266340504,6.25,4.625,4.685,48.95,48.46,1.1031664964249233,1.1143210895583986,6.25,0.5,0.5,0.08,4.75,1.0,-0.00009595087315295014,-0.0007127779148504709,-0.001521506702853892,-0.0035501823066590443,2025-04-21,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2025-04-21,0,21,0,21,false,false,false,false,false,false,0.76,0.16,bull,4.3625,2.0625,1.4326647564469914,0.24242424242424243,false,false,false,false,false,,,,,,,false,false,18241.75,18235.5,18236.25,18239.5,3.25,0.52,true,false,true,false,18526.0,18261.5,18427.75,18165.0,17899.75,17988.25,17903.75,84.5,265.25,264.5,false,true,false,false,false,false,true,false,-287.5,-23.0,73.5,338.75,250.25,334.75,-1.75,-13.0,-27.75,-64.75,-63.5,18246.0,18196.75,18246.0,18172.25,7.5,41.75,7.5,66.25,2025-04-21,false,true,false,18286.5,18378.25,18189.0,18383.5,18231.25,18290.0,18307.375,152.25,18378.25,18189.0,18256.75,18080.0,18286.5,18270.060731451125,-48.0,-145.0,7.25,-68.875,-139.75,49.5,-18.25,158.5,-48.0,-31.56073145112532,false,true,false,true,0.047619047619047616,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,false,false,false,false,false,false,true,true,true,false,true,18253.75,18233.0,18252.0,true,true,true
2025-04-21T01:51:00.000000,2025-04-21T01:52:00.000000,2025,18173.25,18183.75,18152.25,10.5,21.0,6,target,0.5151515151515151,1.4965986394557822,0.75,0.0,-209.75,-82.34585425518162,1,52,0,2567504,2025-04-21T07:52:00.000000,NQM5,18173.25,18178.75,18169.75,18172.25,112,2025-04-21,7,52,1,18255.85473849077,-83.6047384907688,-0.0000825366256276272,-0.0007835482363290902,-0.00028881859441620694,18177.166341259413,18177.59209556937,18184.48376781854,-4.916341259413457,-5.342095569369121,-12.23376781853949,9.0,6.5,7.105,66.4,88.52,1.686746987951807,1.2652507907817443,9.0,-1.0,1.0,0.1111111111111111,5.5,2.5,-0.0010180357413088759,0.0007704054258552695,0.00017884411671631462,-0.00024763031545349534,2025-04-21,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2025-04-21,1,52,0,112,false,false,false,false,false,false,0.6111111111111112,0.2777777777777778,bear,5.675,2.4625,1.5859030837004406,0.40609137055837563,false,false,false,false,false,,,,,,,false,false,18181.75,18173.75,18179.75,18173.75,-6.0,0.75,false,true,false,false,18526.0,18261.5,18427.75,18165.0,17899.75,17988.25,17903.75,84.5,265.25,264.5,false,true,false,false,false,false,true,false,-353.75,-89.25,7.25,272.5,184.0,268.5,-18.5,14.0,3.25,-4.5,-8.0,18194.75,18144.0,18194.75,18144.0,22.5,28.25,22.5,28.25,2025-04-21,false,true,false,18286.5,18378.25,18155.5,18383.5,18231.25,18290.0,18307.375,152.25,18378.25,18189.0,18256.75,18080.0,18286.5,18255.85473849077,-114.25,-211.25,-59.0,-135.125,-206.0,-16.75,-84.5,92.25,-114.25,-83.6047384907688,false,true,false,true,-0.38752052545155996,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,false,true,true,18190.0,18169.75,18172.75,false,true,true
2025-04-21T02:56:00.000000,2025-04-21T02:57:00.000000,2025,18171.0,18176.5,18160.0,5.5,-5.5,2,stop,0.5652173913043478,1.9532908704883227,0.5555555555555556,0.07407407407407407,-211.5,-72.69221700736307,2,57,0,2567569,2025-04-21T08:57:00.000000,NQM5,18171.0,18172.25,18165.75,18172.25,68,2025-04-21,8,57,1,18244.58280955025,-72.33280955025111,0.00001375742901177368,0.0002476916514153604,-0.0005225019593823044,18171.965867792613,18174.5992202316,18176.51168343262,0.2841322073873016,-2.349220231601066,-4.261683432621794,6.5,6.660714285714286,6.775,52.95,68.96,1.284230406043437,0.986078886310905,6.5,1.25,1.25,0.19230769230769232,0.0,5.25,0.00012381515772674767,-0.0016233542901952225,-0.0004677461514122072,-0.00024763031545349534,2025-04-21,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2025-04-21,2,57,0,177,false,false,false,false,false,false,0.0,0.8076923076923077,bull,5.8875,3.3875,1.1040339702760085,0.36900369003690037,false,false,false,false,false,,,,,,,false,false,18174.5,18167.75,18168.25,18172.0,3.75,0.5555555555555556,false,true,false,true,18526.0,18261.5,18427.75,18165.0,17899.75,17988.25,17903.75,84.5,265.25,264.5,false,true,false,false,false,false,true,false,-353.75,-89.25,7.25,272.5,184.0,268.5,2.25,-29.5,-8.5,-4.5,13.5,18181.75,18135.0,18181.75,18135.0,9.5,37.25,9.5,37.25,2025-04-21,false,true,false,18286.5,18378.25,18144.0,18383.5,18231.25,18290.0,18307.375,152.25,18378.25,18189.0,18256.75,18080.0,18286.5,18244.58280955025,-114.25,-211.25,-59.0,-135.125,-206.0,-16.75,-84.5,92.25,-114.25,-72.33280955025111,false,true,false,true,-0.38752052545155996,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,2,false,false,false,false,false,false,false,false,true,true,true,false,true,18182.0,18158.0,18172.5,true,true,true
2025-04-21T03:11:00.000000,2025-04-21T03:12:00.000000,2025,18148.0,18164.5,18115.0,16.5,-16.5,15,stop,0.5,2.1206581352833638,0.575,0.0,-235.0,-94.36607433974496,3,12,0,2567584,2025-04-21T09:12:00.000000,NQM5,18148.0,18150.25,18137.75,18142.75,341,2025-04-21,9,12,1,18242.12945022224,-99.37945022224085,-0.0003168305920600023,-0.0014997248211336967,-0.0016233542901952225,18159.166995987696,18165.851741999133,18171.62443701682,-16.416995987696282,-23.101741999133083,-28.874437016820593,12.5,7.821428571428571,6.495,85.45,66.88,3.9906377998829723,5.098684210526316,12.5,-5.25,5.25,0.42,2.25,5.0,-0.00033071061443279426,0.0011574871505146689,0.0004271678769756093,0.0015846550274902782,2025-04-21,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2025-04-21,3,12,0,192,false,false,false,false,false,false,0.18,0.4,bear,7.3,3.125,1.7123287671232876,1.68,false,false,false,false,false,,,,,,,false,false,18158.5,18148.5,18154.25,18148.5,-5.75,0.575,false,true,false,false,18526.0,18261.5,18427.75,18165.0,17899.75,17988.25,17903.75,84.5,265.25,264.5,false,true,false,false,false,false,true,false,-383.25,-118.75,-22.25,243.0,154.5,239.0,-6.0,21.0,7.75,28.75,29.25,18171.5,18135.0,18187.5,18135.0,28.75,7.75,44.75,7.75,2025-04-21,false,true,false,18286.5,18378.25,18137.75,18383.5,18231.25,18290.0,18307.375,152.25,18378.25,18189.0,18256.75,18080.0,18286.5,18242.12945022224,-143.75,-240.75,-88.5,-164.625,-235.5,-46.25,-114.0,62.75,-143.75,-99.37945022224085,false,true,false,true,-0.5812807881773399,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,false,true,true,18174.0,18137.75,18172.75,false,true,true
2025-04-21T06:01:00.000000,2025-04-21T06:02:00.000000,2025,18101.75,18117.0,18071.25,15.25,-15.25,13,stop,0.5576923076923077,1.2530120481927711,0.5714285714285714,0.08928571428571429,-281.25,-106.00313871370963,6,2,0,2567754,2025-04-21T12:02:00.000000,NQM5,18101.75,18107.5,18095.0,18106.25,255,2025-04-21,12,2,1,18207.876568992226,-101.62656899222566,0.00022096700686380366,0.0001519043278923604,0.0009259515188368983,18101.207244219997,18099.73299788613,18113.47707062003,5.042755780003063,6.517002113869239,-7.227070620028826,12.5,10.142857142857142,12.255,189.15,248.12,1.3481363996827913,1.0277285184588103,12.5,4.5,4.5,0.36,1.25,6.75,-0.00017949603037625828,0.0004280289955125305,0.0009389023127372997,0.0010907835692095524,2025-04-21,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2025-04-21,6,2,0,362,false,false,false,false,false,false,0.1,0.54,bull,10.15,3.95,1.2315270935960592,1.1392405063291138,false,false,false,false,false,,,,,,,false,false,18115.0,18101.0,18110.25,18102.25,-8.0,0.5714285714285714,false,true,false,true,18526.0,18261.5,18427.75,18165.0,17899.75,17988.25,17903.75,84.5,265.25,264.5,false,true,false,false,false,false,true,false,-419.75,-155.25,-58.75,206.5,118.0,202.5,-3.25,7.75,17.0,19.75,-130.0,18129.5,18091.0,18148.0,18091.0,23.25,15.25,41.75,15.25,2025-04-21,false,true,false,18286.5,18378.25,18080.0,18383.5,18231.25,18290.0,18307.375,152.25,18378.25,18189.0,18256.75,18080.0,18286.5,18207.876568992226,-180.25,-277.25,-125.0,-201.125,-272.0,-82.75,-150.5,26.25,-180.25,-101.62656899222566,false,true,false,true,-0.8210180623973727,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,false,false,false,false,false,false,true,true,true,false,true,18115.0,18085.75,18087.5,true,false,true
2025-04-21T06:35:00.000000,2025-04-21T06:36:00.000000,2025,18126.25,18132.0,18114.75,5.75,-5.75,3,stop,0.2037037037037037,1.7170111287758347,0.6785714285714286,0.0,-255.75,-72.87174975627204,6,36,0,2567788,2025-04-21T12:36:00.000000,NQM5,18126.25,18128.0,18123.0,18128.0,63,2025-04-21,12,36,1,18200.56070027488,-72.56070027488022,0.000013791011018948751,0.000013791011018948751,0.0007314481292868269,18123.421155823242,18119.22064023827,18115.547556759448,4.578844176758139,8.77935976173103,12.452443240552384,5.0,7.339285714285714,8.79,172.3,178.8,0.3656413232733604,0.3523489932885906,5.0,1.75,1.75,0.35,0.0,3.25,0.0003309796999118042,-0.00026202559576349316,-0.0015169902912621769,-0.00183417917034423,2025-04-21,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2025-04-21,6,36,0,396,false,false,false,false,false,false,0.0,0.65,bull,7.5125,3.2625,0.6655574043261231,0.5363984674329502,false,false,false,false,false,,,,,,,false,false,18130.0,18123.0,18123.0,18127.75,4.75,0.6785714285714286,false,false,false,false,18526.0,18261.5,18427.75,18165.0,17899.75,17988.25,17903.75,84.5,265.25,264.5,false,true,false,false,false,false,true,false,-398.0,-133.5,-37.0,228.25,139.75,224.25,6.0,-4.75,-27.5,-33.25,-168.0,18148.0,18100.75,18165.0,18090.0,20.0,27.25,37.0,38.0,2025-04-21,false,true,false,18286.5,18378.25,18080.0,18383.5,18231.25,18290.0,18307.375,152.25,18378.25,18189.0,18256.75,18080.0,18286.5,18200.56070027488,-158.5,-255.5,-103.25,-179.375,-250.25,-61.0,-128.75,48.0,-158.5,-72.56070027488022,false,true,false,true,-0.6781609195402298,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,false,false,false,false,false,false,true,true,true,false,true,18132.75,18114.25,18118.5,true,false,true
2025-04-21T06:48:00.000000,2025-04-21T06:49:00.000000,2025,18126.75,18136.75,18106.75,10.0,20.0,17,target,0.24444444444444444,1.3235294117647058,0.7647058823529411,0.058823529411764705,-255.5,-70.82816824542897,6,49,0,2567801,2025-04-21T12:49:00.000000,NQM5,18126.75,18134.75,18124.25,18134.5,90,2025-04-21,12,49,1,18198.75302729432,-64.2530272943186,0.0003585613415710842,0.00017924853498785254,0.0005931443547830817,18130.761214724807,18128.608903147822,18122.495772959046,3.7387852751926403,5.891096852177725,12.004227040953992,10.5,8.732142857142858,8.645,169.65,176.46,0.5305039787798408,0.5100306018361102,10.5,7.75,7.75,0.7380952380952381,0.25,2.5,-0.0006479362541013112,-0.0012820866304558143,-0.0017094488406076414,-0.0016818770851140252,2025-04-21,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2025-04-21,6,49,0,409,false,false,false,false,false,false,0.023809523809523808,0.23809523809523808,bull,8.975,4.975,1.16991643454039,1.5577889447236182,false,false,false,false,false,,,,,,,false,false,18129.5,18121.0,18121.5,18128.0,6.5,0.7647058823529411,true,false,false,false,18526.0,18261.5,18427.75,18165.0,17899.75,17988.25,17903.75,84.5,265.25,264.5,false,true,false,false,false,false,true,false,-391.5,-127.0,-30.5,234.75,146.25,230.75,-11.75,-23.25,-31.0,-30.5,-218.25,18136.5,18090.0,18165.0,18049.25,2.0,44.5,30.5,85.25,2025-04-21,false,true,false,18286.5,18378.25,18080.0,18383.5,18231.25,18290.0,18307.375,152.25,18378.25,18189.0,18256.75,18080.0,18286.5,18198.75302729432,-152.0,-249.0,-96.75,-172.875,-243.75,-54.5,-122.25,54.5,-152.0,-64.2530272943186,false,true,false,true,-0.6354679802955665,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,false,false,false,false,false,false,true,true,true,false,true,18143.75,18120.0,18141.25,true,true,true
2025-04-21T07:06:00.000000,2025-04-21T07:07:00.000000,2025,18100.0,18118.0,18064.0,18.0,-18.0,22,stop,0.26229508196721313,1.6310160427807487,0.6206896551724138,0.10344827586206896,-283.0,-94.96684198063303,7,7,0,2567819,2025-04-21T13:07:00.000000,NQM5,18100.0,18108.75,18098.5,18099.0,334,2025-04-21,13,7,1,18195.066947164614,-96.06694716461425,-0.00008287063893264168,-0.001489572989076482,-0.0011038136762514528,18110.948383815925,18117.398259716912,18119.95825257747,-11.948383815924899,-18.398259716912435,-20.958252577471285,10.25,9.392857142857142,8.49,186.15,177.68,1.7942519473542842,1.879783881134624,10.25,-1.0,1.0,0.0975609756097561,8.75,0.5,0.00024863252113371814,0.00020719376761157982,0.0004696392065859367,-0.008315376540140362,2025-04-21,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2025-04-21,7,7,0,427,false,false,true,false,false,false,0.8536585365853658,0.04878048780487805,bear,9.0875,4.0125,1.1279229711141678,0.24922118380062305,false,false,false,false,false,,,,,,,false,false,18107.0,18099.75,18105.0,18100.5,-4.5,0.6206896551724138,true,true,true,false,18526.0,18261.5,18427.75,18165.0,17899.75,17988.25,17903.75,84.5,265.25,264.5,false,true,false,false,false,false,true,false,-427.0,-162.5,-66.0,199.25,110.75,195.25,4.5,3.75,8.5,-150.5,-191.25,18165.0,18090.0,18165.0,17943.25,66.0,9.0,66.0,155.75,2025-04-21,false,true,false,18286.5,18378.25,18080.0,18383.5,18231.25,18290.0,18307.375,152.25,18378.25,18189.0,18256.75,18080.0,18286.5,18195.066947164614,-187.5,-284.5,-132.25,-208.375,-279.25,-90.0,-157.75,19.0,-187.5,-96.06694716461425,false,true,false,true,-0.8686371100164204,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,false,false,false,false,false,false,true,true,false,true,true,18132.0,18098.5,18125.25,false,true,true
2025-04-21T09:24:00.000000,2025-04-21T09:25:00.000000,2025,17883.5,17899.0,17852.5,15.5,31.0,7,target,0.30434782608695654,1.256830601092896,0.7704918032786885,0.08196721311475409,-500.5,-185.46897293458096,9,25,0,2567957,2025-04-21T15:25:00.000000,NQM5,17883.5,17888.0,17882.75,17883.0,459,2025-04-21,15,25,1,18068.084665441773,-185.0846654417728,0.0,-0.0009218134584765281,-0.002134337727558111,17892.73184459871,17902.274820202056,17920.525723765535,-9.731844598711177,-19.274820202055707,-37.525723765535076,5.25,16.875,17.025,891.75,891.32,0.5147182506307821,0.5149665664407844,5.25,-0.5,0.5,0.09523809523809523,4.5,0.25,-0.0009366437398646843,-0.0022367611698260736,-0.004767097243191909,-0.002977688307331028,2025-04-21,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2025-04-21,9,25,0,565,true,false,false,true,false,false,0.8571428571428571,0.047619047619047616,bear,17.8625,9.4125,0.2939118264520644,0.05312084993359894,false,false,false,false,false,,,,,,,false,false,17897.0,17881.75,17894.75,17883.0,-11.75,0.7704918032786885,false,false,false,false,18526.0,18261.5,18427.75,18165.0,17899.75,17988.25,17903.75,84.5,265.25,264.5,false,true,false,false,false,false,false,true,-643.0,-378.5,-282.0,-16.75,-105.25,-20.75,-16.75,-40.0,-85.25,-53.25,-142.25,17888.0,17790.75,17888.0,17786.5,5.0,92.25,5.0,96.5,2025-04-21,false,false,true,18286.5,18378.25,17873.25,18383.5,18231.25,18290.0,18307.375,152.25,18378.25,18189.0,18256.75,18080.0,18286.5,18068.084665441773,-403.5,-500.5,-348.25,-424.375,-495.25,-306.0,-373.75,-197.0,-403.5,-185.0846654417728,false,true,false,true,-2.2873563218390807,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,false,true,true,17920.75,17873.25,17897.75,false,true,true
2025-04-21T11:01:00.000000,2025-04-21T11:02:00.000000,2025,17794.5,17814.75,17754.0,20.25,40.5,2,target,0.26229508196721313,1.3450937155457552,0.46153846153846156,0.08974358974358974,-588.5,-214.6554808737783,11,2,0,2568054,2025-04-21T17:02:00.000000,NQM5,17794.5,17795.75,17765.0,17773.0,1937,2025-04-21,17,2,1,18008.103313242813,-235.10331324281287,-0.0012363023321158018,-0.0013765978367747955,-0.004020790428557408,17797.871415068676,17812.958912009733,17826.41009907195,-24.87141506867556,-39.95891200973347,-53.410099071948935,30.75,12.839285714285714,12.785,753.05,676.4,2.5722063607994157,2.863690124186872,30.75,-21.5,21.5,0.6991869918699187,1.25,8.0,-0.0009705733415855677,-0.0014206943115961934,-0.0003516570078208048,-0.0035025037978957396,2025-04-21,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2025-04-21,11,2,0,662,true,false,false,true,false,false,0.04065040650406504,0.2601626016260163,bear,12.7875,6.725,2.404692082111437,3.197026022304833,true,false,true,false,false,,,,,,,false,false,17812.75,17793.25,17804.0,17795.0,-9.0,0.46153846153846156,false,true,false,false,18526.0,18261.5,18427.75,18165.0,17899.75,17988.25,17903.75,84.5,265.25,264.5,false,true,false,false,false,false,false,true,-753.0,-488.5,-392.0,-126.75,-215.25,-130.75,-17.25,-25.25,-6.25,-62.25,-28.25,17795.75,17731.75,17795.75,17703.0,22.75,41.25,22.75,70.0,2025-04-21,false,false,true,18286.5,18378.25,17765.0,18383.5,18231.25,18290.0,18307.375,152.25,18378.25,18189.0,18256.75,18080.0,18286.5,18008.103313242813,-513.5,-610.5,-458.25,-534.375,-605.25,-416.0,-483.75,-307.0,-513.5,-235.10331324281287,false,true,false,true,-3.0098522167487687,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,false,false,false,false,false,false,false,false,true,true,false,true,true,17819.75,17765.0,17818.5,false,true,true
2025-04-21T21:17:00.000000,2025-04-21T21:18:00.000000,2025,17987.25,17996.25,17969.25,9.0,-9.0,2,stop,0.24615384615384617,1.64765525982256,0.6923076923076923,0.07692307692307693,-391.0,-29.67950414855659,21,18,0,2568610,2025-04-22T03:18:00.000000,NQM5,17987.25,17994.25,17987.25,17989.5,130,2025-04-22,3,18,2,18016.789337657232,-27.289337657231954,0.0001250886044281696,0.0010572883336579242,-0.0017341120652580866,17984.126704804985,17994.791915089783,18010.32129835189,5.373295195015089,-5.291915089783288,-20.82129835188971,7.0,11.660714285714286,7.255,198.25,118.06,0.6557377049180327,1.1011350160935118,7.0,2.25,2.25,0.32142857142857145,4.75,0.0,0.0009310986964619072,0.000055587981878213455,0.000639261791600676,-0.0002779399093916224,2025-04-22,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2025-04-21,21,18,0,1278,false,false,false,false,false,false,0.6785714285714286,0.0,bull,10.2125,5.35,0.6854345165238678,0.42056074766355145,false,false,false,true,false,17982.5,17987.25,,,4.75,,true,false,17988.75,17982.25,17982.75,17987.25,4.5,0.6923076923076923,true,false,false,false,18526.0,18261.5,18427.75,18165.0,17899.75,17988.25,17903.75,84.5,265.25,264.5,false,true,false,false,false,false,true,false,-536.5,-272.0,-175.5,89.75,1.25,85.75,16.75,1.0,11.5,-5.0,6.0,18020.25,17980.5,18020.25,17974.5,30.75,9.0,30.75,15.0,2025-04-22,true,false,false,17893.75,18068.25,17892.75,18378.25,17700.0,17893.25,18039.125,678.25,18068.25,17892.75,18171.5,17985.0,17893.75,18016.789337657232,95.75,-388.75,289.5,-49.625,-78.75,96.75,-182.0,4.5,95.75,-27.289337657231954,true,false,false,true,0.42683376336159234,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,18008.5,17946.25,18007.75,true,true,true
2025-04-21T22:57:00.000000,2025-04-21T22:58:00.000000,2025,17981.25,17989.25,17965.25,8.0,-8.0,5,stop,0.4,1.6853932584269662,0.7916666666666666,0.0,-397.0,-30.241554893193097,22,58,0,2568710,2025-04-22T04:58:00.000000,NQM5,17981.25,17987.25,17981.25,17987.25,35,2025-04-22,4,58,2,18011.465240517322,-24.215240517321945,0.00033368091762242535,0.00037540669058144793,-0.000013898540653256575,17983.187862177932,17984.430892662713,17985.949467433973,4.062137822067598,2.819107337287278,1.300532566026959,6.0,4.571428571428571,4.59,47.7,44.86,0.7337526205450733,0.780205082478823,6.0,6.0,6.0,1.0,0.0,0.0,0.0005420506191886609,0.0004864556838872769,-0.00008339240295207606,0.0005837468206646435,2025-04-22,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2025-04-21,22,58,0,1378,false,false,false,false,false,false,0.0,0.0,bull,4.6,2.775,1.3043478260869565,2.1621621621621623,false,false,false,true,false,17979.75,17981.25,,,1.5,,false,false,17982.5,17976.5,17976.5,17981.25,4.75,0.7916666666666666,true,false,false,false,18526.0,18261.5,18427.75,18165.0,17899.75,17988.25,17903.75,84.5,265.25,264.5,false,true,false,false,false,false,false,false,-538.75,-274.25,-177.75,87.5,-1.0,83.5,9.75,8.75,-1.5,10.5,162.25,18013.0,17971.75,18013.0,17971.75,25.75,15.5,25.75,15.5,2025-04-22,true,false,false,17893.75,18068.25,17892.75,18378.25,17700.0,17893.25,18039.125,678.25,18068.25,17892.75,18171.5,17985.0,17893.75,18011.465240517322,93.5,-391.0,287.25,-51.875,-81.0,94.5,-184.25,2.25,93.5,-24.215240517321945,true,false,false,true,0.42351640250645045,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,17991.0,17972.25,17988.0,true,false,true
