setup_family,direction,trade_date,year,month,hour_ct,minute_ct,signal_ts,entry_ts,vwap_aligned,directional_v_reversal,directional_displacement,has_liq_sweep,body_lt_60,rel_vol_ge_1_25,risk_le_20,body_pct,rel_vol_20,dist_vwap,atr_14,entry,stop,risk_points,mfe_points,mae_points,tp1_hit,tp2_hit,tp3_hit,scaleout_r,fixed_1R,fixed_1_5R,fixed_2R,ifvg_score,ifvg_grade,combo
ifvg_strict,short,2019-11-29,2019,11,8,31,2019-11-29T08:30:00.000000,2019-11-29T08:31:00.000000,false,true,false,true,true,true,true,0.058823529411764705,5.035769828926905,0.404284435133377,1.7142857142857142,8427.75,8431.75,4.0,5.25,-2.75,true,false,false,0.333,1.0,-1.0,-1.0,8,A+,VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2019-11-29,2019,11,11,10,2019-11-29T11:08:00.000000,2019-11-29T11:10:00.000000,true,true,true,true,true,false,true,0.5,0.4672773131554494,-4.777113289836052,1.75,8423.625,8427.75,4.125,8.625,-0.875,true,true,true,1.5,1.0,1.5,2.0,8,A+,VWAP|VREV|DISP|LIQ|BODY_LT60|RISK20|
ifvg_strict,short,2019-12-03,2019,12,8,18,2019-12-03T08:17:00.000000,2019-12-03T08:18:00.000000,true,true,false,true,false,true,true,0.9333333333333333,2.428109107720758,-76.52491512043525,3.5535714285714284,8214.5,8218.75,4.25,8.25,0.0,true,true,false,1.167,1.0,1.5,-1.0,8,A+,VWAP|VREV|LIQ|RVOL|RISK20|
ifvg_strict,short,2019-12-03,2019,12,10,20,2019-12-03T10:19:00.000000,2019-12-03T10:20:00.000000,true,true,false,true,true,false,true,0.30434782608695654,0.9639610033957717,-28.8503351987074,4.821428571428571,8205.5,8211.0,5.5,11.25,-3.25,true,true,true,1.5,1.0,1.5,2.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,long,2019-12-04,2019,12,10,30,2019-12-04T10:29:00.000000,2019-12-04T10:30:00.000000,true,true,false,true,true,false,true,0.5714285714285714,1.2044320392455383,23.853047202797825,2.5357142857142856,8310.5,8306.5,4.0,8.25,-1.25,true,true,true,1.5,1.0,1.5,2.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,long,2019-12-05,2019,12,8,30,2019-12-05T08:29:00.000000,2019-12-05T08:30:00.000000,true,true,true,true,false,true,true,0.7407407407407407,14.149904483649848,1.0728626717482257,2.9285714285714284,8325.5,8321.25,4.25,0.0,-18.0,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|DISP|LIQ|RVOL|RISK20|
ifvg_strict,short,2019-12-05,2019,12,10,37,2019-12-05T10:36:00.000000,2019-12-05T10:37:00.000000,true,true,false,true,true,false,true,0.0,0.7746526146203934,-18.958110641895473,3.732142857142857,8284.5,8293.75,9.25,1.5,-10.25,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,long,2019-12-06,2019,12,8,31,2019-12-06T08:30:00.000000,2019-12-06T08:31:00.000000,true,true,true,false,true,true,true,0.5925925925925926,3.9067810325295356,25.525360078654558,2.982142857142857,8376.125,8369.75,6.375,0.0,-8.125,false,false,false,-1.0,-1.0,-1.0,-1.0,9,A+,VWAP|VREV|DISP|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2019-12-09,2019,12,8,28,2019-12-09T08:27:00.000000,2019-12-09T08:28:00.000000,true,true,false,true,false,true,true,0.75,3.540780827212988,-4.725398287633652,1.4107142857142858,8383.25,8388.75,5.5,0.0,-12.75,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|RVOL|RISK20|
ifvg_strict,long,2019-12-09,2019,12,8,31,2019-12-09T08:30:00.000000,2019-12-09T08:31:00.000000,true,true,true,true,true,true,true,0.4444444444444444,4.970869517423326,4.881769549314413,2.3035714285714284,8392.25,8382.75,9.5,19.25,0.0,true,true,true,1.5,1.0,1.5,2.0,10,A+,VWAP|VREV|DISP|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2019-12-09,2019,12,11,22,2019-12-09T11:21:00.000000,2019-12-09T11:22:00.000000,true,true,false,true,true,true,true,0.5714285714285714,1.775524981897176,-11.075592980198053,1.5892857142857142,8392.875,8397.5,4.625,7.625,-0.625,true,true,false,1.167,1.0,1.5,-1.0,10,A+,VWAP|VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2019-12-10,2019,12,8,7,2019-12-10T08:06:00.000000,2019-12-10T08:07:00.000000,true,true,false,true,true,false,true,0.3333333333333333,0.7883479323691179,24.85189346568768,3.5,8373.125,8368.75,4.375,0.0,-4.375,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,long,2019-12-10,2019,12,10,13,2019-12-10T10:07:00.000000,2019-12-10T10:13:00.000000,true,true,false,true,true,false,true,0.2222222222222222,0.4578361710685079,23.311012303778625,6.321428571428571,8383.75,8373.25,10.5,3.25,-11.25,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,long,2019-12-11,2019,12,8,35,2019-12-11T08:34:00.000000,2019-12-11T08:35:00.000000,true,true,false,true,true,true,true,0.391304347826087,1.9995096236361407,1.2522708615415468,3.375,8372.0,8365.5,6.5,1.0,-8.5,false,false,false,-1.0,-1.0,-1.0,-1.0,10,A+,VWAP|VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2019-12-13,2019,12,8,8,2019-12-13T08:07:00.000000,2019-12-13T08:08:00.000000,true,true,false,true,true,true,true,0.030303030303030304,4.076509264793784,-12.409845311734898,15.678571428571429,8510.0,8520.5,10.5,24.0,0.0,true,true,true,1.5,1.0,1.5,2.0,10,A+,VWAP|VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2019-12-16,2019,12,8,32,2019-12-16T08:31:00.000000,2019-12-16T08:32:00.000000,true,true,false,false,true,true,true,0.3157894736842105,3.564978405967805,25.470542891382138,2.5535714285714284,8581.625,8571.0,10.625,22.375,-1.875,true,true,true,1.5,1.0,1.5,2.0,9,A+,VWAP|VREV|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2019-12-16,2019,12,11,26,2019-12-16T11:25:00.000000,2019-12-16T11:26:00.000000,true,true,false,false,true,true,false,0.0,1.6121758737316796,34.84788035100246,5.410714285714286,8616.5,8583.75,32.75,0.25,-4.75,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|BODY_LT60|RVOL|
ifvg_strict,long,2019-12-17,2019,12,8,29,2019-12-17T08:28:00.000000,2019-12-17T08:29:00.000000,true,true,false,true,false,true,true,0.7,4.288617886178861,7.703811721123202,1.7321428571428572,8619.125,8614.5,4.625,0.375,-7.125,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|RVOL|RISK20|
ifvg_strict,short,2019-12-17,2019,12,8,30,2019-12-17T08:29:00.000000,2019-12-17T08:30:00.000000,false,true,true,true,true,true,true,0.06666666666666667,9.224489795918368,8.026452394175067,2.1964285714285716,8616.5,8620.75,4.25,8.5,-2.25,true,true,true,1.5,1.0,1.5,2.0,8,A+,VREV|DISP|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2019-12-18,2019,12,8,30,2019-12-18T08:19:00.000000,2019-12-18T08:30:00.000000,true,true,false,false,true,true,false,0.391304347826087,9.7215667767815,12.73670737725115,5.607142857142857,8616.0,8585.25,30.75,22.0,-8.5,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|BODY_LT60|RVOL|
ifvg_strict,short,2019-12-18,2019,12,8,35,2019-12-18T08:34:00.000000,2019-12-18T08:35:00.000000,false,true,false,true,true,true,true,0.2222222222222222,1.8932829500293178,12.45966050709103,2.3214285714285716,8622.5,8627.0,4.5,3.75,-6.5,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2019-12-19,2019,12,8,36,2019-12-19T08:31:00.000000,2019-12-19T08:36:00.000000,true,false,true,true,true,true,true,0.56,1.9751420055115012,7.808132971360465,3.125,8629.625,8617.5,12.125,26.875,-5.125,true,true,true,1.5,1.0,1.5,2.0,8,A+,VWAP|DISP|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2019-12-20,2019,12,8,30,2019-12-20T08:22:00.000000,2019-12-20T08:30:00.000000,true,true,false,false,true,true,true,0.45,6.85669318877328,16.805479541695604,4.392857142857143,8702.625,8698.25,4.375,9.625,-1.875,true,true,true,1.5,1.0,1.5,2.0,9,A+,VWAP|VREV|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2019-12-24,2019,12,8,37,2019-12-24T08:34:00.000000,2019-12-24T08:37:00.000000,true,true,true,true,false,true,true,0.8571428571428571,1.8560425976989634,-2.715591234211388,2.9464285714285716,8724.0,8733.75,9.75,17.0,-1.25,true,true,false,1.167,1.0,1.5,-1.0,8,A+,VWAP|VREV|DISP|LIQ|RVOL|RISK20|
ifvg_strict,long,2019-12-24,2019,12,8,38,2019-12-24T08:37:00.000000,2019-12-24T08:38:00.000000,false,true,true,true,true,true,true,0.46153846153846156,1.3460170697012803,-4.3650184457928844,3.107142857142857,8722.875,8718.5,4.375,2.125,-5.625,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VREV|DISP|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2019-12-26,2019,12,8,36,2019-12-26T08:33:00.000000,2019-12-26T08:36:00.000000,true,true,true,false,true,true,true,0.09090909090909091,2.4402573529411766,5.186697134387941,2.8035714285714284,8743.875,8739.25,4.625,9.875,-0.125,true,true,true,1.5,1.0,1.5,2.0,9,A+,VWAP|VREV|DISP|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2019-12-27,2019,12,8,16,2019-12-27T08:12:00.000000,2019-12-27T08:16:00.000000,true,true,false,true,false,true,true,0.8333333333333334,1.358555460017197,-0.22121227466050186,1.3392857142857142,8830.125,8835.0,4.875,8.625,-3.375,true,true,false,1.167,1.0,1.5,-1.0,8,A+,VWAP|VREV|LIQ|RVOL|RISK20|
ifvg_strict,long,2019-12-27,2019,12,8,32,2019-12-27T08:31:00.000000,2019-12-27T08:32:00.000000,false,true,false,true,true,true,true,0.2777777777777778,3.6629338416329125,-2.655411182597163,2.732142857142857,8827.25,8821.25,6.0,5.25,-7.75,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2019-12-30,2019,12,8,31,2019-12-30T08:30:00.000000,2019-12-30T08:31:00.000000,true,true,false,true,false,true,true,0.7272727272727273,5.434782608695652,-6.020394018934894,2.7142857142857144,8783.375,8791.25,7.875,1.875,-9.625,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|RVOL|RISK20|
ifvg_strict,short,2019-12-31,2019,12,8,32,2019-12-31T08:30:00.000000,2019-12-31T08:32:00.000000,true,true,true,true,false,true,true,0.9354838709677419,5.812077351999051,-1.4440784879661805,4.839285714285714,8703.0,8709.5,6.5,0.0,-23.25,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|DISP|LIQ|RVOL|RISK20|
ifvg_strict,short,2019-12-31,2019,12,10,33,2019-12-31T10:32:00.000000,2019-12-31T10:33:00.000000,true,true,false,true,false,true,true,0.6428571428571429,1.5731023942944473,-19.730150440665966,2.6607142857142856,8707.25,8711.75,4.5,3.25,-5.75,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|RVOL|RISK20|
ifvg_strict,long,2020-01-02,2020,1,8,18,2020-01-02T08:17:00.000000,2020-01-02T08:18:00.000000,true,true,false,true,true,false,true,0.1111111111111111,0.9690002052966536,20.920667872607737,1.6607142857142858,8825.0,8820.75,4.25,0.5,-6.5,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,long,2020-01-02,2020,1,10,25,2020-01-02T10:24:00.000000,2020-01-02T10:25:00.000000,true,true,false,true,false,true,true,0.625,1.3883115803474935,9.205161159952695,3.1964285714285716,8831.75,8827.5,4.25,0.0,-5.25,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|RVOL|RISK20|
ifvg_strict,long,2020-01-06,2020,1,8,8,2020-01-06T08:07:00.000000,2020-01-06T08:08:00.000000,false,true,true,true,true,true,true,0.21428571428571427,1.4639639639639639,-2.5273228829137224,2.8214285714285716,8756.0,8748.5,7.5,0.5,-10.25,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VREV|DISP|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2020-01-06,2020,1,8,10,2020-01-06T08:09:00.000000,2020-01-06T08:10:00.000000,true,true,false,true,true,false,true,0.14285714285714285,0.6301050175029171,-3.020203711657814,2.8035714285714284,8755.0,8759.25,4.25,9.25,-1.25,true,true,true,1.5,1.0,1.5,2.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,long,2020-01-07,2020,1,10,14,2020-01-07T10:13:00.000000,2020-01-07T10:14:00.000000,true,true,false,true,true,false,true,0.5833333333333334,0.6765067650676506,17.870440316579334,3.1964285714285716,8880.25,8875.25,5.0,7.75,-3.75,true,true,false,1.167,1.0,1.5,-1.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,long,2020-01-08,2020,1,8,34,2020-01-08T08:32:00.000000,2020-01-08T08:34:00.000000,true,true,false,true,true,true,false,0.20689655172413793,1.7971165991550153,73.0928177523474,6.803571428571429,8872.0,8847.75,24.25,25.5,-4.5,true,false,false,0.333,1.0,-1.0,-1.0,9,A+,VWAP|VREV|LIQ|BODY_LT60|RVOL|
ifvg_strict,long,2020-01-08,2020,1,10,36,2020-01-08T10:35:00.000000,2020-01-08T10:36:00.000000,true,true,false,true,true,false,true,0.46511627906976744,1.2298701298701298,74.95481473550353,9.303571428571429,8892.375,8880.5,11.875,25.625,0.0,true,true,true,1.5,1.0,1.5,2.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,short,2020-01-09,2020,1,8,16,2020-01-09T08:15:00.000000,2020-01-09T08:16:00.000000,false,true,false,true,true,true,true,0.0,1.2656784492588369,18.12290253107676,1.625,8992.625,8997.25,4.625,0.0,-4.875,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2020-01-09,2020,1,8,36,2020-01-09T08:28:00.000000,2020-01-09T08:36:00.000000,true,true,false,true,true,true,true,0.38235294117647056,2.8236329905983713,20.931608658809637,5.892857142857143,9000.5,8994.75,5.75,12.25,0.0,true,true,true,1.5,1.0,1.5,2.0,10,A+,VWAP|VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2020-01-10,2020,1,8,14,2020-01-10T08:12:00.000000,2020-01-10T08:14:00.000000,true,true,false,true,true,false,true,0.25,0.6520335700451905,0.8038863812089403,3.5,9036.75,9032.75,4.0,6.0,-2.0,true,true,false,1.167,1.0,1.5,-1.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,long,2020-01-13,2020,1,8,32,2020-01-13T08:29:00.000000,2020-01-13T08:32:00.000000,true,true,false,true,true,true,true,0.07142857142857142,3.924676457757743,5.085029491261594,3.7857142857142856,9016.75,9011.75,5.0,6.5,-1.75,true,false,false,0.333,1.0,-1.0,-1.0,10,A+,VWAP|VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2020-01-13,2020,1,8,32,2020-01-13T08:31:00.000000,2020-01-13T08:32:00.000000,false,true,true,true,true,true,true,0.07142857142857142,3.924676457757743,5.085029491261594,3.7857142857142856,9023.875,9029.25,5.375,9.875,0.0,true,true,false,1.167,1.0,1.5,-1.0,8,A+,VREV|DISP|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2020-01-14,2020,1,10,45,2020-01-14T10:42:00.000000,2020-01-14T10:45:00.000000,true,true,false,true,true,false,true,0.4117647058823529,1.2016718913270636,-5.965974140115577,2.9285714285714284,9064.75,9069.0,4.25,0.75,-5.75,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,long,2020-01-15,2020,1,10,21,2020-01-15T10:13:00.000000,2020-01-15T10:21:00.000000,true,true,false,true,true,true,true,0.2857142857142857,1.3469688594066702,10.649740015160205,3.3392857142857144,9076.375,9070.5,5.875,6.375,-1.625,true,false,false,0.333,1.0,-1.0,-1.0,10,A+,VWAP|VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2020-01-16,2020,1,8,36,2020-01-16T08:32:00.000000,2020-01-16T08:36:00.000000,true,true,true,true,false,true,true,0.675,2.2936977047670224,8.153960604120584,4.857142857142857,9097.25,9087.75,9.5,20.75,0.0,true,true,true,1.5,1.0,1.5,2.0,8,A+,VWAP|VREV|DISP|LIQ|RVOL|RISK20|
ifvg_strict,short,2020-01-16,2020,1,11,22,2020-01-16T11:21:00.000000,2020-01-16T11:22:00.000000,true,true,false,true,true,false,true,0.4444444444444444,1.061261671601002,-3.763902733089708,2.5714285714285716,9093.5,9098.5,5.0,3.25,-4.25,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,long,2020-01-17,2020,1,8,23,2020-01-17T08:22:00.000000,2020-01-17T08:23:00.000000,true,true,true,true,false,true,true,0.7058823529411765,1.629910909887542,12.96241780910168,2.517857142857143,9172.875,9167.0,5.875,13.125,-1.375,true,true,true,1.5,1.0,1.5,2.0,8,A+,VWAP|VREV|DISP|LIQ|RVOL|RISK20|
ifvg_strict,short,2020-01-17,2020,1,10,15,2020-01-17T10:14:00.000000,2020-01-17T10:15:00.000000,true,true,false,true,false,true,true,0.6086956521739131,1.6227873124269925,-21.269261404779172,4.089285714285714,9133.25,9143.0,9.75,3.25,-10.25,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|RVOL|RISK20|
ifvg_strict,long,2020-01-20,2020,1,8,33,2020-01-20T08:32:00.000000,2020-01-20T08:33:00.000000,false,true,true,true,true,true,true,0.3,3.7099644128113876,-3.1360492020012316,1.4821428571428572,9168.0,9163.0,5.0,4.75,-5.0,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VREV|DISP|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2020-01-21,2020,1,8,27,2020-01-21T08:26:00.000000,2020-01-21T08:27:00.000000,true,true,true,true,false,true,true,0.6363636363636364,1.4009454232917922,16.401464814254723,1.875,9151.875,9146.25,5.625,11.625,-1.125,true,true,true,1.5,1.0,1.5,2.0,8,A+,VWAP|VREV|DISP|LIQ|RVOL|RISK20|
ifvg_strict,short,2020-01-21,2020,1,8,35,2020-01-21T08:34:00.000000,2020-01-21T08:35:00.000000,false,true,false,true,true,true,true,0.13636363636363635,1.6242085112649094,22.47220798430135,4.482142857142857,9164.125,9172.0,7.875,8.875,-0.875,true,false,false,0.333,1.0,-1.0,-1.0,8,A+,VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2020-01-21,2020,1,10,33,2020-01-21T10:32:00.000000,2020-01-21T10:33:00.000000,true,true,false,true,true,false,true,0.42857142857142855,0.9432510799455589,38.143445901787345,2.3392857142857144,9193.5,9188.5,5.0,6.25,-1.5,true,false,false,0.333,1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,short,2020-01-22,2020,1,8,32,2020-01-22T08:30:00.000000,2020-01-22T08:32:00.000000,true,true,true,true,true,true,true,0.45161290322580644,3.766511510881872,-0.13825052533866256,3.5357142857142856,9220.625,9227.0,6.375,4.375,-7.625,false,false,false,-1.0,-1.0,-1.0,-1.0,10,A+,VWAP|VREV|DISP|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2020-01-22,2020,1,10,11,2020-01-22T10:10:00.000000,2020-01-22T10:11:00.000000,true,true,false,true,true,false,true,0.1111111111111111,0.915247860031982,7.136455248437414,3.4285714285714284,9235.625,9229.5,6.125,0.125,-12.125,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,short,2020-01-23,2020,1,8,23,2020-01-23T08:12:00.000000,2020-01-23T08:23:00.000000,true,true,false,false,true,true,true,0.5416666666666666,1.3384813384813385,-3.9341306113765313,3.392857142857143,9190.5,9195.5,5.0,3.0,-10.5,false,false,false,-1.0,-1.0,-1.0,-1.0,9,A+,VWAP|VREV|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2020-01-24,2020,1,8,12,2020-01-24T08:11:00.000000,2020-01-24T08:12:00.000000,true,true,false,true,true,true,true,0.125,1.2981228125994273,4.81224363966794,1.625,9277.125,9273.0,4.125,1.625,-5.875,false,false,false,-1.0,-1.0,-1.0,-1.0,10,A+,VWAP|VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2020-01-28,2020,1,8,9,2020-01-28T08:08:00.000000,2020-01-28T08:09:00.000000,false,true,true,true,true,true,true,0.5,1.666007123070835,16.913224917278058,2.642857142857143,9024.125,9029.0,4.875,0.375,-5.375,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VREV|DISP|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2020-01-28,2020,1,8,11,2020-01-28T08:10:00.000000,2020-01-28T08:11:00.000000,true,true,false,true,true,false,true,0.45454545454545453,0.7696661007357102,18.605137600618036,2.75,9025.625,9021.25,4.375,3.875,-4.625,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,long,2020-01-28,2020,1,10,12,2020-01-28T10:11:00.000000,2020-01-28T10:12:00.000000,true,true,false,true,true,false,true,0.06666666666666667,0.5873120766562036,43.62689186879652,4.660714285714286,9065.25,9060.0,5.25,10.5,0.0,true,true,true,1.5,1.0,1.5,2.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,long,2020-01-29,2020,1,8,30,2020-01-29T08:08:00.000000,2020-01-29T08:30:00.000000,true,true,false,true,true,true,true,0.02127659574468085,9.395134147514183,12.648755484642606,3.1964285714285716,9142.875,9138.75,4.125,7.625,-3.375,true,true,false,1.167,1.0,1.5,-1.0,10,A+,VWAP|VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2020-01-29,2020,1,10,35,2020-01-29T10:34:00.000000,2020-01-29T10:35:00.000000,true,true,true,true,true,true,true,0.45454545454545453,1.5263675073698002,-4.15313474501454,3.607142857142857,9117.125,9123.25,6.125,8.875,-3.375,true,false,false,0.333,1.0,-1.0,-1.0,10,A+,VWAP|VREV|DISP|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2020-01-30,2020,1,8,32,2020-01-30T08:05:00.000000,2020-01-30T08:32:00.000000,false,true,false,true,true,true,true,0.37142857142857144,4.065448798400967,18.376804220079066,5.785714285714286,9069.625,9075.5,5.875,3.875,-14.875,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2020-01-30,2020,1,8,32,2020-01-30T08:31:00.000000,2020-01-30T08:32:00.000000,true,true,false,true,true,true,true,0.37142857142857144,4.065448798400967,18.376804220079066,5.785714285714286,9061.75,9044.25,17.5,46.5,0.0,true,true,true,1.5,1.0,1.5,2.0,10,A+,VWAP|VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2020-01-31,2020,1,10,7,2020-01-31T10:06:00.000000,2020-01-31T10:07:00.000000,true,true,true,false,true,true,true,0.52,1.4357643394757331,-83.16797306677472,9.214285714285714,9057.625,9077.0,19.375,40.375,-3.375,true,true,true,1.5,1.0,1.5,2.0,9,A+,VWAP|VREV|DISP|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2020-02-03,2020,2,8,11,2020-02-03T08:10:00.000000,2020-02-03T08:11:00.000000,true,true,false,false,true,true,true,0.09090909090909091,1.4220830070477681,-3.1402441096506664,2.767857142857143,9053.5,9058.75,5.25,11.0,-0.25,true,true,true,1.5,1.0,1.5,2.0,9,A+,VWAP|VREV|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2020-02-03,2020,2,8,32,2020-02-03T08:31:00.000000,2020-02-03T08:32:00.000000,true,true,false,true,true,true,false,0.3902439024390244,3.542024460057247,4.379875298487605,5.892857142857143,9059.5,9035.5,24.0,48.75,-1.5,true,true,true,1.5,1.0,1.5,2.0,9,A+,VWAP|VREV|LIQ|BODY_LT60|RVOL|
ifvg_strict,long,2020-02-05,2020,2,8,9,2020-02-05T08:08:00.000000,2020-02-05T08:09:00.000000,true,true,false,true,true,false,true,0.5384615384615384,0.7265198569546396,55.55530041718339,2.8214285714285716,9455.5,9451.5,4.0,0.0,-5.5,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
ifvg_strict,short,2020-02-05,2020,2,8,15,2020-02-05T08:10:00.000000,2020-02-05T08:15:00.000000,false,true,false,true,true,true,true,0.5625,1.545538178472861,54.283311531469735,3.1785714285714284,9452.0,9456.75,4.75,1.0,-6.0,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,short,2020-02-06,2020,2,8,8,2020-02-06T08:05:00.000000,2020-02-06T08:08:00.000000,true,true,false,true,true,true,true,0.2727272727272727,1.3047769443347808,-19.34365925136626,4.571428571428571,9404.25,9408.75,4.5,2.75,-6.5,false,false,false,-1.0,-1.0,-1.0,-1.0,10,A+,VWAP|VREV|LIQ|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2020-02-07,2020,2,10,49,2020-02-07T10:20:00.000000,2020-02-07T10:49:00.000000,true,true,true,true,true,false,true,0.5652173913043478,1.1973078285511867,20.52480214791467,3.375,9442.75,9434.75,8.0,12.0,-1.0,true,true,false,1.167,1.0,1.5,-1.0,8,A+,VWAP|VREV|DISP|LIQ|BODY_LT60|RISK20|
ifvg_strict,short,2020-02-10,2020,2,8,6,2020-02-10T08:05:00.000000,2020-02-10T08:06:00.000000,true,true,false,false,true,true,true,0.4230769230769231,1.847502739940504,-16.953954592774608,3.4464285714285716,9388.625,9395.0,6.375,9.625,-4.625,true,true,false,1.167,1.0,1.5,-1.0,9,A+,VWAP|VREV|BODY_LT60|RVOL|RISK20|
ifvg_strict,long,2020-02-11,2020,2,8,27,2020-02-11T08:15:00.000000,2020-02-11T08:27:00.000000,true,true,false,true,true,false,true,0.5,0.9125067096081589,12.426045170590442,2.0357142857142856,9576.125,9572.0,4.125,5.375,-4.625,false,false,false,-1.0,-1.0,-1.0,-1.0,8,A+,VWAP|VREV|LIQ|BODY_LT60|RISK20|
