idx,ts_event,symbol,open,high,low,close,volume,trade_date_utc,hour_utc,minute_utc,weekday,vwap_day,dist_vwap_day,return_1m,return_5m,return_15m,ema_9,ema_20,ema_50,dist_ema_9,dist_ema_20,dist_ema_50,true_range,atr_14,atr_50,vol_avg_20,vol_avg_50,rel_vol_20,rel_vol_50,bar_range,body,body_abs,body_pct,upper_wick,lower_wick,fwd_return_5m,fwd_return_15m,fwd_return_30m,fwd_return_60m,event_date_utc,usd_event_count,high_impact_event_count,cpi_event_count,fomc_event_count,nfp_event_count,ppi_event_count,pmi_ism_event_count,jobs_event_count,fed_speech_event_count,has_high_impact_usd_event,has_cpi,has_fomc,has_nfp,has_ppi,has_pmi_ism,has_jobs,has_fed_speech,ts_ct,trade_date_ct,hour_ct,minute_ct,weekday_ct,minute_of_day_ct,is_rth,is_opening_30m,is_premarket_window,is_morning_trade_window,is_lunch_window,is_pm_window,upper_wick_pct,lower_wick_pct,candle_direction,avg_range_20,avg_body_20,range_expansion_20,body_expansion_20,is_displacement_candle,bull_displacement,bear_displacement,bull_fvg,bear_fvg,bull_fvg_low,bull_fvg_high,bear_fvg_low,bear_fvg_high,bull_fvg_size,bear_fvg_size,bull_fvg_min_2pt,bear_fvg_min_2pt,prior_high,prior_low,prior_open,prior_close,prior_body,prior_body_pct,swept_prior_bar_high,swept_prior_bar_low,prior_high_sweep_close_back_below,prior_low_sweep_close_back_above,prior_rth_high,prior_rth_low,prior_rth_close,premarket_high,premarket_low,or_high_30m,or_low_30m,or_range_30m,premarket_range,prior_day_range,swept_prior_rth_high,swept_prior_rth_low,pdh_sweep_close_back_below,pdl_sweep_close_back_above,pmh_sweep_close_back_below,pml_sweep_close_back_above,above_or_high,below_or_low,dist_prior_rth_high,dist_prior_rth_low,dist_premarket_high,dist_premarket_low,dist_or_high_30m,dist_or_low_30m,fwd_points_5m,fwd_points_15m,fwd_points_30m,fwd_points_60m,fwd_points_120m,future_high_30m,future_low_30m,future_high_60m,future_low_60m,mfe_30m,mae_30m,mfe_60m,mae_60m,ict_session_date,is_asia_session,is_london_session,is_ny_rth_session,dol,session_high_so_far,session_low_so_far,pdh,pdl,pdc,prior_session_mid,prior_session_range,asia_high,asia_low,london_high,london_low,ny_open,vwap,dist_dol,dist_pdh,dist_pdl,dist_prior_session_mid,dist_asia_high,dist_asia_low,dist_london_high,dist_london_low,dist_ny_open,dist_vwap,above_dol,below_dol,above_vwap,below_vwap,prior_range_position,premium_vs_prior_range,discount_vs_prior_range,pdh_sweep_reclaim_now,pdh_sweep_reclaim_last_30m,pdl_sweep_reclaim_now,pdl_sweep_reclaim_last_30m,pmh_sweep_reclaim_now,pmh_sweep_reclaim_last_30m,pml_sweep_reclaim_now,pml_sweep_reclaim_last_30m,asia_high_sweep_reclaim_now,asia_high_sweep_reclaim_last_30m,asia_low_sweep_reclaim_now,asia_low_sweep_reclaim_last_30m,london_high_sweep_reclaim_now,london_high_sweep_reclaim_last_30m,london_low_sweep_reclaim_now,london_low_sweep_reclaim_last_30m,any_liquidity_sweep_reclaim_last_30m,liquidity_sweep_reclaim_count_last_30m,dol_cross_now,bull_dol_reclaim_now,bear_dol_reclaim_now,dol_cross_last_10m,bull_dol_reclaim_last_10m,bear_dol_reclaim_last_10m,inside_bull_fvg_current_bar,inside_bear_fvg_current_bar,recent_bull_fvg_last_120m,recent_bear_fvg_last_120m,bull_ifvg_proxy_fast,bear_ifvg_proxy_fast,any_ifvg_proxy_fast,prior_10m_high,prior_10m_low,prior_10m_open,bull_v_reversal_proxy,bear_v_reversal_proxy,any_v_reversal_proxy,year,month
2816577,2026-01-02T16:21:00.000000,NQH6,25333.5,25361.25,25330.25,25357.5,1114,2026-01-02,16,21,5,25587.39818540498,-229.89818540498163,0.0009473621884066308,-0.0006699639401761548,0.0007399733609589898,25354.32599948815,25368.101713729484,25429.46986028736,3.174000511851773,-10.60171372948389,-71.96986028736137,31.0,31.410714285714285,28.905,1743.1,1884.42,0.6390912741667145,0.5911633287695949,31.0,24.0,24.0,0.7741935483870968,3.75,3.25,0.001242236024844745,0.0024351769693384817,-0.0014196983141082642,0.0005028098195800634,2026-01-02,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2026-01-02T10:21:00.000000,2026-01-02,10,21,4,621,true,false,false,true,false,false,0.12096774193548387,0.10483870967741936,bull,29.9625,15.225,1.0346266166040885,1.5763546798029557,false,false,false,false,false,,,,,,,false,false,25360.0,25328.25,25346.25,25333.5,-12.75,0.4015748031496063,true,false,true,false,25692.0,25444.5,25467.0,25709.0,25662.25,25803.75,25638.25,165.5,46.75,247.5,false,true,false,false,false,false,false,true,-334.5,-87.0,-351.5,-304.75,-446.25,-280.75,31.5,61.75,-36.0,12.75,4.75,25427.25,25330.25,25427.25,25303.5,69.75,27.25,69.75,54.0,2026-01-02,false,false,true,25478.5,25803.75,25293.75,25716.75,25429.0,25434.75,25572.875,287.75,25644.0,25448.5,25742.75,25624.75,25478.5,25587.39818540498,-121.0,-359.25,-71.5,-215.375,-286.5,-91.0,-385.25,-267.25,-121.0,-229.89818540498163,false,true,false,true,-0.24847958297132927,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,25405.5,25293.75,25321.0,true,true,true,2026,2026-01
2816578,2026-01-02T16:22:00.000000,NQH6,25357.25,25388.5,25357.25,25387.75,1368,2026-01-02,16,22,5,25586.511574494885,-198.76157449488528,0.0011929409444937367,0.00044332354737641744,0.0019140266582475807,25361.01079959052,25369.97297908858,25427.833787334916,26.739200409479963,17.77702091142055,-40.08378733491554,31.25,32.089285714285715,28.625,1703.95,1866.56,0.8028404589336542,0.7328990228013029,31.25,30.5,30.5,0.976,0.75,0.0,-0.00015755630175973145,0.00021663991491949197,-0.002845860700534719,-0.00006893088201986863,2026-01-02,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2026-01-02T10:22:00.000000,2026-01-02,10,22,4,622,true,false,false,true,false,false,0.024,0.0,bull,29.9375,16.7,1.0438413361169103,1.8263473053892216,false,false,false,false,false,,,,,,,false,false,25361.25,25330.25,25333.5,25357.5,24.0,0.7741935483870968,true,false,false,false,25692.0,25444.5,25467.0,25709.0,25662.25,25803.75,25638.25,165.5,46.75,247.5,false,true,false,false,false,false,false,true,-304.25,-56.75,-321.25,-274.5,-416.0,-250.5,-4.0,5.5,-72.25,-1.75,-32.25,25427.25,25321.0,25427.25,25303.5,39.5,66.75,39.5,84.25,2026-01-02,false,false,true,25478.5,25803.75,25293.75,25716.75,25429.0,25434.75,25572.875,287.75,25644.0,25448.5,25742.75,25624.75,25478.5,25586.511574494885,-90.75,-329.0,-41.25,-185.125,-256.25,-60.75,-355.0,-237.0,-90.75,-198.76157449488528,false,true,false,true,-0.14335360556038226,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,25405.5,25328.25,25330.25,true,false,true,2026,2026-01
2822086,2026-01-08T16:11:00.000000,NQH6,25634.75,25651.25,25633.5,25649.25,1104,2026-01-08,16,11,4,25694.30740373602,-45.057403736020206,0.0005558806319485576,-0.0006331456624651954,0.0010635391460462884,25650.364349764808,25654.73260309796,25661.535443184563,-1.1143497648081393,-5.4826030979602365,-12.28544318456261,17.75,17.517857142857142,18.24,1190.0,1316.2,0.9277310924369748,0.8387783011700349,17.75,14.5,14.5,0.8169014084507042,2.0,1.25,-0.0009649404953361307,-0.00013645623166369525,-0.00047759681082293337,-0.00018519060011501498,2026-01-08,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2026-01-08T10:11:00.000000,2026-01-08,10,11,3,611,true,false,false,true,false,false,0.11267605633802817,0.07042253521126761,bull,17.4875,10.2875,1.015010721944246,1.4094775212636697,false,false,false,false,false,,,,,,,false,false,25647.25,25627.5,25643.0,25635.0,-8.0,0.4050632911392405,true,false,false,false,25996.25,25771.0,25833.75,25818.0,25758.0,25803.0,25597.25,205.75,60.0,225.25,false,true,false,false,false,false,false,false,-347.0,-121.75,-168.75,-108.75,-153.75,52.0,-24.75,-3.5,-12.25,-4.75,-9.0,25669.75,25583.75,25679.5,25583.75,20.5,65.5,30.25,65.5,2026-01-08,false,false,true,25838.75,25849.75,25569.0,25996.25,25727.0,25835.75,25861.625,269.25,25849.75,25737.25,25810.25,25670.0,25838.75,25694.30740373602,-189.5,-347.0,-77.75,-212.375,-200.5,-88.0,-161.0,-20.75,-189.5,-45.057403736020206,false,true,false,true,-0.28876508820798513,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,25679.25,25627.5,25675.75,true,true,true,2026,2026-01
2822095,2026-01-08T16:20:00.000000,NQH6,25643.75,25660.25,25643.5,25659.25,1288,2026-01-08,16,20,4,25692.510043649654,-33.26004364965411,0.0006239458726955416,0.0011607717669093187,0.00004871774885017999,25643.61801950963,25646.776156012562,25655.332951525797,15.631980490368733,12.473843987438158,3.917048474202602,17.0,17.089285714285715,18.315,1011.9,1281.1,1.2728530487202292,1.005385996409336,16.75,15.5,15.5,0.9253731343283582,1.0,0.25,-0.0007989321589679799,-0.0022798795755916146,0.00015588920174991472,0.0006235568069994368,2026-01-08,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2026-01-08T10:20:00.000000,2026-01-08,10,20,3,620,true,false,false,true,false,false,0.05970149253731343,0.014925373134328358,bull,16.525,9.3625,1.0136157337367626,1.6555407209612816,false,false,false,false,false,,,,,,,false,false,25643.5,25629.5,25638.75,25643.25,4.5,0.32142857142857145,true,false,false,false,25996.25,25771.0,25833.75,25818.0,25758.0,25803.0,25597.25,205.75,60.0,225.25,false,true,false,false,false,false,false,false,-337.0,-111.75,-158.75,-98.75,-143.75,62.0,-20.5,-58.5,4.0,16.0,7.5,25679.5,25583.75,25679.5,25583.75,20.25,75.5,20.25,75.5,2026-01-08,false,false,true,25838.75,25849.75,25569.0,25996.25,25727.0,25835.75,25861.625,269.25,25849.75,25737.25,25810.25,25670.0,25838.75,25692.510043649654,-179.5,-337.0,-67.75,-202.375,-190.5,-78.0,-151.0,-10.75,-179.5,-33.26004364965411,false,true,false,true,-0.25162488393686167,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,25664.5,25614.25,25634.75,true,false,true,2026,2026-01
2822102,2026-01-08T16:27:00.000000,NQH6,25645.0,25645.0,25627.5,25628.0,805,2026-01-08,16,27,4,25691.494213261827,-63.4942132618271,-0.0006921224764336875,-0.001091362644215832,-0.0013832875484637297,25641.872289685067,25645.17131414928,25652.746701163127,-13.87228968506679,-17.17131414928008,-24.746701163127,18.25,16.482142857142858,18.205,1038.55,1194.16,0.7751191565162968,0.6741140215716487,17.5,-17.0,17.0,0.9714285714285714,0.0,0.5,-0.00005852973310438436,0.0007511315748400804,0.001160839706570993,0.0005852973310440657,2026-01-08,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2026-01-08T10:27:00.000000,2026-01-08,10,27,3,627,true,false,false,true,false,false,0.0,0.02857142857142857,bear,16.9625,9.3875,1.03168754605748,1.8109187749667113,false,false,false,false,false,,,,,,,false,false,25653.5,25635.0,25638.75,25645.75,7.0,0.3783783783783784,false,true,false,false,25996.25,25771.0,25833.75,25818.0,25758.0,25803.0,25597.25,205.75,60.0,225.25,false,true,false,false,false,false,false,false,-368.25,-143.0,-190.0,-130.0,-175.0,30.75,-1.5,19.25,29.75,15.0,33.25,25679.5,25583.75,25680.0,25583.75,51.5,44.25,52.0,44.25,2026-01-08,false,false,true,25838.75,25849.75,25569.0,25996.25,25727.0,25835.75,25861.625,269.25,25849.75,25737.25,25810.25,25670.0,25838.75,25691.494213261827,-210.75,-368.25,-99.0,-233.625,-221.75,-109.25,-182.25,-42.0,-210.75,-63.4942132618271,false,true,false,true,-0.36768802228412256,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,1,false,false,false,false,false,false,false,false,true,true,false,true,true,25669.75,25622.25,25635.25,false,true,true,2026,2026-01
2827508,2026-01-14T14:33:00.000000,NQH6,25690.0,25747.0,25687.5,25745.5,5390,2026-01-14,14,33,3,25784.791014917115,-39.29101491711481,0.0021506213446735867,0.00022338989306414092,-0.0004367787084939012,25729.99748355124,25740.012110954107,25749.86868676252,15.502516448759707,5.487889045893098,-4.368686762518337,59.5,21.464285714285715,12.505,1399.65,730.42,3.850962740685171,7.379316009966868,59.5,55.5,55.5,0.9327731092436975,1.5,2.5,-0.0013303295721582842,-0.0034180730613116994,-0.007496455691285875,-0.005816550465129855,2026-01-14,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2026-01-14T08:33:00.000000,2026-01-14,8,33,2,513,true,true,false,true,false,false,0.025210084033613446,0.04201680672268908,bull,17.0375,10.5875,3.4922964049889944,5.242030696576151,true,true,false,false,false,,,,,,,false,false,25696.25,25668.25,25684.5,25690.25,5.75,0.20535714285714285,true,false,false,false,26042.75,25803.25,25921.25,25805.5,25732.5,25790.25,25582.0,208.25,73.0,239.5,false,true,false,false,false,true,false,false,-297.25,-57.75,-60.0,13.0,-44.75,163.5,-34.25,-88.0,-193.0,-149.75,-184.25,25790.25,25530.5,25790.25,25530.5,44.75,215.0,44.75,215.0,2026-01-14,false,false,true,25900.75,25925.75,25668.25,26045.5,25803.25,25898.25,25924.375,242.25,25925.75,25852.75,25879.0,25701.25,25900.75,25784.791014917115,-155.25,-300.0,-57.75,-178.875,-180.25,-107.25,-133.5,44.25,-155.25,-39.29101491711481,false,true,false,true,-0.23839009287925697,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,true,true,true,2,false,false,false,false,false,false,false,false,true,true,true,false,true,25772.75,25668.25,25754.0,true,true,true,2026,2026-01
2827521,2026-01-14T14:46:00.000000,NQH6,25617.0,25652.5,25614.5,25652.0,2693,2026-01-14,14,46,3,25756.762439581595,-104.76243958159466,0.001366280204551762,-0.0004091573307355434,-0.0012750756772014205,25660.052696842227,25688.777639444932,25720.761844592744,-8.052696842227306,-36.77763944493199,-68.76184459274373,38.0,37.910714285714285,19.36,3366.1,1499.88,0.8000356495647782,1.7954769714910526,38.0,35.0,35.0,0.9210526315789473,0.5,2.5,-0.0008283954467488419,-0.0038593481989708245,0.0003216123499143464,-0.004960626851707506,2026-01-14,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2026-01-14T08:46:00.000000,2026-01-14,8,46,2,526,true,true,false,true,false,false,0.013157894736842105,0.06578947368421052,bull,35.2625,20.2625,1.0776320453739807,1.727328809376928,false,false,false,false,false,,,,,,,false,false,25654.5,25614.0,25630.75,25617.0,-13.75,0.3395061728395062,false,false,false,false,26042.75,25803.25,25921.25,25805.5,25732.5,25790.25,25582.0,208.25,73.0,239.5,false,true,false,false,false,false,false,false,-390.75,-151.25,-153.5,-80.5,-138.25,70.0,-21.25,-99.0,8.25,-127.25,-169.5,25692.5,25530.5,25693.5,25530.5,40.5,121.5,41.5,121.5,2026-01-14,false,false,true,25900.75,25925.75,25614.0,26045.5,25803.25,25898.25,25924.375,242.25,25925.75,25852.75,25879.0,25701.25,25900.75,25756.762439581595,-248.75,-393.5,-151.25,-272.375,-273.75,-200.75,-227.0,-49.25,-248.75,-104.76243958159466,false,true,false,true,-0.6243550051599587,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,2,false,false,false,false,false,false,false,false,true,true,true,false,true,25725.25,25614.0,25701.25,true,true,true,2026,2026-01
2827525,2026-01-14T14:50:00.000000,NQH6,25666.5,25669.75,25635.0,25635.25,2344,2026-01-14,14,50,3,25750.594920194973,-115.34492019497338,-0.0012467249120962087,0.0007124175352304363,-0.004369313823538001,25655.655584626576,25677.18011913813,25710.901847331676,-20.405584626576456,-41.930119138130976,-75.65184733167553,34.75,31.446428571428573,21.005,3370.35,1668.68,0.6954767309033186,1.4047031186326917,34.75,-31.25,31.25,0.8992805755395683,3.25,0.25,-0.0005168664241620435,-0.0022137486468827294,0.0009849718649126427,-0.0058708224027461675,2026-01-14,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2026-01-14T08:50:00.000000,2026-01-14,8,50,2,530,true,true,false,true,false,false,0.09352517985611511,0.007194244604316547,bear,36.8125,20.675,0.9439728353140917,1.5114873035066505,false,false,false,false,false,,,,,,,false,false,25674.5,25649.0,25657.5,25667.25,9.75,0.38235294117647056,false,true,false,false,26042.75,25803.25,25921.25,25805.5,25732.5,25790.25,25582.0,208.25,73.0,239.5,false,true,false,false,false,false,false,false,-407.5,-168.0,-170.25,-97.25,-155.0,53.25,-13.25,-56.75,25.25,-150.5,-172.75,25693.5,25530.5,25693.5,25480.25,58.25,104.75,58.25,155.0,2026-01-14,false,false,true,25900.75,25925.75,25614.0,26045.5,25803.25,25898.25,25924.375,242.25,25925.75,25852.75,25879.0,25701.25,25900.75,25750.594920194973,-265.5,-410.25,-168.0,-289.125,-290.5,-217.5,-243.75,-66.0,-265.5,-115.34492019497338,false,true,false,true,-0.6934984520123839,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,2,false,false,false,false,false,false,false,false,true,true,false,true,true,25712.75,25614.0,25699.5,false,true,true,2026,2026-01
2830375,2026-01-16T16:20:00.000000,NQH6,25698.5,25710.5,25697.5,25710.5,1161,2026-01-16,16,20,5,25755.719724819992,-45.219724819991825,0.0004669533241239421,0.0009051182979882277,0.0013534171348450474,25695.308983085048,25685.968711811704,25681.09594951572,15.191016914952343,24.531288188296458,29.40405048428147,13.0,12.642857142857142,16.34,924.9,1393.14,1.2552708400908206,0.83336922348077,13.0,12.0,12.0,0.9230769230769231,0.0,1.0,-0.0006125901868886396,0.0004472880729662343,0.001409929795219922,-0.00005834192256082282,2026-01-16,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2026-01-16T10:20:00.000000,2026-01-16,10,20,4,620,true,false,false,true,false,false,0.0,0.07692307692307693,bull,13.15,6.4625,0.9885931558935361,1.8568665377176015,false,false,false,false,false,,,,,,,false,false,25699.0,25691.5,25694.25,25698.5,4.25,0.5666666666666667,true,false,false,false,25952.75,25676.5,25716.75,25878.0,25802.0,25891.0,25726.25,164.75,76.0,276.25,false,false,false,false,false,false,false,true,-242.25,34.0,-167.5,-91.5,-180.5,-15.75,-15.75,11.5,36.25,-1.5,4.5,25752.75,25691.75,25752.75,25686.5,42.25,18.75,42.25,24.0,2026-01-16,false,false,true,25720.5,25891.0,25591.5,25952.75,25562.5,25707.0,25757.625,390.25,25820.25,25704.25,25873.25,25795.5,25720.5,25755.719724819992,-10.0,-242.25,148.0,-47.125,-109.75,6.25,-162.75,-85.0,-10.0,-45.219724819991825,false,true,false,true,0.3792440743113389,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,25710.5,25676.0,25702.5,true,false,true,2026,2026-01
2830382,2026-01-16T16:27:00.000000,NQH6,25694.75,25709.25,25694.0,25708.25,574,2026-01-16,16,27,5,25754.73864590871,-46.48864590871017,0.0005253991574154515,-0.00002917266326962764,0.0006519666037405614,25701.43282724948,25694.96417005477,25686.767552585196,6.817172750521422,13.285829945230944,21.482447414804483,15.25,11.446428571428571,15.595,853.75,1271.04,0.6723279648609077,0.45159869083585097,15.25,13.5,13.5,0.8852459016393442,1.0,0.75,0.0005251232580980592,0.0011766650783309185,0.00018476559081226362,0.000038898019118382976,2026-01-16,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2026-01-16T10:27:00.000000,2026-01-16,10,27,4,627,true,false,false,true,false,false,0.06557377049180328,0.04918032786885246,bull,12.45,7.025,1.2248995983935744,1.9217081850533806,false,false,false,false,false,,,,,,,false,false,25700.75,25693.25,25694.5,25694.75,0.25,0.03333333333333333,true,false,false,false,25952.75,25676.5,25716.75,25878.0,25802.0,25891.0,25726.25,164.75,76.0,276.25,false,false,false,false,false,false,false,true,-244.5,31.75,-169.75,-93.75,-182.75,-18.0,13.5,30.25,4.75,1.0,7.5,25752.75,25686.5,25752.75,25686.5,44.5,21.75,44.5,21.75,2026-01-16,false,false,true,25720.5,25891.0,25591.5,25952.75,25562.5,25707.0,25757.625,390.25,25820.25,25704.25,25873.25,25795.5,25720.5,25754.73864590871,-12.25,-244.5,145.75,-49.375,-112.0,4.0,-165.0,-87.25,-12.25,-46.48864590871017,false,true,false,true,0.3734785393978219,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,1,false,false,false,false,false,false,false,false,true,true,true,false,true,25719.0,25686.0,25697.25,true,false,true,2026,2026-01
2830387,2026-01-16T16:32:00.000000,NQH6,25735.25,25738.0,25721.25,25721.75,1197,2026-01-16,16,32,5,25754.10086915848,-32.35086915847933,-0.000524572327838313,0.0005251232580980592,0.0009144591557790349,25717.133428833105,25706.441323319,25693.467979971483,4.616571166894573,15.308676681001089,28.282020028516854,16.75,11.892857142857142,14.89,883.75,1186.54,1.3544554455445545,1.0088155477270047,16.75,-13.5,13.5,0.8059701492537313,2.75,0.5,0.0003401790313644071,0.0006414804591445833,-0.000631761058248359,-0.0012926803191851688,2026-01-16,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2026-01-16T10:32:00.000000,2026-01-16,10,32,4,632,true,false,false,true,false,false,0.16417910447761194,0.029850746268656716,bear,12.0,6.8125,1.3958333333333333,1.981651376146789,false,false,false,false,false,,,,,,,false,false,25736.5,25728.5,25731.25,25735.25,4.0,0.5,true,true,true,false,25952.75,25676.5,25716.75,25878.0,25802.0,25891.0,25726.25,164.75,76.0,276.25,false,false,false,false,false,false,false,true,-231.0,45.25,-156.25,-80.25,-169.25,-4.5,8.75,16.5,-16.25,-33.25,2.0,25752.75,25686.5,25752.75,25676.0,31.0,35.25,31.0,45.75,2026-01-16,false,false,true,25720.5,25891.0,25591.5,25952.75,25562.5,25707.0,25757.625,390.25,25820.25,25704.25,25873.25,25795.5,25720.5,25754.10086915848,1.25,-231.0,159.25,-35.875,-98.5,17.5,-151.5,-73.75,1.25,-32.35086915847933,true,false,false,true,0.4080717488789238,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,1,false,false,false,true,true,false,false,false,true,true,false,true,true,25738.0,25691.75,25708.75,true,true,true,2026,2026-01
2830388,2026-01-16T16:33:00.000000,NQH6,25722.25,25731.0,25722.25,25730.75,537,2026-01-16,16,33,5,25754.056351204064,-23.306351204064413,0.00034989843226074235,0.0006708538316448909,0.0014400389199709096,25719.856743066484,25708.756435383857,25694.930019972602,10.893256933515659,21.993564616142976,35.81998002739783,9.25,12.017857142857142,14.6,861.25,1150.92,0.6235123367198839,0.4665832551350224,8.75,8.5,8.5,0.9714285714285714,0.25,0.0,0.00001943200256504518,0.00007772801026018072,-0.000709268093623372,-0.0012339321628790367,2026-01-16,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2026-01-16T10:33:00.000000,2026-01-16,10,33,4,633,true,false,false,true,false,false,0.02857142857142857,0.0,bull,11.625,6.6625,0.7526881720430108,1.275797373358349,false,false,false,false,false,,,,,,,false,false,25738.0,25721.25,25735.25,25721.75,-13.5,0.8059701492537313,false,false,false,false,25952.75,25676.5,25716.75,25878.0,25802.0,25891.0,25726.25,164.75,76.0,276.25,false,false,false,false,false,false,false,false,-222.0,54.25,-147.25,-71.25,-160.25,4.5,0.5,2.0,-18.25,-31.75,-4.25,25752.75,25686.5,25752.75,25676.0,22.0,44.25,22.0,54.75,2026-01-16,false,false,true,25720.5,25891.0,25591.5,25952.75,25562.5,25707.0,25757.625,390.25,25820.25,25704.25,25873.25,25795.5,25720.5,25754.056351204064,10.25,-222.0,168.25,-26.875,-89.5,26.5,-142.5,-64.75,10.25,-23.306351204064413,true,false,false,true,0.43113388853299167,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,1,false,false,false,true,true,false,false,false,true,true,true,false,true,25738.0,25691.75,25708.5,true,false,true,2026,2026-01
2830390,2026-01-16T16:35:00.000000,NQH6,25714.5,25725.0,25714.0,25722.0,1029,2026-01-16,16,35,5,25753.79912657599,-31.79912657598834,0.0002916642361314725,-0.0003303472532597551,0.0004472880729662343,25719.428315562553,25710.5126375818,25696.728941927802,2.571684437447402,11.487362418200064,25.271058072197775,11.0,12.25,14.51,887.6,1123.16,1.1593059936908516,0.9161651055949285,11.0,7.5,7.5,0.6818181818181818,3.0,0.5,0.0003693336443510997,0.000962211336599017,-0.00011663167716347012,-0.0007386672887023105,2026-01-16,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2026-01-16T10:35:00.000000,2026-01-16,10,35,4,635,true,false,false,true,false,false,0.2727272727272727,0.045454545454545456,bull,12.0875,7.2125,0.9100310237849017,1.0398613518197573,false,false,false,false,false,,,,,,,false,false,25731.75,25713.25,25731.0,25714.5,-16.5,0.8918918918918919,false,false,false,false,25952.75,25676.5,25716.75,25878.0,25802.0,25891.0,25726.25,164.75,76.0,276.25,false,false,false,false,false,false,false,true,-230.75,45.5,-156.0,-80.0,-169.0,-4.25,9.5,24.75,-3.0,-19.0,1.0,25752.75,25686.5,25752.75,25676.0,30.75,35.5,30.75,46.0,2026-01-16,false,false,true,25720.5,25891.0,25591.5,25952.75,25562.5,25707.0,25757.625,390.25,25820.25,25704.25,25873.25,25795.5,25720.5,25753.79912657599,1.5,-230.75,159.5,-35.625,-98.25,17.75,-151.25,-73.5,1.5,-31.79912657598834,true,false,false,true,0.40871236386931453,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,1,true,true,false,true,true,true,false,false,true,true,true,false,true,25738.0,25693.25,25694.5,true,true,true,2026,2026-01
2830391,2026-01-16T16:36:00.000000,NQH6,25722.25,25733.25,25721.0,25731.5,630,2026-01-16,16,36,5,25753.749719526906,-22.24971952690612,0.0003693336443510997,-0.00014571453551059932,0.0006027375952715186,25721.842652450043,25712.51143400258,25698.092512832594,9.657347549957194,18.988565997420665,33.407487167405634,12.25,11.821428571428571,14.375,883.5,1103.22,0.7130730050933786,0.5710556371349322,12.25,9.25,9.25,0.7551020408163265,1.75,1.25,0.00004857859044360424,0.00031090297883906715,-0.0009327089365175345,-0.0008064046013640525,2026-01-16,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,2026-01-16T10:36:00.000000,2026-01-16,10,36,4,636,true,false,false,true,false,false,0.14285714285714285,0.10204081632653061,bull,12.175,7.6625,1.0061601642710472,1.2071778140293639,false,false,false,false,false,,,,,,,false,false,25725.0,25714.0,25714.5,25722.0,7.5,0.6818181818181818,true,false,false,false,25952.75,25676.5,25716.75,25878.0,25802.0,25891.0,25726.25,164.75,76.0,276.25,false,false,false,false,false,false,false,false,-221.25,55.0,-146.5,-70.5,-159.5,5.25,1.25,8.0,-24.0,-20.75,-11.0,25752.75,25686.5,25752.75,25676.0,21.25,45.0,21.25,55.5,2026-01-16,false,false,true,25720.5,25891.0,25591.5,25952.75,25562.5,25707.0,25757.625,390.25,25820.25,25704.25,25873.25,25795.5,25720.5,25753.749719526906,11.0,-221.25,169.0,-26.125,-88.75,27.25,-141.75,-64.0,11.0,-22.24971952690612,true,false,false,true,0.433055733504164,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,1,false,false,false,true,true,true,false,false,true,true,true,false,true,25738.0,25694.0,25694.75,true,false,true,2026,2026-01
