tier,model,trades,wins,losses,win_rate,profit_factor,net_points,avg_trade,max_dd,tp,sl,wait_bars,pullback_pts,be_trigger,min_or_range
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.96,-5.0,-0.3333333333333333,-50.0,30,25,5,10,20,40
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.96,-5.0,-0.3333333333333333,-50.0,30,25,10,10,20,70
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.96,-5.0,-0.3333333333333333,-50.0,30,25,15,10,20,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.96,-5.0,-0.3333333333333333,-50.0,30,25,15,10,20,70
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.96,-5.0,-0.3333333333333333,-50.0,30,25,10,10,20,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.96,-5.0,-0.3333333333333333,-50.0,30,25,5,10,20,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.96,-5.0,-0.3333333333333333,-50.0,30,25,5,10,20,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.96,-5.0,-0.3333333333333333,-50.0,30,25,5,10,20,70
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.96,-5.0,-0.3333333333333333,-50.0,30,25,10,10,20,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.96,-5.0,-0.3333333333333333,-50.0,30,25,15,10,20,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.96,-5.0,-0.3333333333333333,-50.0,30,25,15,10,20,40
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.96,-5.0,-0.3333333333333333,-50.0,30,25,10,10,20,40
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-55.0,25,40,15,10,20,60
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-65.0,25,30,15,10,20,60
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-65.0,25,30,5,10,20,40
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-65.0,25,30,10,10,20,60
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-55.0,25,40,15,10,20,40
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-55.0,25,40,15,10,20,50
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-55.0,25,40,5,10,20,50
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-55.0,25,40,5,10,20,70
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-65.0,25,30,10,10,20,50
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-65.0,25,30,15,10,20,40
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-65.0,25,30,15,10,20,50
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-65.0,25,30,10,10,20,70
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-65.0,25,30,15,10,20,70
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-55.0,25,40,5,10,20,60
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-65.0,25,30,10,10,20,40
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-65.0,25,30,5,10,20,70
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-65.0,25,30,5,10,20,60
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-55.0,25,40,15,10,20,70
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-55.0,25,40,10,10,20,70
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-55.0,25,40,10,10,20,60
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-55.0,25,40,10,10,20,50
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-55.0,25,40,10,10,20,40
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-55.0,25,40,5,10,20,40
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8333333333333334,-20.0,-1.3333333333333333,-65.0,25,30,5,10,20,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,5,10,20,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,15,15,15,50
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-55.0,20,25,15,15,15,40
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,10,10,20,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,15,15,15,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,15,15,15,70
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,15,15,20,40
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,15,15,20,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,15,15,20,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,15,15,20,70
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,10,10,20,70
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,15,10,20,70
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,15,10,20,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,5,10,20,40
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,10,10,20,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,15,15,15,40
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-55.0,20,25,15,15,20,70
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-55.0,20,25,15,15,20,60
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-55.0,20,25,15,15,20,50
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-55.0,20,25,15,15,20,40
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-55.0,20,25,15,15,15,70
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-55.0,20,25,15,15,15,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,5,10,20,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,5,10,20,70
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,15,10,20,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,15,10,20,40
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-55.0,20,25,15,15,15,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-20.0,-1.3333333333333333,-40.0,20,20,10,10,20,40
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-25.0,-1.6666666666666667,-50.0,25,25,10,10,20,70
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-25.0,-1.6666666666666667,-50.0,25,25,10,10,20,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-25.0,-1.6666666666666667,-50.0,25,25,5,10,20,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-25.0,-1.6666666666666667,-50.0,25,25,5,10,20,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-25.0,-1.6666666666666667,-50.0,25,25,5,10,20,70
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-25.0,-1.6666666666666667,-50.0,25,25,10,10,20,40
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-25.0,-1.6666666666666667,-50.0,25,25,10,10,20,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-25.0,-1.6666666666666667,-50.0,25,25,15,10,20,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-25.0,-1.6666666666666667,-50.0,25,25,15,10,20,70
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-25.0,-1.6666666666666667,-50.0,25,25,5,10,20,40
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-25.0,-1.6666666666666667,-50.0,25,25,15,10,20,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.8,-25.0,-1.6666666666666667,-50.0,25,25,15,10,20,40
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,10,10,20,60
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,15,15,20,60
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,10,10,20,70
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,15,10,20,40
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,5,10,20,70
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,5,10,20,60
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,5,10,20,50
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,15,15,20,70
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,15,10,20,50
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,15,10,20,60
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,15,10,20,70
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,15,15,15,40
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,15,15,15,50
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,15,15,15,60
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,15,15,20,60
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,15,15,20,50
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,15,15,20,40
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,15,15,15,70
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,15,15,20,40
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,15,15,15,70
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,15,15,15,60
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,15,15,15,50
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,15,15,15,40
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,10,10,20,50
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,15,10,20,70
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,15,15,20,50
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,5,10,20,40
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,15,15,20,70
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,10,10,20,40
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,5,10,20,50
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,5,10,20,60
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,5,10,20,70
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,10,10,20,40
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,10,10,20,50
REJECT,STRUCTURE_ONLY,15,4,4,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-70.0,20,30,10,10,20,60
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,10,10,20,70
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,5,10,20,40
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,15,10,20,40
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,15,10,20,50
REJECT,STRUCTURE_ONLY,15,4,3,0.26666666666666666,0.6666666666666666,-40.0,-2.6666666666666665,-60.0,20,40,15,10,20,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.64,-45.0,-3.0,-65.0,20,25,10,10,20,40
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.64,-45.0,-3.0,-65.0,20,25,5,10,20,40
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.64,-45.0,-3.0,-65.0,20,25,5,10,20,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.64,-45.0,-3.0,-65.0,20,25,5,10,20,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.64,-45.0,-3.0,-65.0,20,25,5,10,20,70
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.64,-45.0,-3.0,-65.0,20,25,10,10,20,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.64,-45.0,-3.0,-65.0,20,25,10,10,20,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.64,-45.0,-3.0,-65.0,20,25,10,10,20,70
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.64,-45.0,-3.0,-65.0,20,25,15,10,20,40
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.64,-45.0,-3.0,-65.0,20,25,15,10,20,50
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.64,-45.0,-3.0,-65.0,20,25,15,10,20,60
REJECT,STRUCTURE_ONLY,15,4,5,0.26666666666666666,0.64,-45.0,-3.0,-65.0,20,25,15,10,20,70
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.3333333333333333,40.0,2.3529411764705883,-60.0,40,20,5,5,12,40
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.3333333333333333,40.0,2.3529411764705883,-60.0,40,20,5,5,12,50
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.3333333333333333,40.0,2.3529411764705883,-60.0,40,20,10,5,12,60
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.3333333333333333,40.0,2.3529411764705883,-60.0,40,20,10,5,12,50
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.3333333333333333,40.0,2.3529411764705883,-60.0,40,20,10,5,12,70
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.3333333333333333,40.0,2.3529411764705883,-60.0,40,20,10,5,12,40
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.3333333333333333,40.0,2.3529411764705883,-60.0,40,20,15,5,12,40
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.3333333333333333,40.0,2.3529411764705883,-60.0,40,20,5,5,12,70
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.3333333333333333,40.0,2.3529411764705883,-60.0,40,20,15,5,12,50
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.3333333333333333,40.0,2.3529411764705883,-60.0,40,20,5,5,12,60
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.3333333333333333,40.0,2.3529411764705883,-60.0,40,20,15,5,12,60
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.3333333333333333,40.0,2.3529411764705883,-60.0,40,20,15,5,12,70
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.28,35.0,2.0588235294117645,-75.0,40,25,15,5,12,60
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.28,35.0,2.0588235294117645,-75.0,40,25,10,5,12,50
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.28,35.0,2.0588235294117645,-75.0,40,25,5,5,12,50
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.28,35.0,2.0588235294117645,-75.0,40,25,10,5,12,70
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.28,35.0,2.0588235294117645,-75.0,40,25,5,5,12,40
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.28,35.0,2.0588235294117645,-75.0,40,25,15,5,12,70
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.28,35.0,2.0588235294117645,-75.0,40,25,10,5,12,60
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.28,35.0,2.0588235294117645,-75.0,40,25,10,5,12,40
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.28,35.0,2.0588235294117645,-75.0,40,25,15,5,12,40
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.28,35.0,2.0588235294117645,-75.0,40,25,5,5,12,70
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.28,35.0,2.0588235294117645,-75.0,40,25,15,5,12,50
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.28,35.0,2.0588235294117645,-75.0,40,25,5,5,12,60
REJECT,STRUCTURE_ONLY,17,4,7,0.23529411764705882,1.1428571428571428,20.0,1.1764705882352942,-80.0,40,20,5,5,15,60
REJECT,STRUCTURE_ONLY,17,4,7,0.23529411764705882,1.1428571428571428,20.0,1.1764705882352942,-80.0,40,20,10,5,15,70
REJECT,STRUCTURE_ONLY,17,4,7,0.23529411764705882,1.1428571428571428,20.0,1.1764705882352942,-80.0,40,20,5,5,15,70
REJECT,STRUCTURE_ONLY,17,4,7,0.23529411764705882,1.1428571428571428,20.0,1.1764705882352942,-80.0,40,20,15,5,15,40
REJECT,STRUCTURE_ONLY,17,4,7,0.23529411764705882,1.1428571428571428,20.0,1.1764705882352942,-80.0,40,20,15,5,15,50
REJECT,STRUCTURE_ONLY,17,4,7,0.23529411764705882,1.1428571428571428,20.0,1.1764705882352942,-80.0,40,20,15,5,15,60
REJECT,STRUCTURE_ONLY,17,4,7,0.23529411764705882,1.1428571428571428,20.0,1.1764705882352942,-80.0,40,20,15,5,15,70
REJECT,STRUCTURE_ONLY,17,4,7,0.23529411764705882,1.1428571428571428,20.0,1.1764705882352942,-80.0,40,20,10,5,15,40
REJECT,STRUCTURE_ONLY,17,4,7,0.23529411764705882,1.1428571428571428,20.0,1.1764705882352942,-80.0,40,20,5,5,15,50
REJECT,STRUCTURE_ONLY,17,4,7,0.23529411764705882,1.1428571428571428,20.0,1.1764705882352942,-80.0,40,20,5,5,15,40
REJECT,STRUCTURE_ONLY,17,4,7,0.23529411764705882,1.1428571428571428,20.0,1.1764705882352942,-80.0,40,20,10,5,15,60
REJECT,STRUCTURE_ONLY,17,4,7,0.23529411764705882,1.1428571428571428,20.0,1.1764705882352942,-80.0,40,20,10,5,15,50
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.0666666666666667,10.0,0.5882352941176471,-90.0,40,30,10,5,12,50
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.0666666666666667,10.0,0.5882352941176471,-90.0,40,30,15,5,12,60
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.0666666666666667,10.0,0.5882352941176471,-90.0,40,30,15,5,12,70
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.0666666666666667,10.0,0.5882352941176471,-90.0,40,30,15,5,12,40
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.0666666666666667,10.0,0.5882352941176471,-90.0,40,30,5,5,12,70
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.0666666666666667,10.0,0.5882352941176471,-90.0,40,30,5,5,12,60
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.0666666666666667,10.0,0.5882352941176471,-90.0,40,30,5,5,12,50
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.0666666666666667,10.0,0.5882352941176471,-90.0,40,30,5,5,12,40
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.0666666666666667,10.0,0.5882352941176471,-90.0,40,30,15,5,12,50
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.0666666666666667,10.0,0.5882352941176471,-90.0,40,30,10,5,12,70
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.0666666666666667,10.0,0.5882352941176471,-90.0,40,30,10,5,12,40
REJECT,STRUCTURE_ONLY,17,4,5,0.23529411764705882,1.0666666666666667,10.0,0.5882352941176471,-90.0,40,30,10,5,12,60
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.0,0.0,0.0,-60.0,30,20,5,5,12,40
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.0,0.0,0.0,-60.0,30,20,5,5,12,70
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.0,0.0,0.0,-60.0,30,20,15,5,12,70
REJECT,STRUCTURE_ONLY,17,4,4,0.23529411764705882,1.0,0.0,0.0,-120.0,40,40,10,5,12,60
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.0,0.0,0.0,-60.0,30,20,15,5,12,60
REJECT,STRUCTURE_ONLY,17,4,4,0.23529411764705882,1.0,0.0,0.0,-120.0,40,40,10,5,12,70
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.0,0.0,0.0,-60.0,30,20,15,5,12,50
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.0,0.0,0.0,-60.0,30,20,15,5,12,40
REJECT,STRUCTURE_ONLY,17,4,4,0.23529411764705882,1.0,0.0,0.0,-120.0,40,40,10,5,12,50
REJECT,STRUCTURE_ONLY,17,4,4,0.23529411764705882,1.0,0.0,0.0,-120.0,40,40,5,5,12,40
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.0,0.0,0.0,-60.0,30,20,10,5,12,70
REJECT,STRUCTURE_ONLY,17,4,4,0.23529411764705882,1.0,0.0,0.0,-120.0,40,40,10,5,12,40
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.0,0.0,0.0,-60.0,30,20,10,5,12,60
REJECT,STRUCTURE_ONLY,17,4,4,0.23529411764705882,1.0,0.0,0.0,-120.0,40,40,5,5,12,50
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.0,0.0,0.0,-60.0,30,20,10,5,12,50
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.0,0.0,0.0,-60.0,30,20,10,5,12,40
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.0,0.0,0.0,-60.0,30,20,5,5,12,50
REJECT,STRUCTURE_ONLY,17,4,4,0.23529411764705882,1.0,0.0,0.0,-120.0,40,40,15,5,12,70
REJECT,STRUCTURE_ONLY,17,4,4,0.23529411764705882,1.0,0.0,0.0,-120.0,40,40,15,5,12,60
REJECT,STRUCTURE_ONLY,17,4,4,0.23529411764705882,1.0,0.0,0.0,-120.0,40,40,15,5,12,50
REJECT,STRUCTURE_ONLY,17,4,4,0.23529411764705882,1.0,0.0,0.0,-120.0,40,40,15,5,12,40
REJECT,STRUCTURE_ONLY,17,4,6,0.23529411764705882,1.0,0.0,0.0,-60.0,30,20,5,5,12,60
REJECT,STRUCTURE_ONLY,17,4,4,0.23529411764705882,1.0,0.0,0.0,-120.0,40,40,5,5,12,70
