conditions,trades,expectancy_score,robustness_score,win_10,win_20,win_30,win_40,avg_15m,avg_30m,avg_60m,med_30m,std_30m
back_inside_or & green_bar & large_lower_wick & expansion_bar,116,0.46892241379310345,15.198275862068966,0.4482758620689655,0.3706896551724138,0.35344827586206895,0.3706896551724138,5.351293103448276,1.0905172413793103,10.196120689655173,8.5,102.57644231494386
back_inside_or & small_or & expansion_bar & high_rel_vol,58,0.46551724137931033,3.620689655172414,0.41379310344827586,0.25862068965517243,0.2413793103448276,0.20689655172413793,-5.435344827586207,3.103448275862069,-0.5818965517241379,14.0,42.47770401961456
back_inside_or & small_or & expansion_bar & tight_spread & high_rel_vol,58,0.46551724137931033,3.620689655172414,0.41379310344827586,0.25862068965517243,0.2413793103448276,0.20689655172413793,-5.435344827586207,3.103448275862069,-0.5818965517241379,14.0,42.47770401961456
red_bar & expansion_bar & tight_spread & high_volatility,88,0.4501136363636364,13.136363636363635,0.45454545454545453,0.38636363636363635,0.38636363636363635,0.4090909090909091,-5.806818181818182,1.3238636363636365,19.49715909090909,3.0,148.13266886443628
below_vwap & large_lower_wick & tight_spread & high_rel_vol,89,0.4402808988764045,13.370786516853933,0.47191011235955055,0.38202247191011235,0.39325842696629215,0.39325842696629215,-6.227528089887641,1.2949438202247192,12.51685393258427,6.5,148.01707595842075
below_vwap & strong_body & displacement & tight_spread & high_volatility,40,0.41606250000000006,8.924999999999999,0.625,0.525,0.425,0.375,13.44375,1.98125,-5.3625,13.5,147.17116090104588
strong_body & displacement & tight_spread & high_rel_vol & high_volatility,58,0.38741379310344826,12.068965517241379,0.5172413793103449,0.4827586206896552,0.43103448275862066,0.3448275862068966,-3.336206896551724,1.3836206896551724,-17.198275862068964,10.5,130.40427368546074
below_vwap & back_inside_or & small_or & green_bar & strong_body,32,0.383125,2.75,0.46875,0.25,0.34375,0.3125,2.8046875,4.7890625,-1.71875,23.625,51.059899571523175
below_vwap & large_or & red_bar & tight_spread & high_rel_vol,38,0.3682894736842105,8.526315789473683,0.5263157894736842,0.47368421052631576,0.47368421052631576,0.39473684210526316,0.5,2.0460526315789473,21.105263157894736,16.375,186.2950821120415
small_or & large_lower_wick & expansion_bar,40,0.359,2.6,0.4,0.2,0.325,0.3,-7.3,4.4875,7.2375,8.5,49.32216663727245
small_or & large_lower_wick & expansion_bar & tight_spread,40,0.359,2.6,0.4,0.2,0.325,0.3,-7.3,4.4875,7.2375,8.5,49.32216663727245
back_inside_or & green_bar & large_lower_wick,235,0.3561702127659575,34.03404255319149,0.4851063829787234,0.39574468085106385,0.3659574468085106,0.3659574468085106,2.6882978723404256,0.3829787234042553,10.180851063829786,10.5,111.0003759891009
green_bar & strong_body & displacement,112,0.35267857142857145,19.196428571428573,0.5357142857142857,0.44642857142857145,0.38392857142857145,0.3482142857142857,13.095982142857142,0.7053571428571429,-5.185267857142857,6.625,144.06320643564737
green_bar & strong_body & expansion_bar & displacement,112,0.35267857142857145,19.196428571428573,0.5357142857142857,0.44642857142857145,0.38392857142857145,0.3482142857142857,13.095982142857142,0.7053571428571429,-5.185267857142857,6.625,144.06320643564737
below_vwap & back_inside_or & large_lower_wick & expansion_bar & high_rel_vol,72,0.35000000000000003,11.666666666666666,0.5138888888888888,0.4166666666666667,0.3888888888888889,0.3888888888888889,6.798611111111111,1.1666666666666667,15.020833333333334,5.625,151.82256021004386
green_bar & large_lower_wick & expansion_bar & high_rel_vol,63,0.3384126984126984,9.492063492063492,0.49206349206349204,0.4126984126984127,0.36507936507936506,0.31746031746031744,5.158730158730159,1.3015873015873016,1.380952380952381,10.5,118.57323991207413
below_vwap & displacement & tight_spread & high_rel_vol & high_volatility,40,0.325875,11.550000000000002,0.6,0.55,0.525,0.425,20.16875,1.48125,-3.50625,38.125,198.36215089742763
above_vwap & large_or & strong_body & expansion_bar & tight_spread,38,0.31638157894736846,9.394736842105264,0.5526315789473685,0.5526315789473685,0.4473684210526316,0.3684210526315789,-0.4276315789473684,1.506578947368421,-20.43421052631579,5.75,134.27137565547065
back_inside_or & small_or & strong_body,63,0.30666666666666664,3.8095238095238093,0.47619047619047616,0.25396825396825395,0.23809523809523808,0.25396825396825395,4.162698412698413,1.9166666666666667,-0.7976190476190477,13.25,50.510678366383665
back_inside_or & small_or & strong_body & tight_spread,63,0.30666666666666664,3.8095238095238093,0.47619047619047616,0.25396825396825395,0.23809523809523808,0.25396825396825395,4.162698412698413,1.9166666666666667,-0.7976190476190477,13.25,50.510678366383665
back_inside_or & green_bar & large_lower_wick & expansion_bar & high_volatility,67,0.29014925373134326,8.955223880597014,0.43283582089552236,0.3582089552238806,0.373134328358209,0.34328358208955223,-0.06343283582089553,1.208955223880597,10.966417910447761,-1.5,110.54831143447247
small_or & green_bar & expansion_bar & high_volatility,45,0.25972222222222224,2.2,0.35555555555555557,0.24444444444444444,0.2,0.2,-4.277777777777778,2.361111111111111,0.005555555555555556,8.25,45.8748778656894
small_or & green_bar & expansion_bar & tight_spread & high_volatility,45,0.25972222222222224,2.2,0.35555555555555557,0.24444444444444444,0.2,0.2,-4.277777777777778,2.361111111111111,0.005555555555555556,8.25,45.8748778656894
above_vwap & small_or & expansion_bar & high_rel_vol,32,0.25265625,2.75,0.40625,0.34375,0.25,0.21875,-7.3515625,2.296875,3.1953125,14.75,49.00832868239781
above_vwap & back_inside_or & small_or & expansion_bar & high_rel_vol,32,0.25265625,2.75,0.40625,0.34375,0.25,0.21875,-7.3515625,2.296875,3.1953125,14.75,49.00832868239781
above_vwap & small_or & expansion_bar & tight_spread & high_rel_vol,32,0.25265625,2.75,0.40625,0.34375,0.25,0.21875,-7.3515625,2.296875,3.1953125,14.75,49.00832868239781
above_vwap & green_bar & displacement & tight_spread,57,0.24960526315789472,8.105263157894736,0.40350877192982454,0.3684210526315789,0.38596491228070173,0.2982456140350877,-2.995614035087719,1.1885964912280702,-17.56578947368421,1.0,101.88473091893387
above_vwap & back_inside_or & green_bar & displacement & tight_spread,57,0.24960526315789472,8.105263157894736,0.40350877192982454,0.3684210526315789,0.38596491228070173,0.2982456140350877,-2.995614035087719,1.1885964912280702,-17.56578947368421,1.0,101.88473091893387
above_vwap & green_bar & expansion_bar & displacement & tight_spread,57,0.24960526315789472,8.105263157894736,0.40350877192982454,0.3684210526315789,0.38596491228070173,0.2982456140350877,-2.995614035087719,1.1885964912280702,-17.56578947368421,1.0,101.88473091893387
back_inside_or & displacement & tight_spread & high_rel_vol & high_volatility,68,0.23375,16.0,0.5294117647058824,0.5,0.47058823529411764,0.36764705882352944,4.0661764705882355,0.6875,-19.53676470588235,17.375,166.70970487535172
