tier,suggested_size,conditions,entry_model,stop_model,target_model,be_model,trades,trades_per_year,trades_per_week,wins,losses,breakevens,winrate,profit_factor,avg_trade,median_trade,net_points,max_drawdown,sharpe,profitable_years_pct,profitable_years,years_tested,first_year,last_year,tier_rank
B,micro_or_paper,large_lower_wick & red_bar,15pt_pullback,25pt_stop,25pt_target,no_be,79,8.78,0.17,46,33,0,0.5823,2.4588,15.23,25.0,1203.5,200.0,5.37,0.75,6,8,2018,2026,2
B,micro_or_paper,strong_body,15pt_pullback,25pt_stop,20pt_target,be_after_15,134,14.89,0.29,78,17,39,0.5821,9.3246,25.02,20.0,3352.75,100.0,8.68,0.875,7,8,2018,2026,2
B,micro_or_paper,above_vwap & strong_body & green_bar,5pt_pullback,15pt_stop,20pt_target,be_after_15,43,6.14,0.12,25,10,8,0.5814,5.54,15.84,20.0,681.0,30.0,8.58,1.0,7,7,2020,2026,2
B,micro_or_paper,above_vwap & strong_body,5pt_pullback,15pt_stop,20pt_target,be_after_15,43,6.14,0.12,25,10,8,0.5814,5.54,15.84,20.0,681.0,30.0,8.58,1.0,7,7,2020,2026,2
B,micro_or_paper,above_vwap & strong_body,5pt_pullback,20pt_stop,20pt_target,be_after_15,43,6.14,0.12,25,10,8,0.5814,4.155,14.67,20.0,631.0,40.0,7.62,1.0,7,7,2020,2026,2
B,micro_or_paper,above_vwap & strong_body & green_bar,5pt_pullback,20pt_stop,20pt_target,be_after_15,43,6.14,0.12,25,10,8,0.5814,4.155,14.67,20.0,631.0,40.0,7.62,1.0,7,7,2020,2026,2
B,micro_or_paper,low_volatility & green_bar,15pt_pullback,15pt_stop,20pt_target,no_be,129,14.33,0.28,75,54,0,0.5814,4.1536,19.5,20.0,2515.75,110.0,6.63,0.75,6,8,2018,2026,2
B,micro_or_paper,low_volatility & green_bar,15pt_pullback,15pt_stop,20pt_target,be_after_20,129,14.33,0.28,75,54,0,0.5814,4.1536,19.5,20.0,2515.75,110.0,6.63,0.75,6,8,2018,2026,2
B,micro_or_paper,above_vwap & strong_body & green_bar,5pt_pullback,25pt_stop,20pt_target,be_after_15,43,6.14,0.12,25,10,8,0.5814,3.324,13.51,20.0,581.0,55.0,6.71,1.0,7,7,2020,2026,2
B,micro_or_paper,above_vwap & strong_body,5pt_pullback,25pt_stop,20pt_target,be_after_15,43,6.14,0.12,25,10,8,0.5814,3.324,13.51,20.0,581.0,55.0,6.71,1.0,7,7,2020,2026,2
B,micro_or_paper,above_vwap & strong_body & green_bar,15pt_pullback,25pt_stop,30pt_target,no_be,43,6.14,0.12,25,18,0,0.5814,3.0279,20.27,30.0,871.5,125.0,6.79,1.0,7,7,2020,2026,2
B,micro_or_paper,above_vwap & strong_body,15pt_pullback,25pt_stop,30pt_target,no_be,43,6.14,0.12,25,18,0,0.5814,3.0279,20.27,30.0,871.5,125.0,6.79,1.0,7,7,2020,2026,2
B,micro_or_paper,low_volatility & green_bar,10pt_pullback,20pt_stop,20pt_target,be_after_20,129,14.33,0.28,75,54,0,0.5814,2.6514,13.67,20.0,1763.25,147.75,4.93,0.75,6,8,2018,2026,2
B,micro_or_paper,low_volatility & green_bar,10pt_pullback,20pt_stop,20pt_target,no_be,129,14.33,0.28,75,54,0,0.5814,2.6514,13.67,20.0,1763.25,147.75,4.93,0.75,6,8,2018,2026,2
B,micro_or_paper,red_bar,5pt_pullback,25pt_stop,25pt_target,no_be,129,14.33,0.28,75,54,0,0.5814,1.8217,8.6,25.0,1109.25,125.0,3.86,0.625,5,8,2018,2026,2
B,micro_or_paper,low_volatility & large_premarket & green_bar,15pt_pullback,15pt_stop,20pt_target,be_after_20,117,13.0,0.25,68,49,0,0.5812,4.2954,20.36,20.0,2381.75,85.0,6.7,0.75,6,8,2018,2026,2
B,micro_or_paper,low_volatility & large_premarket & green_bar,15pt_pullback,15pt_stop,20pt_target,no_be,117,13.0,0.25,68,49,0,0.5812,4.2954,20.36,20.0,2381.75,85.0,6.7,0.75,6,8,2018,2026,2
B,micro_or_paper,low_volatility & large_premarket & green_bar,10pt_pullback,20pt_stop,20pt_target,no_be,117,13.0,0.25,68,49,0,0.5812,2.7458,14.44,20.0,1689.5,127.75,5.04,0.75,6,8,2018,2026,2
B,micro_or_paper,low_volatility & large_premarket & green_bar,10pt_pullback,20pt_stop,20pt_target,be_after_20,117,13.0,0.25,68,49,0,0.5812,2.7458,14.44,20.0,1689.5,127.75,5.04,0.75,6,8,2018,2026,2
B,micro_or_paper,below_vwap & large_lower_wick & green_bar,15pt_pullback,15pt_stop,20pt_target,be_after_15,62,6.89,0.13,36,8,18,0.5806,12.225,21.73,20.0,1347.0,30.0,9.33,0.875,7,8,2018,2026,2
B,micro_or_paper,displacement,15pt_pullback,15pt_stop,25pt_target,no_be,62,6.89,0.13,36,26,0,0.5806,4.4657,21.4,25.0,1326.5,90.0,7.55,0.875,7,8,2018,2026,2
B,micro_or_paper,low_volatility & large_lower_wick & green_bar,15pt_pullback,15pt_stop,25pt_target,no_be,31,3.88,0.07,18,13,0,0.5806,3.3821,14.98,25.0,464.5,95.0,7.35,0.5714,4,7,2018,2025,2
B,micro_or_paper,below_vwap & large_lower_wick & green_bar,10pt_pullback,20pt_stop,25pt_target,be_after_20,62,6.89,0.13,36,20,6,0.5806,3.0269,13.08,25.0,810.75,100.0,6.44,1.0,8,8,2018,2026,2
B,micro_or_paper,low_volatility & large_lower_wick & green_bar,15pt_pullback,20pt_stop,30pt_target,no_be,31,3.88,0.07,18,13,0,0.5806,2.825,15.31,30.0,474.5,130.0,6.89,0.5714,4,7,2018,2025,2
B,micro_or_paper,low_volatility & large_lower_wick & green_bar,10pt_pullback,20pt_stop,20pt_target,no_be,31,3.88,0.07,18,13,0,0.5806,1.8894,7.46,20.0,231.25,140.0,4.21,0.5714,4,7,2018,2025,2
B,micro_or_paper,low_volatility & large_lower_wick & green_bar,10pt_pullback,20pt_stop,20pt_target,be_after_20,31,3.88,0.07,18,13,0,0.5806,1.8894,7.46,20.0,231.25,140.0,4.21,0.5714,4,7,2018,2025,2
B,micro_or_paper,low_volatility & large_lower_wick & green_bar,10pt_pullback,25pt_stop,25pt_target,no_be,31,3.88,0.07,18,13,0,0.5806,1.7577,7.94,25.0,246.25,175.0,4.0,0.5714,4,7,2018,2025,2
B,micro_or_paper,low_volatility & large_lower_wick & green_bar,5pt_pullback,25pt_stop,25pt_target,no_be,31,3.88,0.07,18,13,0,0.5806,1.3846,4.03,25.0,125.0,100.0,2.59,0.5714,4,7,2018,2025,2
B,micro_or_paper,above_vwap & large_premarket,5pt_pullback,15pt_stop,20pt_target,no_be,100,11.11,0.21,58,42,0,0.58,2.7663,11.13,20.0,1112.75,90.0,5.87,1.0,8,8,2018,2026,2
B,micro_or_paper,above_vwap & large_premarket,5pt_pullback,15pt_stop,20pt_target,be_after_20,100,11.11,0.21,58,42,0,0.58,2.7663,11.13,20.0,1112.75,90.0,5.87,1.0,8,8,2018,2026,2
B,micro_or_paper,below_vwap & red_bar,5pt_pullback,20pt_stop,20pt_target,be_after_20,107,11.89,0.23,62,45,0,0.5794,2.0569,8.89,20.0,951.25,100.0,4.11,0.625,5,8,2018,2026,2
B,micro_or_paper,below_vwap & red_bar,5pt_pullback,20pt_stop,20pt_target,no_be,107,11.89,0.23,62,45,0,0.5794,2.0569,8.89,20.0,951.25,100.0,4.11,0.625,5,8,2018,2026,2
B,micro_or_paper,large_premarket & displacement & green_bar,15pt_pullback,20pt_stop,20pt_target,be_after_15,38,5.43,0.1,22,7,9,0.5789,8.8689,26.45,20.0,1005.25,60.0,8.5,1.0,6,6,2020,2026,2
B,micro_or_paper,large_premarket & displacement & green_bar,15pt_pullback,25pt_stop,20pt_target,be_after_15,38,5.43,0.1,22,6,10,0.5789,8.5348,26.32,20.0,1000.25,75.0,8.41,1.0,6,6,2020,2026,2
B,micro_or_paper,low_volatility & large_premarket & strong_body,15pt_pullback,20pt_stop,20pt_target,be_after_15,38,4.75,0.09,22,9,7,0.5789,7.98,29.89,20.0,1136.0,40.0,8.38,0.7143,5,7,2018,2025,2
B,micro_or_paper,low_volatility & large_premarket & strong_body,15pt_pullback,15pt_stop,20pt_target,be_after_20,38,4.75,0.09,22,16,0,0.5789,5.7025,28.18,20.0,1071.0,60.0,7.77,0.7143,5,7,2018,2025,2
B,micro_or_paper,low_volatility & large_premarket & strong_body,15pt_pullback,15pt_stop,20pt_target,no_be,38,4.75,0.09,22,16,0,0.5789,5.7025,28.18,20.0,1071.0,60.0,7.77,0.7143,5,7,2018,2025,2
B,micro_or_paper,displacement & green_bar,15pt_pullback,15pt_stop,25pt_target,no_be,57,8.14,0.16,33,24,0,0.5789,4.6329,22.48,25.0,1281.5,90.0,7.69,1.0,7,7,2020,2026,2
B,micro_or_paper,low_volatility & large_premarket & strong_body,10pt_pullback,25pt_stop,30pt_target,no_be,38,4.75,0.09,22,16,0,0.5789,3.1293,21.45,30.0,815.0,75.0,6.21,0.7143,5,7,2018,2025,2
B,micro_or_paper,large_premarket & displacement & green_bar,5pt_pullback,20pt_stop,25pt_target,no_be,38,5.43,0.1,22,16,0,0.5789,2.4117,11.89,25.0,451.75,85.0,5.63,0.6667,4,6,2020,2026,2
B,micro_or_paper,displacement & green_bar,5pt_pullback,20pt_stop,25pt_target,no_be,57,8.14,0.16,33,24,0,0.5789,2.1807,9.94,25.0,566.75,90.0,5.2,0.7143,5,7,2020,2026,2
B,micro_or_paper,large_premarket & displacement & green_bar,5pt_pullback,25pt_stop,25pt_target,no_be,38,5.43,0.1,22,16,0,0.5789,1.9294,9.78,25.0,371.75,125.0,4.37,0.6667,4,6,2020,2026,2
B,micro_or_paper,displacement & green_bar,5pt_pullback,25pt_stop,25pt_target,no_be,57,8.14,0.16,33,24,0,0.5789,1.7446,7.84,25.0,446.75,125.0,3.83,0.7143,5,7,2020,2026,2
B,micro_or_paper,above_vwap,15pt_pullback,20pt_stop,30pt_target,no_be,140,15.56,0.3,81,59,0,0.5786,3.4241,20.22,30.0,2830.75,140.0,7.36,1.0,8,8,2018,2026,2
B,micro_or_paper,above_vwap,5pt_pullback,20pt_stop,25pt_target,no_be,140,15.56,0.3,81,59,0,0.5786,2.268,10.69,25.0,1496.25,150.0,5.4,0.875,7,8,2018,2026,2
B,micro_or_paper,above_vwap & large_premarket & green_bar,15pt_pullback,15pt_stop,30pt_target,no_be,83,9.22,0.18,48,35,0,0.5783,5.1096,25.64,30.0,2127.75,90.0,8.71,1.0,8,8,2018,2026,2
B,micro_or_paper,above_vwap & large_premarket & green_bar,5pt_pullback,20pt_stop,25pt_target,no_be,83,9.22,0.18,48,35,0,0.5783,2.4754,12.44,25.0,1032.75,100.0,5.71,0.875,7,8,2018,2026,2
B,micro_or_paper,above_vwap & large_premarket & green_bar,5pt_pullback,25pt_stop,30pt_target,no_be,83,9.22,0.18,48,35,0,0.5783,2.1974,12.62,30.0,1047.75,125.0,5.33,0.875,7,8,2018,2026,2
B,micro_or_paper,below_vwap & large_premarket & strong_body,15pt_pullback,20pt_stop,25pt_target,no_be,64,7.11,0.14,37,27,0,0.5781,4.0033,24.53,25.0,1570.0,95.0,7.11,0.75,6,8,2018,2026,2
B,micro_or_paper,below_vwap & large_premarket & strong_body,10pt_pullback,25pt_stop,25pt_target,no_be,64,7.11,0.14,37,27,0,0.5781,2.6617,17.08,25.0,1093.0,100.0,5.32,0.75,6,8,2018,2026,2
B,micro_or_paper,below_vwap & large_lower_wick,15pt_pullback,25pt_stop,30pt_target,no_be,128,14.22,0.27,74,54,0,0.5781,2.6313,17.21,30.0,2202.25,191.0,6.01,1.0,8,8,2018,2026,2
B,micro_or_paper,below_vwap & large_lower_wick & red_bar,15pt_pullback,25pt_stop,25pt_target,no_be,64,7.11,0.14,37,27,0,0.5781,2.4081,14.85,25.0,950.5,125.0,5.17,0.75,6,8,2018,2026,2
B,micro_or_paper,below_vwap & large_lower_wick & red_bar,10pt_pullback,20pt_stop,20pt_target,be_after_20,64,7.11,0.14,37,27,0,0.5781,2.1389,9.61,20.0,615.0,120.0,4.51,0.75,6,8,2018,2026,2
B,micro_or_paper,below_vwap & large_lower_wick & red_bar,10pt_pullback,20pt_stop,20pt_target,no_be,64,7.11,0.14,37,27,0,0.5781,2.1389,9.61,20.0,615.0,120.0,4.51,0.75,6,8,2018,2026,2
B,micro_or_paper,low_volatility & large_premarket,15pt_pullback,20pt_stop,30pt_target,no_be,173,19.22,0.37,100,73,0,0.578,3.747,22.91,30.0,3963.25,182.75,7.05,0.75,6,8,2018,2026,2
B,micro_or_paper,large_lower_wick,10pt_pullback,15pt_stop,20pt_target,be_after_20,173,19.22,0.37,100,73,0,0.578,2.8699,11.84,20.0,2047.5,90.0,5.95,1.0,8,8,2018,2026,2
B,micro_or_paper,large_lower_wick,10pt_pullback,15pt_stop,20pt_target,no_be,173,19.22,0.37,100,73,0,0.578,2.8699,11.84,20.0,2047.5,90.0,5.95,1.0,8,8,2018,2026,2
B,micro_or_paper,low_volatility & large_premarket,5pt_pullback,20pt_stop,25pt_target,no_be,173,19.22,0.37,100,73,0,0.578,2.4001,11.76,25.0,2034.0,167.75,4.9,0.75,6,8,2018,2026,2
B,micro_or_paper,below_vwap & low_volatility & green_bar,15pt_pullback,20pt_stop,25pt_target,no_be,90,11.25,0.22,52,38,0,0.5778,3.5268,20.85,25.0,1876.75,150.0,6.31,0.8571,6,7,2018,2025,2
B,micro_or_paper,above_vwap & large_lower_wick,15pt_pullback,15pt_stop,20pt_target,be_after_20,45,5.0,0.1,26,19,0,0.5778,3.3395,14.82,20.0,666.75,75.0,6.96,0.75,6,8,2018,2026,2
B,micro_or_paper,above_vwap & large_lower_wick,15pt_pullback,15pt_stop,20pt_target,no_be,45,5.0,0.1,26,19,0,0.5778,3.3395,14.82,20.0,666.75,75.0,6.96,0.75,6,8,2018,2026,2
B,micro_or_paper,above_vwap & large_lower_wick,10pt_pullback,20pt_stop,25pt_target,no_be,45,5.0,0.1,26,19,0,0.5778,2.6362,13.82,25.0,621.75,80.0,6.31,0.75,6,8,2018,2026,2
B,micro_or_paper,above_vwap & large_lower_wick,15pt_pullback,25pt_stop,25pt_target,no_be,45,5.0,0.1,26,19,0,0.5778,2.1932,12.59,25.0,566.75,175.0,5.23,0.625,5,8,2018,2026,2
B,micro_or_paper,above_vwap & large_lower_wick,10pt_pullback,25pt_stop,25pt_target,no_be,45,5.0,0.1,26,19,0,0.5778,2.1089,11.71,25.0,526.75,100.0,5.05,0.75,6,8,2018,2026,2
B,micro_or_paper,below_vwap & low_volatility & green_bar,5pt_pullback,25pt_stop,30pt_target,no_be,90,11.25,0.22,52,38,0,0.5778,2.0048,10.47,30.0,942.25,207.75,4.27,0.7143,5,7,2018,2025,2
B,micro_or_paper,strong_body & green_bar,15pt_pullback,20pt_stop,20pt_target,be_after_15,123,13.67,0.26,71,19,33,0.5772,9.5686,25.27,20.0,3108.25,80.0,8.7,0.875,7,8,2018,2026,2
B,micro_or_paper,strong_body & green_bar,15pt_pullback,15pt_stop,25pt_target,no_be,123,13.67,0.26,71,52,0,0.5772,4.8271,23.89,25.0,2938.25,85.0,7.88,0.875,7,8,2018,2026,2
B,micro_or_paper,large_premarket & large_lower_wick,15pt_pullback,20pt_stop,25pt_target,no_be,123,13.67,0.26,71,52,0,0.5772,3.0637,17.45,25.0,2146.25,135.0,6.4,0.875,7,8,2018,2026,2
B,micro_or_paper,strong_body & green_bar,10pt_pullback,20pt_stop,25pt_target,no_be,123,13.67,0.26,71,52,0,0.5772,3.0416,17.06,25.0,2098.25,110.0,6.07,0.875,7,8,2018,2026,2
B,micro_or_paper,bull_fvg & green_bar,10pt_pullback,15pt_stop,20pt_target,no_be,52,7.43,0.14,30,22,0,0.5769,3.7095,16.82,20.0,874.5,37.75,6.76,0.8571,6,7,2020,2026,2
B,micro_or_paper,bull_fvg & green_bar,10pt_pullback,15pt_stop,20pt_target,be_after_20,52,7.43,0.14,30,22,0,0.5769,3.7095,16.82,20.0,874.5,37.75,6.76,0.8571,6,7,2020,2026,2
B,micro_or_paper,large_lower_wick & green_bar,15pt_pullback,20pt_stop,30pt_target,no_be,92,10.22,0.2,53,39,0,0.5761,3.0971,17.78,30.0,1635.75,120.0,7.04,0.875,7,8,2018,2026,2
B,micro_or_paper,large_lower_wick & green_bar,5pt_pullback,20pt_stop,20pt_target,no_be,92,10.22,0.2,53,39,0,0.5761,1.5869,4.98,20.0,457.75,80.0,3.3,0.875,7,8,2018,2026,2
B,micro_or_paper,large_lower_wick & green_bar,5pt_pullback,20pt_stop,20pt_target,be_after_20,92,10.22,0.2,53,39,0,0.5761,1.5869,4.98,20.0,457.75,80.0,3.3,0.875,7,8,2018,2026,2
B,micro_or_paper,large_lower_wick & green_bar,5pt_pullback,25pt_stop,25pt_target,no_be,92,10.22,0.2,53,39,0,0.5761,1.5208,5.52,25.0,507.75,125.0,3.13,0.875,7,8,2018,2026,2
B,micro_or_paper,large_premarket & displacement & strong_body,15pt_pullback,15pt_stop,30pt_target,no_be,33,4.71,0.09,19,14,0,0.5758,4.7012,23.55,30.0,777.25,60.0,8.27,0.8333,5,6,2020,2026,2
B,micro_or_paper,large_premarket & displacement & strong_body,10pt_pullback,15pt_stop,25pt_target,no_be,33,4.71,0.09,19,14,0,0.5758,4.0571,19.45,25.0,642.0,60.0,7.23,1.0,6,6,2020,2026,2
B,micro_or_paper,large_premarket & displacement & strong_body,15pt_pullback,20pt_stop,30pt_target,no_be,33,4.71,0.09,19,14,0,0.5758,3.5259,21.43,30.0,707.25,80.0,7.23,0.8333,5,6,2020,2026,2
B,micro_or_paper,low_volatility & large_lower_wick & red_bar,15pt_pullback,20pt_stop,20pt_target,no_be,33,5.5,0.11,19,14,0,0.5758,3.0964,17.79,20.0,587.0,80.0,5.64,0.8333,5,6,2020,2025,2
B,micro_or_paper,low_volatility & large_lower_wick & red_bar,15pt_pullback,20pt_stop,20pt_target,be_after_20,33,5.5,0.11,19,14,0,0.5758,3.0964,17.79,20.0,587.0,80.0,5.64,0.8333,5,6,2020,2025,2
B,micro_or_paper,low_volatility & large_lower_wick & red_bar,10pt_pullback,15pt_stop,20pt_target,no_be,33,5.5,0.11,19,14,0,0.5758,2.7893,11.39,20.0,375.75,60.0,5.4,0.6667,4,6,2020,2025,2
B,micro_or_paper,low_volatility & large_lower_wick & red_bar,10pt_pullback,15pt_stop,20pt_target,be_after_20,33,5.5,0.11,19,14,0,0.5758,2.7893,11.39,20.0,375.75,60.0,5.4,0.6667,4,6,2020,2025,2
B,micro_or_paper,low_volatility & large_lower_wick & red_bar,15pt_pullback,25pt_stop,20pt_target,be_after_20,33,5.5,0.11,19,14,0,0.5758,2.4771,15.67,20.0,517.0,105.0,4.81,0.8333,5,6,2020,2025,2
B,micro_or_paper,low_volatility & large_lower_wick & red_bar,15pt_pullback,25pt_stop,20pt_target,no_be,33,5.5,0.11,19,14,0,0.5758,2.4771,15.67,20.0,517.0,105.0,4.81,0.8333,5,6,2020,2025,2
B,micro_or_paper,large_premarket & red_bar,5pt_pullback,20pt_stop,25pt_target,no_be,99,11.0,0.21,57,42,0,0.5758,2.3345,11.32,25.0,1121.0,80.0,5.03,0.625,5,8,2018,2026,2
B,micro_or_paper,low_volatility & large_lower_wick & red_bar,10pt_pullback,20pt_stop,20pt_target,no_be,33,5.5,0.11,19,14,0,0.5758,2.092,9.27,20.0,305.75,80.0,4.18,0.6667,4,6,2020,2025,2
B,micro_or_paper,low_volatility & large_lower_wick & red_bar,10pt_pullback,20pt_stop,20pt_target,be_after_20,33,5.5,0.11,19,14,0,0.5758,2.092,9.27,20.0,305.75,80.0,4.18,0.6667,4,6,2020,2025,2
B,micro_or_paper,low_volatility & large_lower_wick & red_bar,5pt_pullback,20pt_stop,20pt_target,be_after_20,33,5.5,0.11,19,14,0,0.5758,1.9098,7.72,20.0,254.75,100.0,3.69,0.6667,4,6,2020,2025,2
B,micro_or_paper,low_volatility & large_lower_wick & red_bar,5pt_pullback,20pt_stop,20pt_target,no_be,33,5.5,0.11,19,14,0,0.5758,1.9098,7.72,20.0,254.75,100.0,3.69,0.6667,4,6,2020,2025,2
B,micro_or_paper,low_volatility & large_lower_wick & red_bar,5pt_pullback,25pt_stop,20pt_target,be_after_20,33,5.5,0.11,19,14,0,0.5758,1.5279,5.6,20.0,184.75,130.0,2.54,0.5,3,6,2020,2025,2
B,micro_or_paper,low_volatility & large_lower_wick & red_bar,5pt_pullback,25pt_stop,20pt_target,no_be,33,5.5,0.11,19,14,0,0.5758,1.5279,5.6,20.0,184.75,130.0,2.54,0.5,3,6,2020,2025,2
B,micro_or_paper,below_vwap & low_volatility,5pt_pullback,25pt_stop,30pt_target,no_be,139,17.38,0.33,80,59,0,0.5755,2.2012,12.64,30.0,1757.0,225.0,4.7,0.8571,6,7,2018,2025,2
B,micro_or_paper,below_vwap & strong_body & green_bar,10pt_pullback,15pt_stop,20pt_target,no_be,80,8.89,0.17,46,34,0,0.575,3.6867,16.88,20.0,1350.75,60.0,6.06,0.875,7,8,2018,2026,2
B,micro_or_paper,below_vwap & strong_body & green_bar,10pt_pullback,15pt_stop,20pt_target,be_after_20,80,8.89,0.17,46,34,0,0.575,3.6867,16.88,20.0,1350.75,60.0,6.06,0.875,7,8,2018,2026,2
B,micro_or_paper,strong_body,15pt_pullback,15pt_stop,25pt_target,no_be,134,14.89,0.29,77,57,0,0.5746,4.7351,23.49,25.0,3147.75,85.0,7.83,0.875,7,8,2018,2026,2
B,micro_or_paper,strong_body,15pt_pullback,25pt_stop,30pt_target,no_be,134,14.89,0.29,77,57,0,0.5746,3.0709,21.37,30.0,2863.0,150.0,6.61,0.875,7,8,2018,2026,2
B,micro_or_paper,below_vwap & low_volatility & red_bar,15pt_pullback,20pt_stop,25pt_target,no_be,47,5.88,0.11,27,20,0,0.5745,3.6925,22.91,25.0,1077.0,140.0,6.71,0.7143,5,7,2018,2025,2
B,micro_or_paper,below_vwap & low_volatility & red_bar,15pt_pullback,25pt_stop,25pt_target,no_be,47,5.88,0.11,27,20,0,0.5745,3.002,20.96,25.0,985.0,175.0,5.96,0.7143,5,7,2018,2025,2
B,micro_or_paper,below_vwap & low_volatility & red_bar,5pt_pullback,20pt_stop,25pt_target,no_be,47,5.88,0.11,27,20,0,0.5745,2.7019,14.48,25.0,680.75,60.0,5.36,0.7143,5,7,2018,2025,2
B,micro_or_paper,below_vwap & large_premarket & large_lower_wick,15pt_pullback,25pt_stop,25pt_target,no_be,94,13.43,0.26,54,40,0,0.5745,2.3865,14.75,25.0,1386.5,125.0,5.11,0.8571,6,7,2020,2026,2
B,micro_or_paper,low_volatility & large_premarket & red_bar,15pt_pullback,20pt_stop,30pt_target,no_be,54,6.75,0.13,31,23,0,0.5741,3.5277,21.53,30.0,1162.75,140.0,6.67,0.5714,4,7,2018,2025,2
B,micro_or_paper,low_volatility & large_premarket & red_bar,15pt_pullback,25pt_stop,30pt_target,no_be,54,6.75,0.13,31,23,0,0.5741,2.862,19.55,30.0,1055.75,175.0,5.87,0.5714,4,7,2018,2025,2
B,micro_or_paper,low_volatility & large_premarket & red_bar,5pt_pullback,20pt_stop,25pt_target,no_be,54,6.75,0.13,31,23,0,0.5741,2.5668,13.35,25.0,720.75,80.0,5.18,0.5714,4,7,2018,2025,2
B,micro_or_paper,low_volatility & large_premarket & red_bar,10pt_pullback,20pt_stop,20pt_target,be_after_20,54,6.75,0.13,31,23,0,0.5741,2.456,12.4,20.0,669.75,140.0,4.66,0.4286,3,7,2018,2025,2
B,micro_or_paper,low_volatility & large_premarket & red_bar,10pt_pullback,20pt_stop,20pt_target,no_be,54,6.75,0.13,31,23,0,0.5741,2.456,12.4,20.0,669.75,140.0,4.66,0.4286,3,7,2018,2025,2
B,micro_or_paper,low_volatility & green_bar,15pt_pullback,20pt_stop,30pt_target,no_be,129,14.33,0.28,74,55,0,0.5736,3.5128,21.09,30.0,2720.75,162.75,6.86,0.75,6,8,2018,2026,2
B,micro_or_paper,red_bar,15pt_pullback,25pt_stop,30pt_target,no_be,129,14.33,0.28,74,55,0,0.5736,2.6312,17.09,30.0,2205.0,287.0,5.91,0.75,6,8,2018,2026,2
B,micro_or_paper,red_bar,10pt_pullback,25pt_stop,30pt_target,no_be,129,14.33,0.28,74,55,0,0.5736,2.2642,13.47,30.0,1738.25,250.0,5.32,0.75,6,8,2018,2026,2
B,micro_or_paper,low_volatility & green_bar,5pt_pullback,20pt_stop,25pt_target,no_be,129,14.33,0.28,74,55,0,0.5736,2.1329,9.6,25.0,1238.0,127.75,4.49,0.875,7,8,2018,2026,2
B,micro_or_paper,low_volatility & green_bar,5pt_pullback,25pt_stop,30pt_target,no_be,129,14.33,0.28,74,55,0,0.5736,1.9525,10.06,30.0,1298.0,202.75,4.31,0.875,7,8,2018,2026,2
B,micro_or_paper,below_vwap & large_premarket & red_bar,15pt_pullback,20pt_stop,25pt_target,no_be,82,9.11,0.18,47,35,0,0.5732,3.1229,18.12,25.0,1486.0,160.0,6.14,0.75,6,8,2018,2026,2
B,micro_or_paper,below_vwap & large_premarket & red_bar,5pt_pullback,15pt_stop,20pt_target,no_be,82,9.11,0.18,47,35,0,0.5732,2.8781,12.02,20.0,986.0,70.0,5.38,0.75,6,8,2018,2026,2
B,micro_or_paper,below_vwap & large_premarket & red_bar,5pt_pullback,15pt_stop,20pt_target,be_after_20,82,9.11,0.18,47,35,0,0.5732,2.8781,12.02,20.0,986.0,70.0,5.38,0.75,6,8,2018,2026,2
B,micro_or_paper,below_vwap & low_volatility & large_premarket,15pt_pullback,20pt_stop,25pt_target,no_be,124,15.5,0.3,71,53,0,0.5726,3.7948,23.5,25.0,2914.25,190.0,6.62,0.8571,6,7,2018,2025,2
B,micro_or_paper,low_volatility & large_premarket & green_bar,15pt_pullback,20pt_stop,30pt_target,no_be,117,13.0,0.25,67,50,0,0.5726,3.6067,21.9,30.0,2561.75,142.75,6.91,0.75,6,8,2018,2026,2
B,micro_or_paper,low_volatility & large_premarket & green_bar,5pt_pullback,20pt_stop,25pt_target,no_be,117,13.0,0.25,67,50,0,0.5726,2.1476,9.74,25.0,1139.25,107.75,4.45,0.75,6,8,2018,2026,2
B,micro_or_paper,below_vwap & large_premarket & green_bar,10pt_pullback,25pt_stop,25pt_target,no_be,173,19.22,0.37,99,74,0,0.5723,2.1243,11.91,25.0,2060.5,225.0,4.24,0.875,7,8,2018,2026,2
B,micro_or_paper,above_vwap & displacement,15pt_pullback,15pt_stop,20pt_target,be_after_15,28,4.67,0.09,16,3,9,0.5714,17.106,21.71,20.0,608.0,30.0,8.41,1.0,5,5,2020,2025,2
B,micro_or_paper,above_vwap & displacement,15pt_pullback,20pt_stop,20pt_target,be_after_15,28,4.67,0.09,16,3,9,0.5714,13.5236,21.36,20.0,598.0,40.0,8.2,1.0,5,5,2020,2025,2
B,micro_or_paper,above_vwap & displacement,15pt_pullback,25pt_stop,20pt_target,be_after_15,28,4.67,0.09,16,3,9,0.5714,11.1818,21.0,20.0,588.0,50.0,7.99,1.0,5,5,2020,2025,2
B,micro_or_paper,large_premarket & strong_body,15pt_pullback,15pt_stop,25pt_target,no_be,91,10.11,0.19,52,39,0,0.5714,5.1131,25.89,25.0,2355.75,90.0,7.91,0.875,7,8,2018,2026,2
B,micro_or_paper,below_vwap & strong_body,15pt_pullback,25pt_stop,25pt_target,be_after_20,91,10.11,0.19,52,26,13,0.5714,4.4273,23.64,25.0,2151.5,100.0,7.44,0.875,7,8,2018,2026,2
B,micro_or_paper,above_vwap & displacement,10pt_pullback,15pt_stop,30pt_target,no_be,28,4.67,0.09,16,12,0,0.5714,4.2264,20.74,30.0,580.75,60.0,7.56,1.0,5,5,2020,2025,2
