model,trade_date,entry_time,direction,pnl_points,rolling_50_net,rolling_50_wr
VWAP_EMA20_ALIGN,2019-11-18,2019-11-18 10:25:00,LONG,-2.25,193.75,0.58
VWAP_EMA20_ALIGN,2019-11-19,2019-11-19 09:03:00,SHORT,20.0,193.75,0.58
VWAP_EMA20_ALIGN,2019-11-21,2019-11-21 09:18:00,SHORT,5.75,179.5,0.58
VWAP_EMA20_ALIGN,2019-11-22,2019-11-22 09:10:00,SHORT,20.0,179.5,0.58
VWAP_EMA20_ALIGN,2019-11-25,2019-11-25 09:07:00,LONG,9.75,209.25,0.6
VWAP_EMA20_ALIGN,2019-11-26,2019-11-26 09:47:00,LONG,9.5,205.75,0.6
VWAP_EMA20_ALIGN,2019-12-05,2019-12-05 09:02:00,SHORT,20.0,232.75,0.62
VWAP_EMA20_ALIGN,2019-12-06,2019-12-06 09:51:00,LONG,4.25,217.0,0.62
VWAP_EMA20_ALIGN,2019-12-10,2019-12-10 09:08:00,LONG,20.0,217.0,0.62
VWAP_EMA20_ALIGN,2019-12-11,2019-12-11 09:01:00,LONG,-11.0,210.75,0.62
VWAP_EMA20_ALIGN,2019-12-12,2019-12-12 09:45:00,LONG,20.0,227.5,0.62
VWAP_EMA20_ALIGN,2019-12-13,2019-12-13 09:06:00,LONG,20.0,246.25,0.62
VWAP_EMA20_ALIGN,2019-12-16,2019-12-16 09:13:00,LONG,8.0,273.25,0.64
VWAP_EMA20_ALIGN,2019-12-26,2019-12-26 09:05:00,LONG,15.75,269.0,0.64
VWAP_EMA20_ALIGN,2019-12-30,2019-12-30 09:14:00,SHORT,-20.0,269.0,0.64
VWAP_EMA20_ALIGN,2020-01-02,2020-01-02 09:16:00,SHORT,-19.0,270.0,0.64
VWAP_EMA20_ALIGN,2020-01-03,2020-01-03 11:02:00,LONG,4.0,294.0,0.66
VWAP_EMA20_ALIGN,2020-01-06,2020-01-06 09:03:00,LONG,20.0,294.0,0.66
VWAP_EMA20_ALIGN,2020-01-07,2020-01-07 10:01:00,LONG,-2.25,282.0,0.64
VWAP_EMA20_ALIGN,2020-01-08,2020-01-08 10:30:00,LONG,20.0,282.0,0.64
VWAP_EMA20_ALIGN,2020-01-09,2020-01-09 11:21:00,SHORT,15.75,277.75,0.64
VWAP_EMA20_ALIGN,2020-01-10,2020-01-10 11:07:00,SHORT,-0.25,257.5,0.62
VWAP_EMA20_ALIGN,2020-01-13,2020-01-13 10:12:00,LONG,20.0,297.5,0.64
VWAP_EMA20_ALIGN,2020-01-15,2020-01-15 09:37:00,LONG,-5.75,271.75,0.62
VWAP_EMA20_ALIGN,2020-01-16,2020-01-16 09:10:00,LONG,-20.0,231.75,0.6
VWAP_EMA20_ALIGN,2020-01-17,2020-01-17 10:14:00,SHORT,-13.5,198.25,0.58
VWAP_EMA20_ALIGN,2020-01-21,2020-01-21 09:02:00,LONG,20.0,198.25,0.58
VWAP_EMA20_ALIGN,2020-01-22,2020-01-22 09:33:00,LONG,-20.0,182.75,0.58
VWAP_EMA20_ALIGN,2020-01-23,2020-01-23 09:14:00,LONG,-20.0,142.75,0.56
VWAP_EMA20_ALIGN,2020-01-24,2020-01-24 09:07:00,SHORT,20.0,182.75,0.58
VWAP_EMA20_ALIGN,2020-01-27,2020-01-27 11:13:00,LONG,9.25,193.25,0.6
VWAP_EMA20_ALIGN,2020-01-29,2020-01-29 09:01:00,SHORT,20.0,233.25,0.62
VWAP_EMA20_ALIGN,2020-01-30,2020-01-30 09:46:00,SHORT,20.0,264.0,0.64
VWAP_EMA20_ALIGN,2020-01-31,2020-01-31 09:08:00,SHORT,20.0,264.0,0.64
VWAP_EMA20_ALIGN,2020-02-03,2020-02-03 09:05:00,LONG,20.0,304.0,0.66
VWAP_EMA20_ALIGN,2020-02-04,2020-02-04 09:28:00,LONG,20.0,304.0,0.66
VWAP_EMA20_ALIGN,2020-02-05,2020-02-05 09:14:00,SHORT,20.0,304.0,0.66
VWAP_EMA20_ALIGN,2020-02-06,2020-02-06 09:05:00,LONG,-20.0,264.0,0.64
VWAP_EMA20_ALIGN,2020-02-07,2020-02-07 09:31:00,LONG,20.0,289.0,0.66
VWAP_EMA20_ALIGN,2020-02-10,2020-02-10 09:03:00,LONG,20.0,329.0,0.68
VWAP_EMA20_ALIGN,2020-02-11,2020-02-11 09:14:00,LONG,20.0,339.5,0.68
VWAP_EMA20_ALIGN,2020-02-12,2020-02-12 10:26:00,LONG,6.0,365.5,0.7
VWAP_EMA20_ALIGN,2020-02-13,2020-02-13 09:44:00,LONG,20.0,365.5,0.7
VWAP_EMA20_ALIGN,2020-02-14,2020-02-14 09:12:00,SHORT,-20.0,325.5,0.68
VWAP_EMA20_ALIGN,2020-02-18,2020-02-18 09:07:00,LONG,-20.0,325.5,0.68
VWAP_EMA20_ALIGN,2020-02-19,2020-02-19 09:20:00,LONG,20.0,337.75,0.68
VWAP_EMA20_ALIGN,2020-02-20,2020-02-20 09:07:00,LONG,-20.0,297.75,0.66
VWAP_EMA20_ALIGN,2020-02-25,2020-02-25 09:21:00,SHORT,20.0,304.0,0.66
VWAP_EMA20_ALIGN,2020-02-27,2020-02-27 09:25:00,SHORT,20.0,344.0,0.68
VWAP_EMA20_ALIGN,2020-03-02,2020-03-02 09:06:00,SHORT,20.0,374.0,0.7
VWAP_EMA20_ALIGN,2020-03-04,2020-03-04 09:23:00,LONG,-20.0,356.25,0.7
VWAP_EMA20_ALIGN,2020-03-05,2020-03-05 09:19:00,LONG,20.0,356.25,0.7
VWAP_EMA20_ALIGN,2020-03-06,2020-03-06 10:09:00,LONG,20.0,370.5,0.7
VWAP_EMA20_ALIGN,2020-03-09,2020-03-09 09:18:00,LONG,20.0,370.5,0.7
VWAP_EMA20_ALIGN,2020-03-10,2020-03-10 09:01:00,SHORT,-20.0,340.75,0.68
VWAP_EMA20_ALIGN,2020-03-11,2020-03-11 09:22:00,SHORT,20.0,351.25,0.68
VWAP_EMA20_ALIGN,2020-03-12,2020-03-12 09:09:00,SHORT,20.0,351.25,0.68
VWAP_EMA20_ALIGN,2020-03-24,2020-03-24 09:38:00,LONG,20.0,367.0,0.68
VWAP_EMA20_ALIGN,2020-03-25,2020-03-25 09:06:00,LONG,-20.0,327.0,0.66
VWAP_EMA20_ALIGN,2020-03-26,2020-03-26 09:30:00,LONG,20.0,358.0,0.68
VWAP_EMA20_ALIGN,2020-03-27,2020-03-27 09:32:00,LONG,20.0,358.0,0.68
VWAP_EMA20_ALIGN,2020-03-30,2020-03-30 09:08:00,LONG,20.0,358.0,0.68
VWAP_EMA20_ALIGN,2020-04-01,2020-04-01 09:05:00,LONG,20.0,370.0,0.68
VWAP_EMA20_ALIGN,2020-04-02,2020-04-02 11:27:00,SHORT,20.0,374.25,0.68
VWAP_EMA20_ALIGN,2020-04-03,2020-04-03 09:18:00,SHORT,20.0,414.25,0.7
VWAP_EMA20_ALIGN,2020-04-06,2020-04-06 09:30:00,LONG,20.0,453.25,0.72
VWAP_EMA20_ALIGN,2020-04-07,2020-04-07 09:33:00,LONG,20.0,469.25,0.72
VWAP_EMA20_ALIGN,2020-04-08,2020-04-08 09:12:00,LONG,20.0,469.25,0.72
VWAP_EMA20_ALIGN,2020-04-09,2020-04-09 09:13:00,SHORT,-20.0,451.5,0.72
VWAP_EMA20_ALIGN,2020-04-13,2020-04-13 09:03:00,SHORT,-20.0,411.5,0.7
VWAP_EMA20_ALIGN,2020-04-14,2020-04-14 10:04:00,LONG,20.0,415.75,0.7
VWAP_EMA20_ALIGN,2020-04-15,2020-04-15 10:51:00,LONG,-20.0,396.0,0.7
VWAP_EMA20_ALIGN,2020-04-16,2020-04-16 09:09:00,LONG,20.0,396.0,0.7
VWAP_EMA20_ALIGN,2020-04-17,2020-04-17 09:25:00,SHORT,20.0,421.75,0.72
VWAP_EMA20_ALIGN,2020-04-20,2020-04-20 09:07:00,LONG,-20.0,421.75,0.72
VWAP_EMA20_ALIGN,2020-04-22,2020-04-22 10:47:00,LONG,20.0,455.25,0.74
VWAP_EMA20_ALIGN,2020-04-24,2020-04-24 10:29:00,LONG,20.0,455.25,0.74
VWAP_EMA20_ALIGN,2020-04-27,2020-04-27 09:20:00,LONG,-20.0,455.25,0.74
VWAP_EMA20_ALIGN,2020-04-28,2020-04-28 10:18:00,SHORT,-20.0,455.25,0.74
VWAP_EMA20_ALIGN,2020-04-29,2020-04-29 10:09:00,LONG,20.0,455.25,0.74
VWAP_EMA20_ALIGN,2020-04-30,2020-04-30 09:59:00,SHORT,20.0,466.0,0.74
VWAP_EMA20_ALIGN,2020-05-01,2020-05-01 09:16:00,SHORT,20.0,466.0,0.74
VWAP_EMA20_ALIGN,2020-05-04,2020-05-04 09:10:00,LONG,20.0,466.0,0.74
VWAP_EMA20_ALIGN,2020-05-05,2020-05-05 09:03:00,LONG,20.0,466.0,0.74
VWAP_EMA20_ALIGN,2020-05-07,2020-05-07 09:33:00,LONG,20.0,466.0,0.74
VWAP_EMA20_ALIGN,2020-05-08,2020-05-08 09:43:00,LONG,20.0,466.0,0.74
VWAP_EMA20_ALIGN,2020-05-11,2020-05-11 09:26:00,LONG,20.0,466.0,0.74
VWAP_EMA20_ALIGN,2020-05-12,2020-05-12 09:06:00,LONG,-20.0,466.0,0.74
VWAP_EMA20_ALIGN,2020-05-13,2020-05-13 09:05:00,SHORT,-20.0,426.0,0.72
VWAP_EMA20_ALIGN,2020-05-14,2020-05-14 09:22:00,LONG,20.0,426.0,0.72
VWAP_EMA20_ALIGN,2020-05-15,2020-05-15 09:02:00,SHORT,20.0,426.0,0.72
VWAP_EMA20_ALIGN,2020-05-18,2020-05-18 09:05:00,LONG,-20.0,400.0,0.7
VWAP_EMA20_ALIGN,2020-05-19,2020-05-19 09:18:00,LONG,-20.0,360.0,0.68
VWAP_EMA20_ALIGN,2020-05-20,2020-05-20 09:14:00,LONG,20.0,400.0,0.7
VWAP_EMA20_ALIGN,2020-05-21,2020-05-21 09:07:00,SHORT,20.0,440.0,0.72
VWAP_EMA20_ALIGN,2020-05-22,2020-05-22 10:38:00,LONG,20.0,440.0,0.72
VWAP_EMA20_ALIGN,2020-05-26,2020-05-26 09:25:00,SHORT,20.0,480.0,0.74
VWAP_EMA20_ALIGN,2020-05-28,2020-05-28 09:06:00,LONG,-20.0,440.0,0.72
VWAP_EMA20_ALIGN,2020-05-29,2020-05-29 09:04:00,SHORT,-20.0,400.0,0.7
VWAP_EMA20_ALIGN,2020-06-01,2020-06-01 09:21:00,SHORT,-20.0,360.0,0.68
VWAP_EMA20_ALIGN,2020-06-02,2020-06-02 09:03:00,SHORT,20.0,400.0,0.7
VWAP_EMA20_ALIGN,2020-06-03,2020-06-03 10:07:00,SHORT,20.0,400.0,0.7
VWAP_EMA20_ALIGN,2020-06-05,2020-06-05 09:03:00,LONG,20.0,400.0,0.7
VWAP_EMA20_ALIGN,2020-06-08,2020-06-08 09:12:00,LONG,10.0,390.0,0.7
VWAP_EMA20_ALIGN,2020-06-09,2020-06-09 09:04:00,LONG,-20.0,390.0,0.7
VWAP_EMA20_ALIGN,2020-06-10,2020-06-10 09:39:00,LONG,-20.0,350.0,0.68
VWAP_EMA20_ALIGN,2020-06-11,2020-06-11 09:02:00,SHORT,-20.0,310.0,0.66
VWAP_EMA20_ALIGN,2020-06-15,2020-06-15 09:04:00,LONG,-20.0,270.0,0.64
VWAP_EMA20_ALIGN,2020-06-17,2020-06-17 10:00:00,LONG,20.0,310.0,0.66
VWAP_EMA20_ALIGN,2020-06-18,2020-06-18 09:09:00,LONG,-20.0,270.0,0.64
VWAP_EMA20_ALIGN,2020-06-19,2020-06-19 09:37:00,SHORT,20.0,270.0,0.64
VWAP_EMA20_ALIGN,2020-06-22,2020-06-22 09:41:00,LONG,20.0,270.0,0.64
VWAP_EMA20_ALIGN,2020-06-23,2020-06-23 09:09:00,LONG,20.0,270.0,0.64
VWAP_EMA20_ALIGN,2020-06-24,2020-06-24 09:08:00,SHORT,20.0,270.0,0.64
VWAP_EMA20_ALIGN,2020-06-25,2020-06-25 09:02:00,SHORT,20.0,270.0,0.64
VWAP_EMA20_ALIGN,2020-06-29,2020-06-29 09:29:00,LONG,20.0,270.0,0.64
VWAP_EMA20_ALIGN,2020-07-01,2020-07-01 09:08:00,LONG,-20.0,230.0,0.62
VWAP_EMA20_ALIGN,2020-07-02,2020-07-02 09:03:00,SHORT,20.0,230.0,0.62
VWAP_EMA20_ALIGN,2020-07-06,2020-07-06 09:02:00,LONG,20.0,270.0,0.64
VWAP_EMA20_ALIGN,2020-07-07,2020-07-07 09:06:00,LONG,20.0,310.0,0.66
VWAP_EMA20_ALIGN,2020-07-08,2020-07-08 09:14:00,SHORT,20.0,310.0,0.66
VWAP_EMA20_ALIGN,2020-07-10,2020-07-10 09:39:00,LONG,-20.0,310.0,0.66
VWAP_EMA20_ALIGN,2020-07-13,2020-07-13 09:02:00,LONG,20.0,310.0,0.66
VWAP_EMA20_ALIGN,2020-07-14,2020-07-14 09:34:00,LONG,20.0,310.0,0.66
VWAP_EMA20_ALIGN,2020-07-15,2020-07-15 09:02:00,SHORT,20.0,350.0,0.68
VWAP_EMA20_ALIGN,2020-07-16,2020-07-16 09:01:00,SHORT,20.0,350.0,0.68
VWAP_EMA20_ALIGN,2020-07-17,2020-07-17 09:03:00,LONG,20.0,350.0,0.68
VWAP_EMA20_ALIGN,2020-07-20,2020-07-20 09:17:00,LONG,20.0,390.0,0.7
VWAP_EMA20_ALIGN,2020-07-21,2020-07-21 09:48:00,SHORT,20.0,430.0,0.72
VWAP_EMA20_ALIGN,2020-07-22,2020-07-22 09:16:00,SHORT,-20.0,390.0,0.7
VWAP_EMA20_ALIGN,2020-07-23,2020-07-23 09:04:00,SHORT,20.0,390.0,0.7
VWAP_EMA20_ALIGN,2020-07-24,2020-07-24 09:24:00,LONG,20.0,390.0,0.7
VWAP_EMA20_ALIGN,2020-07-27,2020-07-27 09:19:00,SHORT,20.0,390.0,0.7
VWAP_EMA20_ALIGN,2020-07-28,2020-07-28 09:33:00,LONG,20.0,390.0,0.7
VWAP_EMA20_ALIGN,2020-07-29,2020-07-29 10:22:00,SHORT,-8.75,361.25,0.68
VWAP_EMA20_ALIGN,2020-07-30,2020-07-30 09:03:00,LONG,20.0,361.25,0.68
VWAP_EMA20_ALIGN,2020-07-31,2020-07-31 10:44:00,SHORT,20.0,361.25,0.68
VWAP_EMA20_ALIGN,2020-08-03,2020-08-03 09:13:00,LONG,16.25,397.5,0.7
VWAP_EMA20_ALIGN,2020-08-04,2020-08-04 09:02:00,SHORT,20.0,437.5,0.72
VWAP_EMA20_ALIGN,2020-08-05,2020-08-05 09:04:00,LONG,-20.0,397.5,0.7
VWAP_EMA20_ALIGN,2020-08-06,2020-08-06 10:08:00,LONG,20.0,397.5,0.7
VWAP_EMA20_ALIGN,2020-08-07,2020-08-07 09:17:00,SHORT,20.0,437.5,0.72
VWAP_EMA20_ALIGN,2020-08-11,2020-08-11 09:51:00,LONG,20.0,477.5,0.74
VWAP_EMA20_ALIGN,2020-08-12,2020-08-12 09:20:00,LONG,20.0,477.5,0.74
VWAP_EMA20_ALIGN,2020-08-13,2020-08-13 09:02:00,LONG,-20.0,437.5,0.72
VWAP_EMA20_ALIGN,2020-08-14,2020-08-14 09:35:00,LONG,-20.0,397.5,0.7
VWAP_EMA20_ALIGN,2020-08-18,2020-08-18 09:08:00,LONG,20.0,397.5,0.7
VWAP_EMA20_ALIGN,2020-08-19,2020-08-19 09:01:00,LONG,-20.0,397.5,0.7
VWAP_EMA20_ALIGN,2020-08-20,2020-08-20 09:35:00,LONG,20.0,437.5,0.72
VWAP_EMA20_ALIGN,2020-08-24,2020-08-24 10:16:00,LONG,-20.0,437.5,0.72
VWAP_EMA20_ALIGN,2020-08-25,2020-08-25 09:02:00,LONG,20.0,437.5,0.72
VWAP_EMA20_ALIGN,2020-08-26,2020-08-26 09:01:00,LONG,20.0,437.5,0.72
VWAP_EMA20_ALIGN,2020-08-27,2020-08-27 09:11:00,LONG,-20.0,397.5,0.7
VWAP_EMA20_ALIGN,2020-08-28,2020-08-28 11:13:00,SHORT,12.25,399.75,0.7
VWAP_EMA20_ALIGN,2020-08-31,2020-08-31 09:03:00,LONG,-20.0,399.75,0.7
VWAP_EMA20_ALIGN,2020-09-02,2020-09-02 09:10:00,SHORT,20.0,439.75,0.72
VWAP_EMA20_ALIGN,2020-09-07,2020-09-07 09:02:00,LONG,-20.0,439.75,0.72
VWAP_EMA20_ALIGN,2020-09-09,2020-09-09 09:01:00,LONG,20.0,479.75,0.74
VWAP_EMA20_ALIGN,2020-09-11,2020-09-11 09:32:00,SHORT,20.0,479.75,0.74
VWAP_EMA20_ALIGN,2020-09-15,2020-09-15 09:06:00,LONG,20.0,519.75,0.76
VWAP_EMA20_ALIGN,2020-09-16,2020-09-16 11:26:00,SHORT,3.75,503.5,0.76
VWAP_EMA20_ALIGN,2020-09-17,2020-09-17 09:07:00,LONG,-20.0,463.5,0.74
VWAP_EMA20_ALIGN,2020-09-18,2020-09-18 09:01:00,SHORT,-20.0,423.5,0.72
VWAP_EMA20_ALIGN,2020-09-22,2020-09-22 09:03:00,SHORT,20.0,423.5,0.72
VWAP_EMA20_ALIGN,2020-09-23,2020-09-23 09:31:00,SHORT,20.0,423.5,0.72
VWAP_EMA20_ALIGN,2020-09-25,2020-09-25 09:13:00,LONG,20.0,423.5,0.72
VWAP_EMA20_ALIGN,2020-09-28,2020-09-28 10:17:00,SHORT,-20.0,423.5,0.72
VWAP_EMA20_ALIGN,2020-09-29,2020-09-29 09:39:00,LONG,-20.0,383.5,0.7
VWAP_EMA20_ALIGN,2020-09-30,2020-09-30 09:27:00,LONG,-20.0,343.5,0.68
VWAP_EMA20_ALIGN,2020-10-01,2020-10-01 09:12:00,SHORT,-20.0,303.5,0.66
VWAP_EMA20_ALIGN,2020-10-02,2020-10-02 09:26:00,SHORT,20.0,303.5,0.66
VWAP_EMA20_ALIGN,2020-10-05,2020-10-05 09:21:00,LONG,-20.0,303.5,0.66
VWAP_EMA20_ALIGN,2020-10-06,2020-10-06 09:09:00,SHORT,20.0,303.5,0.66
VWAP_EMA20_ALIGN,2020-10-07,2020-10-07 09:04:00,LONG,20.0,303.5,0.66
VWAP_EMA20_ALIGN,2020-10-08,2020-10-08 09:06:00,LONG,-20.0,263.5,0.64
VWAP_EMA20_ALIGN,2020-10-09,2020-10-09 09:04:00,LONG,20.0,263.5,0.64
VWAP_EMA20_ALIGN,2020-10-12,2020-10-12 09:01:00,LONG,20.0,263.5,0.64
VWAP_EMA20_ALIGN,2020-10-13,2020-10-13 09:08:00,LONG,20.0,263.5,0.64
VWAP_EMA20_ALIGN,2020-10-14,2020-10-14 09:46:00,SHORT,20.0,263.5,0.64
VWAP_EMA20_ALIGN,2020-10-15,2020-10-15 09:29:00,LONG,20.0,303.5,0.66
VWAP_EMA20_ALIGN,2020-10-19,2020-10-19 10:25:00,SHORT,-20.0,263.5,0.64
VWAP_EMA20_ALIGN,2020-10-20,2020-10-20 09:09:00,SHORT,-20.0,223.5,0.62
VWAP_EMA20_ALIGN,2020-10-21,2020-10-21 09:09:00,SHORT,20.0,223.5,0.62
VWAP_EMA20_ALIGN,2020-10-23,2020-10-23 09:12:00,LONG,-20.0,183.5,0.6
VWAP_EMA20_ALIGN,2020-10-27,2020-10-27 09:18:00,LONG,-20.0,172.25,0.6
VWAP_EMA20_ALIGN,2020-10-28,2020-10-28 09:32:00,SHORT,-20.0,132.25,0.58
VWAP_EMA20_ALIGN,2020-10-29,2020-10-29 09:15:00,LONG,20.0,132.25,0.58
VWAP_EMA20_ALIGN,2020-10-30,2020-10-30 09:40:00,SHORT,-20.0,96.0,0.56
VWAP_EMA20_ALIGN,2020-11-02,2020-11-02 10:12:00,SHORT,20.0,96.0,0.56
VWAP_EMA20_ALIGN,2020-11-03,2020-11-03 09:01:00,LONG,20.0,136.0,0.58
VWAP_EMA20_ALIGN,2020-11-05,2020-11-05 09:02:00,LONG,20.0,136.0,0.58
VWAP_EMA20_ALIGN,2020-11-12,2020-11-12 09:42:00,LONG,-20.0,96.0,0.56
VWAP_EMA20_ALIGN,2020-11-13,2020-11-13 09:02:00,SHORT,20.0,96.0,0.56
VWAP_EMA20_ALIGN,2020-11-16,2020-11-16 09:23:00,LONG,20.0,96.0,0.56
VWAP_EMA20_ALIGN,2020-11-18,2020-11-18 10:56:00,LONG,20.0,136.0,0.58
VWAP_EMA20_ALIGN,2020-11-19,2020-11-19 10:07:00,LONG,20.0,176.0,0.6
VWAP_EMA20_ALIGN,2020-11-20,2020-11-20 09:23:00,LONG,20.0,176.0,0.6
VWAP_EMA20_ALIGN,2020-11-23,2020-11-23 09:07:00,SHORT,20.0,216.0,0.62
VWAP_EMA20_ALIGN,2020-11-25,2020-11-25 09:05:00,SHORT,20.0,216.0,0.62
VWAP_EMA20_ALIGN,2020-11-26,2020-11-26 09:19:00,SHORT,20.0,256.0,0.64
VWAP_EMA20_ALIGN,2020-11-27,2020-11-27 09:10:00,LONG,20.0,256.0,0.64
VWAP_EMA20_ALIGN,2020-11-30,2020-11-30 09:28:00,SHORT,20.0,256.0,0.64
VWAP_EMA20_ALIGN,2020-12-01,2020-12-01 09:01:00,LONG,20.0,296.0,0.66
VWAP_EMA20_ALIGN,2020-12-02,2020-12-02 09:13:00,LONG,20.0,303.75,0.66
VWAP_EMA20_ALIGN,2020-12-03,2020-12-03 09:04:00,LONG,20.0,343.75,0.68
VWAP_EMA20_ALIGN,2020-12-04,2020-12-04 09:05:00,LONG,-20.0,303.75,0.66
VWAP_EMA20_ALIGN,2020-12-07,2020-12-07 09:01:00,LONG,20.0,343.75,0.68
VWAP_EMA20_ALIGN,2020-12-08,2020-12-08 09:20:00,SHORT,20.0,343.75,0.68
VWAP_EMA20_ALIGN,2020-12-09,2020-12-09 09:16:00,SHORT,-20.0,303.75,0.66
VWAP_EMA20_ALIGN,2020-12-11,2020-12-11 09:13:00,LONG,-20.0,263.75,0.64
VWAP_EMA20_ALIGN,2020-12-14,2020-12-14 09:13:00,LONG,20.0,280.0,0.64
VWAP_EMA20_ALIGN,2020-12-15,2020-12-15 09:39:00,SHORT,20.0,320.0,0.66
VWAP_EMA20_ALIGN,2020-12-16,2020-12-16 09:36:00,LONG,20.0,360.0,0.68
VWAP_EMA20_ALIGN,2020-12-17,2020-12-17 09:04:00,SHORT,20.0,360.0,0.68
VWAP_EMA20_ALIGN,2020-12-18,2020-12-18 09:02:00,SHORT,20.0,360.0,0.68
VWAP_EMA20_ALIGN,2020-12-22,2020-12-22 10:02:00,SHORT,-20.0,320.0,0.66
VWAP_EMA20_ALIGN,2020-12-24,2020-12-24 09:26:00,LONG,-20.0,320.0,0.66
VWAP_EMA20_ALIGN,2020-12-28,2020-12-28 09:06:00,SHORT,20.0,360.0,0.68
VWAP_EMA20_ALIGN,2020-12-29,2020-12-29 09:11:00,SHORT,20.0,400.0,0.7
VWAP_EMA20_ALIGN,2020-12-30,2020-12-30 09:12:00,SHORT,20.0,440.0,0.72
VWAP_EMA20_ALIGN,2021-01-04,2021-01-04 09:12:00,SHORT,-20.0,400.0,0.7
VWAP_EMA20_ALIGN,2021-01-05,2021-01-05 09:04:00,LONG,-20.0,400.0,0.7
VWAP_EMA20_ALIGN,2021-01-06,2021-01-06 09:12:00,LONG,20.0,400.0,0.7
VWAP_EMA20_ALIGN,2021-01-07,2021-01-07 09:01:00,LONG,20.0,400.0,0.7
VWAP_EMA20_ALIGN,2021-01-08,2021-01-08 09:27:00,SHORT,20.0,440.0,0.72
VWAP_EMA20_ALIGN,2021-01-11,2021-01-11 09:18:00,LONG,20.0,440.0,0.72
VWAP_EMA20_ALIGN,2021-01-12,2021-01-12 11:05:00,SHORT,20.0,440.0,0.72
VWAP_EMA20_ALIGN,2021-01-13,2021-01-13 09:35:00,LONG,20.0,440.0,0.72
VWAP_EMA20_ALIGN,2021-01-14,2021-01-14 09:45:00,LONG,-20.0,400.0,0.7
VWAP_EMA20_ALIGN,2021-01-18,2021-01-18 11:06:00,LONG,-8.0,372.0,0.68
VWAP_EMA20_ALIGN,2021-01-19,2021-01-19 10:18:00,SHORT,-20.0,372.0,0.68
VWAP_EMA20_ALIGN,2021-01-20,2021-01-20 09:08:00,LONG,20.0,412.0,0.7
VWAP_EMA20_ALIGN,2021-01-21,2021-01-21 09:11:00,LONG,20.0,412.0,0.7
VWAP_EMA20_ALIGN,2021-01-25,2021-01-25 09:44:00,SHORT,20.0,452.0,0.72
VWAP_EMA20_ALIGN,2021-01-26,2021-01-26 09:49:00,LONG,20.0,492.0,0.74
VWAP_EMA20_ALIGN,2021-02-02,2021-02-02 09:19:00,LONG,-20.0,492.0,0.74
VWAP_EMA20_ALIGN,2021-02-03,2021-02-03 09:11:00,SHORT,20.0,492.0,0.74
VWAP_EMA20_ALIGN,2021-02-04,2021-02-04 09:04:00,SHORT,-20.0,492.0,0.74
VWAP_EMA20_ALIGN,2021-02-05,2021-02-05 09:02:00,SHORT,-20.0,452.0,0.72
VWAP_EMA20_ALIGN,2021-02-08,2021-02-08 09:05:00,LONG,-20.0,412.0,0.7
VWAP_EMA20_ALIGN,2021-02-09,2021-02-09 09:01:00,LONG,20.0,412.0,0.7
VWAP_EMA20_ALIGN,2021-02-10,2021-02-10 09:13:00,SHORT,20.0,452.0,0.72
VWAP_EMA20_ALIGN,2021-02-11,2021-02-11 10:43:00,LONG,-20.0,412.0,0.7
VWAP_EMA20_ALIGN,2021-02-12,2021-02-12 09:14:00,LONG,-20.0,372.0,0.68
VWAP_EMA20_ALIGN,2021-02-16,2021-02-16 09:32:00,LONG,-20.0,332.0,0.66
VWAP_EMA20_ALIGN,2021-02-17,2021-02-17 09:22:00,SHORT,20.0,332.0,0.66
VWAP_EMA20_ALIGN,2021-02-18,2021-02-18 09:06:00,SHORT,20.0,332.0,0.66
VWAP_EMA20_ALIGN,2021-02-19,2021-02-19 09:19:00,SHORT,-20.0,292.0,0.64
VWAP_EMA20_ALIGN,2021-02-22,2021-02-22 09:24:00,SHORT,20.0,292.0,0.64
VWAP_EMA20_ALIGN,2021-02-24,2021-02-24 09:02:00,SHORT,20.0,292.0,0.64
VWAP_EMA20_ALIGN,2021-02-25,2021-02-25 09:04:00,SHORT,20.0,292.0,0.64
VWAP_EMA20_ALIGN,2021-03-01,2021-03-01 09:17:00,LONG,20.0,292.0,0.64
VWAP_EMA20_ALIGN,2021-03-11,2021-03-11 09:20:00,SHORT,-20.0,252.0,0.62
VWAP_EMA20_ALIGN,2021-03-12,2021-03-12 09:52:00,SHORT,20.0,252.0,0.62
VWAP_EMA20_ALIGN,2021-03-15,2021-03-15 09:07:00,LONG,-20.0,212.0,0.6
VWAP_EMA20_ALIGN,2021-03-17,2021-03-17 09:02:00,SHORT,-20.0,212.0,0.6
VWAP_EMA20_ALIGN,2021-03-18,2021-03-18 10:15:00,LONG,-20.0,172.0,0.58
VWAP_EMA20_ALIGN,2021-03-19,2021-03-19 09:03:00,LONG,-20.0,132.0,0.56
VWAP_EMA20_ALIGN,2021-03-22,2021-03-22 09:11:00,LONG,20.0,172.0,0.58
VWAP_EMA20_ALIGN,2021-03-23,2021-03-23 09:05:00,LONG,20.0,212.0,0.6
VWAP_EMA20_ALIGN,2021-03-24,2021-03-24 09:03:00,LONG,20.0,212.0,0.6
VWAP_EMA20_ALIGN,2021-03-26,2021-03-26 09:17:00,SHORT,20.0,212.0,0.6
VWAP_EMA20_ALIGN,2021-03-29,2021-03-29 09:54:00,LONG,-20.0,172.0,0.58
VWAP_EMA20_ALIGN,2021-03-30,2021-03-30 09:10:00,LONG,20.0,172.0,0.58
