conditions,trades,expectancy_score,sequence_score,win_15m,win_30m,win_60m,avg_15m,avg_30m,avg_60m,med_30m,std_30m
large_or -> tight_spread -> displacement -> green_bar -> strong_body -> next_tight_spread,49,2.976734693877551,4.7830070803831735,0.5918367346938775,0.4489795918367347,0.3673469387755102,21.607142857142858,13.53061224489796,-4.545918367346939,7.0,174.24620865564722
back_inside_or -> tight_spread -> bull_fvg -> next_green_bar -> two_bar_followthrough,41,2.9724390243902437,2.398572278405711,0.3902439024390244,0.34146341463414637,0.43902439024390244,14.03048780487805,21.23170731707317,16.426829268292682,6.25,129.75930109056614
back_inside_or -> large_or -> tight_spread -> green_bar -> next_displacement -> next_green_bar,36,2.9604166666666667,2.9629629629629624,0.4444444444444444,0.4166666666666667,0.4444444444444444,4.083333333333333,19.73611111111111,29.069444444444443,8.375,165.85182655917865
tight_spread -> bull_fvg -> next_green_bar -> two_bar_followthrough,42,2.9341666666666666,2.285714285714285,0.38095238095238093,0.3333333333333333,0.42857142857142855,14.154761904761905,20.958333333333332,16.392857142857142,8.0,128.17934649500356
above_vwap -> tight_spread -> displacement -> next_green_bar,41,2.8962195121951217,2.1035098155859604,0.3902439024390244,0.4146341463414634,0.3170731707317073,3.182926829268293,17.036585365853657,-0.7317073170731707,14.75,100.99369660057393
back_inside_or -> above_vwap -> tight_spread -> displacement -> next_green_bar,41,2.8962195121951217,2.1035098155859604,0.3902439024390244,0.4146341463414634,0.3170731707317073,3.182926829268293,17.036585365853657,-0.7317073170731707,14.75,100.99369660057393
above_vwap -> tight_spread -> displacement -> next_tight_spread -> next_green_bar,41,2.8962195121951217,2.1035098155859604,0.3902439024390244,0.4146341463414634,0.3170731707317073,3.182926829268293,17.036585365853657,-0.7317073170731707,14.75,100.99369660057393
back_inside_or -> above_vwap -> tight_spread -> displacement -> next_tight_spread -> next_green_bar,41,2.8962195121951217,2.1035098155859604,0.3902439024390244,0.4146341463414634,0.3170731707317073,3.182926829268293,17.036585365853657,-0.7317073170731707,14.75,100.99369660057393
back_inside_or -> large_or -> green_bar -> next_displacement -> next_green_bar,41,2.8876829268292683,3.6621058893515768,0.4634146341463415,0.43902439024390244,0.43902439024390244,7.719512195121951,16.04268292682927,8.201219512195122,10.5,158.7470757844753
back_inside_or -> large_or -> red_bar -> next_tight_spread -> two_bar_followthrough,64,2.868125,3.9990234375,0.46875,0.40625,0.328125,8.57421875,11.03125,15.0859375,5.25,127.15621641514768
back_inside_or -> large_or -> tight_spread -> red_bar -> next_tight_spread -> two_bar_followthrough,64,2.868125,3.9990234375,0.46875,0.40625,0.328125,8.57421875,11.03125,15.0859375,5.25,127.15621641514768
back_inside_or -> large_or -> tight_spread -> red_bar -> two_bar_followthrough,66,2.8626136363636365,4.035123966942149,0.4696969696969697,0.4090909090909091,0.3181818181818182,9.503787878787879,10.602272727272727,7.746212121212121,5.25,126.71005649841756
back_inside_or -> large_or -> tight_spread -> next_displacement -> next_green_bar,55,2.8352727272727276,5.1411570247933875,0.4909090909090909,0.43636363636363634,0.43636363636363634,0.8454545454545455,11.813636363636364,35.527272727272724,10.5,195.1513077395535
back_inside_or -> below_vwap -> next_tight_spread -> next_displacement -> next_green_bar -> two_bar_followthrough,29,2.8210344827586207,1.7657550535077289,0.5172413793103449,0.3103448275862069,0.3793103448275862,30.46551724137931,31.344827586206897,41.258620689655174,5.5,111.4479862222953
large_or -> next_tight_spread -> next_displacement -> next_green_bar,59,2.810423728813559,5.825912094225797,0.5084745762711864,0.4406779661016949,0.4406779661016949,-3.1228813559322033,10.809322033898304,31.199152542372882,10.5,190.9120032160006
displacement -> green_bar -> next_green_bar -> two_bar_followthrough,34,2.810294117647059,2.264705882352941,0.5,0.4117647058823529,0.3235294117647059,26.66176470588235,20.073529411764707,7.029411764705882,-6.5,162.0374247059845
back_inside_or -> displacement -> green_bar -> next_green_bar -> two_bar_followthrough,34,2.810294117647059,2.264705882352941,0.5,0.4117647058823529,0.3235294117647059,26.66176470588235,20.073529411764707,7.029411764705882,-6.5,162.0374247059845
below_vwap -> large_or -> displacement -> strong_body -> next_tight_spread,31,2.8040322580645163,4.370447450572319,0.6451612903225806,0.4838709677419355,0.45161290322580644,38.403225806451616,18.693548387096776,19.870967741935484,21.25,219.56647351160555
back_inside_or -> below_vwap -> large_or -> displacement -> strong_body -> next_tight_spread,31,2.8040322580645163,4.370447450572319,0.6451612903225806,0.4838709677419355,0.45161290322580644,38.403225806451616,18.693548387096776,19.870967741935484,21.25,219.56647351160555
below_vwap -> displacement -> green_bar -> strong_body -> next_tight_spread -> two_bar_followthrough,27,2.8011111111111107,3.637860082304526,0.6296296296296297,0.4444444444444444,0.48148148148148145,55.30555555555556,23.34259259259259,32.574074074074076,-5.25,192.43366924320847
tight_spread -> next_displacement -> next_green_bar,121,2.7911157024793387,7.1675432006010515,0.4380165289256198,0.371900826446281,0.36363636363636365,1.8409090909090908,6.202479338842975,19.547520661157026,13.5,144.34680934749355
above_vwap -> displacement -> green_bar -> strong_body -> next_green_bar,39,2.7846153846153845,2.019723865877712,0.41025641025641024,0.41025641025641024,0.3076923076923077,7.301282051282051,17.403846153846153,1.5,17.75,102.23800945305555
back_inside_or -> above_vwap -> displacement -> green_bar -> strong_body -> next_green_bar,39,2.7846153846153845,2.019723865877712,0.41025641025641024,0.41025641025641024,0.3076923076923077,7.301282051282051,17.403846153846153,1.5,17.75,102.23800945305555
back_inside_or -> tight_spread -> displacement -> strong_body,110,2.7786818181818185,6.768595041322314,0.45454545454545453,0.38181818181818183,0.35454545454545455,10.49090909090909,6.615909090909091,-0.09318181818181819,6.625,131.6814976818489
back_inside_or -> tight_spread -> displacement -> strong_body -> next_tight_spread,110,2.7786818181818185,6.768595041322314,0.45454545454545453,0.38181818181818183,0.35454545454545455,10.49090909090909,6.615909090909091,-0.09318181818181819,6.625,131.6814976818489
below_vwap -> green_bar -> next_displacement -> next_green_bar,55,2.7770000000000006,4.32,0.4909090909090909,0.4,0.4,16.55,12.622727272727273,10.10909090909091,8.25,128.25249864657962
above_vwap -> bull_fvg -> strong_body -> next_tight_spread -> next_green_bar,25,2.7555,1.6896000000000002,0.48,0.44,0.32,30.65,25.05,-2.3,20.0,92.1383696766264
back_inside_or -> above_vwap -> bull_fvg -> strong_body -> next_tight_spread -> next_green_bar,25,2.7555,1.6896000000000002,0.48,0.44,0.32,30.65,25.05,-2.3,20.0,92.1383696766264
above_vwap -> bull_fvg -> green_bar -> strong_body -> next_tight_spread -> next_green_bar,25,2.7555,1.6896000000000002,0.48,0.44,0.32,30.65,25.05,-2.3,20.0,92.1383696766264
displacement -> green_bar -> two_bar_followthrough,57,2.7478070175438596,5.078485687903969,0.5263157894736842,0.43859649122807015,0.38596491228070173,25.5,10.991228070175438,0.40789473684210525,-5.5,161.6680486595712
back_inside_or -> displacement -> green_bar -> two_bar_followthrough,57,2.7478070175438596,5.078485687903969,0.5263157894736842,0.43859649122807015,0.38596491228070173,25.5,10.991228070175438,0.40789473684210525,-5.5,161.6680486595712
above_vwap -> large_or -> next_tight_spread -> next_green_bar,102,2.732941176470588,10.11610918877355,0.5098039215686274,0.45098039215686275,0.43137254901960786,12.397058823529411,5.9411764705882355,5.634803921568627,19.375,151.35842883956096
back_inside_or -> above_vwap -> large_or -> next_tight_spread -> next_green_bar,102,2.732941176470588,10.11610918877355,0.5098039215686274,0.45098039215686275,0.43137254901960786,12.397058823529411,5.9411764705882355,5.634803921568627,19.375,151.35842883956096
back_inside_or -> large_or -> red_bar -> next_tight_spread,127,2.731299212598425,8.87221774443549,0.4251968503937008,0.3937007874015748,0.41732283464566927,3.844488188976378,5.46259842519685,22.683070866141733,6.5,162.08861259225918
back_inside_or -> large_or -> tight_spread -> red_bar -> next_tight_spread,127,2.731299212598425,8.87221774443549,0.4251968503937008,0.3937007874015748,0.41732283464566927,3.844488188976378,5.46259842519685,22.683070866141733,6.5,162.08861259225918
back_inside_or -> large_or -> tight_spread -> red_bar,129,2.7180232558139537,8.933657833062917,0.4263565891472868,0.3953488372093023,0.4108527131782946,4.3934108527131785,5.329457364341085,18.810077519379846,6.5,161.41692542290755
back_inside_or -> bull_fvg -> green_bar -> next_tight_spread -> next_green_bar -> two_bar_followthrough,38,2.7163157894736845,2.295706371191136,0.39473684210526316,0.34210526315789475,0.4473684210526316,13.118421052631579,20.894736842105264,14.796052631578947,5.375,134.41117371780945
above_vwap -> displacement -> green_bar -> next_tight_spread -> next_green_bar,40,2.709375,2.3481249999999996,0.425,0.425,0.325,8.63125,15.9375,0.2375,13.0,102.94577471684441
back_inside_or -> above_vwap -> displacement -> green_bar -> next_tight_spread -> next_green_bar,40,2.709375,2.3481249999999996,0.425,0.425,0.325,8.63125,15.9375,0.2375,13.0,102.94577471684441
back_inside_or -> displacement -> two_bar_followthrough,63,2.703214285714286,5.612244897959183,0.5238095238095238,0.42857142857142855,0.3968253968253968,24.11904761904762,10.011904761904763,3.5714285714285716,-5.5,156.0343055007057
back_inside_or -> below_vwap -> tight_spread -> displacement -> strong_body,58,2.6985344827586206,5.08680142687277,0.5344827586206896,0.39655172413793105,0.41379310344827586,25.19396551724138,11.732758620689655,12.202586206896552,13.875,161.87940783180485
back_inside_or -> below_vwap -> tight_spread -> displacement -> strong_body -> next_tight_spread,58,2.6985344827586206,5.08680142687277,0.5344827586206896,0.39655172413793105,0.41379310344827586,25.19396551724138,11.732758620689655,12.202586206896552,13.875,161.87940783180485
above_vwap -> tight_spread -> strong_body,117,2.6815384615384614,5.36313828621521,0.39316239316239315,0.358974358974359,0.3247863247863248,4.3568376068376065,6.384615384615385,0.7414529914529915,9.5,98.58229724569583
back_inside_or -> above_vwap -> tight_spread -> strong_body,117,2.6815384615384614,5.36313828621521,0.39316239316239315,0.358974358974359,0.3247863247863248,4.3568376068376065,6.384615384615385,0.7414529914529915,9.5,98.58229724569583
bull_fvg -> green_bar -> next_tight_spread -> next_green_bar -> two_bar_followthrough,39,2.6791666666666667,2.1794871794871793,0.38461538461538464,0.3333333333333333,0.4358974358974359,13.275641025641026,20.608974358974358,14.801282051282051,6.25,132.64282018371293
tight_spread -> bull_fvg -> green_bar -> next_tight_spread -> next_green_bar -> two_bar_followthrough,39,2.6791666666666667,2.1794871794871793,0.38461538461538464,0.3333333333333333,0.4358974358974359,13.275641025641026,20.608974358974358,14.801282051282051,6.25,132.64282018371293
back_inside_or -> green_bar -> next_displacement -> next_green_bar -> two_bar_followthrough,34,2.6761764705882354,2.0346020761245676,0.4117647058823529,0.35294117647058826,0.4117647058823529,11.125,22.301470588235293,17.551470588235293,13.25,108.18327216607804
back_inside_or -> tight_spread -> green_bar -> next_displacement -> next_green_bar -> two_bar_followthrough,32,2.6554687500000003,1.8154296875,0.40625,0.34375,0.40625,14.7109375,24.140625,24.1640625,13.25,110.11678070641713
back_inside_or -> green_bar -> next_tight_spread -> next_displacement -> next_green_bar -> two_bar_followthrough,32,2.6554687500000003,1.8154296875,0.40625,0.34375,0.40625,14.7109375,24.140625,24.1640625,13.25,110.11678070641713
tight_spread -> green_bar -> strong_body -> next_displacement -> next_green_bar,36,2.6458333333333335,2.5578703703703702,0.4722222222222222,0.4166666666666667,0.3611111111111111,12.1875,17.63888888888889,4.486111111111111,14.5,124.02506147152627
green_bar -> strong_body -> next_tight_spread -> next_displacement -> next_green_bar,36,2.6458333333333335,2.5578703703703702,0.4722222222222222,0.4166666666666667,0.3611111111111111,12.1875,17.63888888888889,4.486111111111111,14.5,124.02506147152627
tight_spread -> green_bar -> strong_body -> next_tight_spread -> next_displacement -> next_green_bar,36,2.6458333333333335,2.5578703703703702,0.4722222222222222,0.4166666666666667,0.3611111111111111,12.1875,17.63888888888889,4.486111111111111,14.5,124.02506147152627
above_vwap -> displacement -> strong_body -> next_green_bar,41,2.63609756097561,1.8274836406900656,0.3902439024390244,0.3902439024390244,0.2926829268292683,5.152439024390244,16.475609756097562,0.9939024390243902,14.75,99.80284948459088
back_inside_or -> above_vwap -> displacement -> strong_body -> next_green_bar,41,2.63609756097561,1.8274836406900656,0.3902439024390244,0.3902439024390244,0.2926829268292683,5.152439024390244,16.475609756097562,0.9939024390243902,14.75,99.80284948459088
below_vwap -> large_or -> next_tight_spread -> next_displacement -> next_green_bar,41,2.633963414634146,3.7822724568709103,0.5365853658536586,0.4146341463414634,0.4146341463414634,7.7682926829268295,15.49390243902439,41.49390243902439,-2.0,196.85789995423156
back_inside_or -> large_or -> next_tight_spread -> next_displacement -> next_green_bar,55,2.6334545454545455,5.331570247933883,0.509090909090909,0.43636363636363634,0.43636363636363634,1.5272727272727273,10.972727272727273,30.186363636363637,10.5,195.80204048282812
below_vwap -> next_displacement -> next_green_bar,82,2.630243902439024,6.2439024390243905,0.5,0.3902439024390244,0.3902439024390244,9.487804878048781,8.21951219512195,17.710365853658537,9.375,154.67178706325004
back_inside_or -> below_vwap -> large_or -> tight_spread -> next_displacement -> next_green_bar,37,2.623986486486486,3.122717311906501,0.5135135135135135,0.40540540540540543,0.40540540540540543,14.844594594594595,17.493243243243242,49.04054054054054,-2.0,203.57994340272288
back_inside_or -> tight_spread -> green_bar -> strong_body -> next_displacement -> next_green_bar,34,2.618823529411765,2.3252595155709344,0.47058823529411764,0.4117647058823529,0.35294117647058826,17.0,18.705882352941178,5.257352941176471,14.5,126.10729964976427
back_inside_or -> green_bar -> strong_body -> next_tight_spread -> next_displacement -> next_green_bar,34,2.618823529411765,2.3252595155709344,0.47058823529411764,0.4117647058823529,0.35294117647058826,17.0,18.705882352941178,5.257352941176471,14.5,126.10729964976427
below_vwap -> tight_spread -> bull_fvg -> green_bar,67,2.611194029850746,3.230118066384495,0.373134328358209,0.29850746268656714,0.43283582089552236,5.2611940298507465,13.055970149253731,12.0,2.75,126.58163628913738
back_inside_or -> below_vwap -> tight_spread -> bull_fvg -> green_bar,65,2.6061538461538465,3.4319526627218937,0.38461538461538464,0.3076923076923077,0.4461538461538462,4.934615384615385,13.03076923076923,12.088461538461539,2.25,128.54210694247834
below_vwap -> large_or -> tight_spread -> displacement -> green_bar,30,2.5799999999999996,4.977777777777778,0.6666666666666666,0.5333333333333333,0.4666666666666667,47.18333333333333,16.125,9.9,50.875,256.51533991570363
back_inside_or -> below_vwap -> large_or -> tight_spread -> displacement -> green_bar,30,2.5799999999999996,4.977777777777778,0.6666666666666666,0.5333333333333333,0.4666666666666667,47.18333333333333,16.125,9.9,50.875,256.51533991570363
