date,entry_time,entry,stop,target,exit_price,outcome,risk_points,pnl_points,rr,mfe,mae
2024-12-19,2024-12-19 09:57:00,21513.0,21542.5,21454.0,21542.5,loss,29.5,-29.5,-1.0,13.75,-47.75
2024-12-19,2024-12-19 10:02:00,21520.5,21555.0,21451.5,21555.0,loss,34.5,-34.5,-1.0,59.5,-34.75
2024-12-19,2024-12-19 10:03:00,21501.0,21523.75,21455.5,21523.75,loss,22.75,-22.75,-1.0,40.0,-34.75
2024-12-19,2024-12-19 10:05:00,21483.5,21509.25,21432.0,21509.25,loss,25.75,-25.75,-1.0,22.5,-31.25
2024-12-20,2024-12-20 08:51:00,21169.25,21218.25,21071.25,21218.25,loss,49.0,-49.0,-1.0,4.0,-67.25
2024-12-23,2024-12-23 08:35:00,21643.5,21669.75,21591.0,21669.75,loss,26.25,-26.25,-1.0,9.5,-32.0
2024-12-23,2024-12-23 08:38:00,21629.5,21668.25,21552.0,21552.0,win,38.75,77.5,2.0,77.75,-36.5
2024-12-23,2024-12-23 08:41:00,21633.5,21665.0,21570.5,21665.0,loss,31.5,-31.5,-1.0,6.75,-32.5
2024-12-26,2024-12-26 08:50:00,21953.75,21970.5,21920.25,21920.25,win,16.75,33.5,2.0,77.5,-2.5
2024-12-26,2024-12-26 08:53:00,21926.25,21955.0,21868.75,21955.0,loss,28.75,-28.75,-1.0,56.0,-41.0
2024-12-26,2024-12-26 08:54:00,21879.75,21929.0,21781.25,21929.0,loss,49.25,-49.25,-1.0,9.5,-61.25
2024-12-26,2024-12-26 09:10:00,21929.25,21954.0,21879.75,21954.0,loss,24.75,-24.75,-1.0,1.0,-25.5
2024-12-31,2024-12-31 08:32:00,21441.25,21477.25,21369.25,21477.25,loss,36.0,-36.0,-1.0,8.0,-47.25
2024-12-31,2024-12-31 08:37:00,21426.5,21457.75,21364.0,21457.75,loss,31.25,-31.25,-1.0,58.5,-32.75
2024-12-31,2024-12-31 08:38:00,21408.75,21434.25,21357.75,21434.25,loss,25.5,-25.5,-1.0,40.75,-31.25
2024-12-31,2024-12-31 08:39:00,21389.0,21411.0,21345.0,21411.0,loss,22.0,-22.0,-1.0,21.0,-22.25
2024-12-31,2024-12-31 09:05:00,21419.25,21439.25,21379.25,21379.25,win,20.0,40.0,2.0,60.25,-13.25
2024-12-31,2024-12-31 09:07:00,21401.75,21423.0,21359.25,21359.25,win,21.25,42.5,2.0,42.75,-1.25
2024-12-31,2024-12-31 09:08:00,21368.0,21404.0,21296.0,21404.0,loss,36.0,-36.0,-1.0,34.5,-43.5
2024-12-31,2024-12-31 09:34:00,21388.25,21429.5,21305.75,21305.75,win,41.25,82.5,2.0,94.0,-35.5
2025-01-02,2025-01-02 09:21:00,21324.5,21370.5,21232.5,21232.5,win,46.0,92.0,2.0,99.5,-4.25
2025-01-02,2025-01-02 09:22:00,21304.25,21329.75,21253.25,21253.25,win,25.5,51.0,2.0,79.25,-14.0
2025-01-02,2025-01-02 09:23:00,21283.25,21314.25,21221.25,21314.25,loss,31.0,-31.0,-1.0,28.25,-35.0
2025-01-03,2025-01-03 09:21:00,21280.75,21329.0,21184.25,21329.0,loss,48.25,-48.25,-1.0,19.25,-50.25
2025-01-07,2025-01-07 08:35:00,21749.75,21775.0,21699.25,21699.25,win,25.25,50.5,2.0,54.5,-3.0
2025-01-07,2025-01-07 08:36:00,21734.0,21753.75,21694.5,21753.75,loss,19.75,-19.75,-1.0,38.75,-35.0
2025-01-07,2025-01-07 08:40:00,21701.5,21729.75,21645.0,21729.75,loss,28.25,-28.25,-1.0,5.75,-28.5
2025-01-08,2025-01-08 09:11:00,21309.25,21368.25,21191.25,21368.25,loss,59.0,-59.0,-1.0,78.25,-59.75
2025-01-13,2025-01-13 09:10:00,20800.5,20828.5,20744.5,20744.5,win,28.0,56.0,2.0,56.25,-14.0
2025-01-14,2025-01-14 08:31:00,21045.5,21084.5,20967.5,21084.5,loss,39.0,-39.0,-1.0,27.25,-43.25
2025-01-14,2025-01-14 08:32:00,21023.25,21054.5,20960.75,21054.5,loss,31.25,-31.25,-1.0,4.5,-34.25
2025-01-14,2025-01-14 08:48:00,21056.25,21082.75,21003.25,21003.25,win,26.5,53.0,2.0,65.75,-22.75
2025-01-14,2025-01-14 08:53:00,21038.75,21068.5,20979.25,20979.25,win,29.75,59.5,2.0,72.5,-9.5
2025-01-14,2025-01-14 08:54:00,21008.75,21049.25,20927.75,21049.25,loss,40.5,-40.5,-1.0,42.5,-44.25
2025-01-14,2025-01-14 08:58:00,20989.25,21021.25,20925.25,21021.25,loss,32.0,-32.0,-1.0,23.0,-37.5
2025-01-14,2025-01-14 09:23:00,21036.5,21075.25,20959.0,20959.0,win,38.75,77.5,2.0,77.5,-29.75
2025-01-14,2025-01-14 09:33:00,21005.5,21029.0,20958.5,20958.5,win,23.5,47.0,2.0,53.0,-9.5
2025-01-14,2025-01-14 09:35:00,20993.5,21014.25,20952.0,20952.0,win,20.75,41.5,2.0,45.25,-14.25
2025-01-16,2025-01-16 08:32:00,21450.25,21490.5,21369.75,21369.75,win,40.25,80.5,2.0,80.75,-23.75
2025-01-16,2025-01-16 08:33:00,21435.75,21473.25,21360.75,21473.25,loss,37.5,-37.5,-1.0,30.0,-38.25
2025-01-16,2025-01-16 08:34:00,21419.0,21443.5,21370.0,21443.5,loss,24.5,-24.5,-1.0,13.25,-28.0
2025-01-16,2025-01-16 08:38:00,21416.75,21443.5,21363.25,21443.5,loss,26.75,-26.75,-1.0,9.0,-36.0
2025-01-16,2025-01-16 08:42:00,21446.5,21472.5,21394.5,21394.5,win,26.0,52.0,2.0,59.0,-2.75
2025-01-16,2025-01-16 08:44:00,21407.5,21443.0,21336.5,21336.5,win,35.5,71.0,2.0,71.25,-16.25
2025-01-16,2025-01-16 10:17:00,21428.5,21442.75,21400.0,21400.0,win,14.25,28.5,2.0,34.0,-2.75
2025-01-16,2025-01-16 10:18:00,21405.25,21432.25,21351.25,21432.25,loss,27.0,-27.0,-1.0,4.25,-27.5
2025-01-16,2025-01-16 10:21:00,21395.25,21427.0,21331.75,21331.75,win,31.75,63.5,2.0,76.25,-28.75
2025-01-20,2025-01-20 09:46:00,21650.0,21664.75,21620.5,21664.75,loss,14.75,-14.75,-1.0,0.5,-21.25
2025-01-29,2025-01-29 08:31:00,21583.0,21607.25,21534.5,21534.5,win,24.25,48.5,2.0,50.0,-3.75
2025-01-29,2025-01-29 08:32:00,21571.0,21587.75,21537.5,21537.5,win,16.75,33.5,2.0,38.0,-6.5
2025-01-29,2025-01-29 08:33:00,21554.5,21578.5,21506.5,21506.5,win,24.0,48.0,2.0,55.75,-12.5
2025-01-29,2025-01-29 08:35:00,21538.0,21568.0,21478.0,21478.0,win,30.0,60.0,2.0,69.0,-29.0
2025-01-30,2025-01-30 09:01:00,21645.0,21677.25,21580.5,21580.5,win,32.25,64.5,2.0,72.0,-14.5
2025-01-30,2025-01-30 09:03:00,21598.25,21656.25,21482.25,21482.25,win,58.0,116.0,2.0,123.0,-27.75
2025-01-31,2025-01-31 08:37:00,21771.5,21796.5,21721.5,21796.5,loss,25.0,-25.0,-1.0,1.75,-32.5
2025-02-03,2025-02-03 09:11:00,21159.0,21203.25,21070.5,21203.25,loss,44.25,-44.25,-1.0,45.75,-45.0
2025-02-03,2025-02-03 09:15:00,21129.25,21158.5,21070.75,21158.5,loss,29.25,-29.25,-1.0,16.0,-74.75
2025-02-05,2025-02-05 09:04:00,21519.25,21575.0,21407.75,21575.0,loss,55.75,-55.75,-1.0,18.25,-64.75
2025-02-05,2025-02-05 09:17:00,21521.5,21548.0,21468.5,21548.0,loss,26.5,-26.5,-1.0,11.5,-31.5
2025-02-06,2025-02-06 09:02:00,21776.25,21796.0,21736.75,21796.0,loss,19.75,-19.75,-1.0,11.25,-28.75
2025-02-06,2025-02-06 09:40:00,21763.25,21835.0,21619.75,21776.25,loss,71.75,-13.0,-0.18,23.0,-51.75
2025-02-06,2025-02-06 09:44:00,21781.25,21804.5,21734.75,21804.5,loss,23.25,-23.25,-1.0,41.0,-25.5
2025-02-06,2025-02-06 09:48:00,21742.75,21766.0,21696.25,21766.0,loss,23.25,-23.25,-1.0,2.5,-23.75
2025-02-06,2025-02-06 10:05:00,21774.25,21787.5,21747.75,21787.5,loss,13.25,-13.25,-1.0,6.0,-15.25
2025-02-06,2025-02-06 10:38:00,21773.5,21792.75,21735.0,21792.75,loss,19.25,-19.25,-1.0,25.5,-26.5
2025-02-06,2025-02-06 10:54:00,21778.25,21788.0,21758.75,21758.75,win,9.75,19.5,2.0,30.25,-7.0
2025-02-06,2025-02-06 10:58:00,21772.5,21783.75,21750.0,21750.0,win,11.25,22.5,2.0,24.5,-5.5
2025-02-06,2025-02-06 11:01:00,21753.25,21774.0,21711.75,21774.0,loss,20.75,-20.75,-1.0,4.0,-21.5
2025-02-07,2025-02-07 09:01:00,21839.0,21906.0,21705.0,21705.0,win,67.0,134.0,2.0,143.25,-7.5
2025-02-07,2025-02-07 09:02:00,21819.75,21847.5,21764.25,21764.25,win,27.75,55.5,2.0,61.25,0.0
2025-02-07,2025-02-07 09:03:00,21784.0,21820.75,21710.5,21710.5,win,36.75,73.5,2.0,88.25,-21.25
2025-02-07,2025-02-07 09:05:00,21752.75,21783.25,21691.75,21783.25,loss,30.5,-30.5,-1.0,17.75,-41.5
2025-02-13,2025-02-13 08:39:00,21838.0,21899.0,21716.0,21899.0,loss,61.0,-61.0,-1.0,3.25,-70.25
2025-02-14,2025-02-14 08:32:00,22105.75,22139.0,22039.25,22139.0,loss,33.25,-33.25,-1.0,15.75,-34.25
2025-02-14,2025-02-14 08:36:00,22100.5,22115.0,22071.5,22115.0,loss,14.5,-14.5,-1.0,10.5,-15.25
2025-02-14,2025-02-14 09:39:00,22112.0,22124.0,22088.0,22124.0,loss,12.0,-12.0,-1.0,11.5,-14.5
2025-02-14,2025-02-14 10:21:00,22110.5,22129.25,22073.0,22129.25,loss,18.75,-18.75,-1.0,7.0,-21.5
2025-02-14,2025-02-14 10:37:00,22120.75,22138.0,22086.25,22138.0,loss,17.25,-17.25,-1.0,2.5,-19.25
2025-02-17,2025-02-17 08:33:00,22219.75,22231.25,22196.75,22196.75,win,11.5,23.0,2.0,23.25,-9.75
2025-02-17,2025-02-17 08:36:00,22207.25,22219.75,22182.25,22219.75,loss,12.5,-12.5,-1.0,14.75,-12.75
2025-02-17,2025-02-17 08:38:00,22200.5,22208.75,22184.0,22208.75,loss,8.25,-8.25,-1.0,4.0,-9.25
2025-02-18,2025-02-18 08:32:00,22232.0,22257.25,22181.5,22257.25,loss,25.25,-25.25,-1.0,6.25,-36.0
2025-02-20,2025-02-20 08:34:00,22181.0,22204.25,22134.5,22204.25,loss,23.25,-23.25,-1.0,9.25,-26.75
2025-02-21,2025-02-21 08:31:00,22160.75,22189.0,22104.25,22104.25,win,28.25,56.5,2.0,63.0,-15.25
2025-02-21,2025-02-21 08:32:00,22138.5,22170.5,22074.5,22170.5,loss,32.0,-32.0,-1.0,2.25,-37.5
2025-02-21,2025-02-21 08:37:00,22147.0,22176.0,22089.0,22089.0,win,29.0,58.0,2.0,60.75,-4.75
2025-02-21,2025-02-21 08:38:00,22125.0,22148.75,22077.5,22148.75,loss,23.75,-23.75,-1.0,27.25,-26.75
2025-02-24,2025-02-24 08:34:00,21745.25,21782.5,21670.75,21670.75,win,37.25,74.5,2.0,75.25,-5.75
2025-02-24,2025-02-24 08:38:00,21712.5,21733.5,21670.5,21670.5,win,21.0,42.0,2.0,42.5,-20.0
2025-02-27,2025-02-27 08:41:00,21274.25,21309.75,21203.25,21203.25,win,35.5,71.0,2.0,88.0,-3.75
2025-02-27,2025-02-27 08:42:00,21242.75,21279.0,21170.25,21170.25,win,36.25,72.5,2.0,72.5,-3.5
2025-02-27,2025-02-27 08:49:00,21170.75,21210.0,21092.25,21092.25,win,39.25,78.5,2.0,102.75,-25.5
2025-03-03,2025-03-03 08:50:00,20941.5,20986.0,20852.5,20852.5,win,44.5,89.0,2.0,94.25,-22.0
2025-03-03,2025-03-03 08:53:00,20927.25,20958.0,20865.75,20865.75,win,30.75,61.5,2.0,80.0,-12.0
2025-03-03,2025-03-03 08:57:00,20849.0,20897.75,20751.5,20897.75,loss,48.75,-48.75,-1.0,89.0,-49.5
2025-03-03,2025-03-03 09:38:00,20887.5,20941.25,20780.0,20941.25,loss,53.75,-53.75,-1.0,1.75,-54.75
2025-03-03,2025-03-03 09:47:00,20920.75,20962.0,20838.25,20962.0,loss,41.25,-41.25,-1.0,72.5,-46.5
2025-03-03,2025-03-03 09:49:00,20904.75,20935.25,20843.75,20935.25,loss,30.5,-30.5,-1.0,15.25,-30.5
2025-03-03,2025-03-03 10:26:00,20928.25,20979.5,20825.75,20868.25,win,51.25,60.0,1.17,97.25,-36.25
2025-03-03,2025-03-03 10:28:00,20919.25,20940.25,20877.25,20877.25,win,21.0,42.0,2.0,45.75,-3.0
2025-03-03,2025-03-03 10:29:00,20899.5,20923.25,20852.0,20852.0,win,23.75,47.5,2.0,58.75,-8.25
2025-03-04,2025-03-04 08:40:00,20357.5,20415.25,20242.0,20242.0,win,57.75,115.5,2.0,130.0,-55.5
2025-03-04,2025-03-04 08:43:00,20277.5,20343.25,20146.0,20343.25,loss,65.75,-65.75,-1.0,15.5,-70.0
2025-03-04,2025-03-04 08:50:00,20327.0,20383.5,20214.0,20214.0,win,56.5,113.0,2.0,146.75,-22.0
2025-03-06,2025-03-06 10:27:00,20378.75,20418.0,20300.25,20418.0,loss,39.25,-39.25,-1.0,29.75,-60.5
2025-03-06,2025-03-06 10:36:00,20398.5,20448.5,20298.5,20298.5,win,50.0,100.0,2.0,105.25,-20.0
2025-03-07,2025-03-07 09:01:00,20100.25,20144.75,20011.25,20144.75,loss,44.5,-44.5,-1.0,1.0,-47.75
2025-03-11,2025-03-11 09:59:00,19441.0,19480.0,19363.0,19363.0,win,39.0,78.0,2.0,81.5,-5.0
2025-03-11,2025-03-11 10:01:00,19403.75,19424.5,19362.25,19424.5,loss,20.75,-20.75,-1.0,14.0,-42.25
2025-03-11,2025-03-11 10:04:00,19422.75,19444.75,19378.75,19378.75,win,22.0,44.0,2.0,63.25,-6.25
2025-03-12,2025-03-12 08:58:00,19497.0,19521.0,19449.0,19449.0,win,24.0,48.0,2.0,59.5,-13.0
2025-03-12,2025-03-12 09:00:00,19474.25,19497.75,19427.25,19427.25,win,23.5,47.0,2.0,55.25,-15.0
2025-03-12,2025-03-12 09:03:00,19441.75,19469.5,19386.25,19469.5,loss,27.75,-27.75,-1.0,46.5,-50.75
2025-03-12,2025-03-12 09:05:00,19439.5,19461.25,19396.0,19396.0,win,21.75,43.5,2.0,44.25,-14.75
2025-03-17,2025-03-17 11:01:00,19684.25,19707.5,19637.75,19707.5,loss,23.25,-23.25,-1.0,11.0,-26.25
2025-03-21,2025-03-21 09:16:00,19733.25,19756.25,19687.25,19687.25,win,23.0,46.0,2.0,48.0,-21.75
2025-03-21,2025-03-21 09:20:00,19726.5,19748.75,19682.0,19748.75,loss,22.25,-22.25,-1.0,17.75,-22.5
2025-04-08,2025-04-08 10:23:00,17860.5,17901.75,17778.0,17901.75,loss,41.25,-41.25,-1.0,18.75,-48.0
2025-04-08,2025-04-08 10:32:00,17854.25,17934.0,17694.75,17694.75,win,79.75,159.5,2.0,163.0,-16.0
2025-04-08,2025-04-08 10:35:00,17830.0,17871.25,17747.5,17747.5,win,41.25,82.5,2.0,94.75,-32.75
2025-04-14,2025-04-14 09:06:00,19074.5,19100.75,19022.0,19022.0,win,26.25,52.5,2.0,56.5,-17.5
2025-04-15,2025-04-15 11:01:00,18946.75,18974.25,18891.75,18974.25,loss,27.5,-27.5,-1.0,3.5,-28.5
2025-04-16,2025-04-16 09:46:00,18637.0,18659.75,18591.5,18591.5,win,22.75,45.5,2.0,60.75,-10.75
2025-04-23,2025-04-23 10:19:00,18786.25,18816.5,18725.75,18816.5,loss,30.25,-30.25,-1.0,39.25,-40.5
2025-04-23,2025-04-23 10:27:00,18752.75,18783.0,18692.25,18783.0,loss,30.25,-30.25,-1.0,2.0,-74.0
2025-04-28,2025-04-28 08:31:00,19471.25,19499.25,19415.25,19499.25,loss,28.0,-28.0,-1.0,25.0,-43.75
2025-04-28,2025-04-28 08:42:00,19486.0,19519.5,19419.0,19519.5,loss,33.5,-33.5,-1.0,3.0,-37.25
2025-04-28,2025-04-28 08:51:00,19505.5,19533.75,19449.0,19449.0,win,28.25,56.5,2.0,61.25,-21.0
2025-04-28,2025-04-28 08:53:00,19498.75,19527.5,19441.25,19441.25,win,28.75,57.5,2.0,61.5,-4.0
2025-04-28,2025-04-28 08:59:00,19465.75,19491.0,19415.25,19491.0,loss,25.25,-25.25,-1.0,5.75,-28.25
2025-04-28,2025-04-28 09:07:00,19445.0,19472.0,19391.0,19391.0,win,27.0,54.0,2.0,60.0,-16.25
2025-04-28,2025-04-28 09:10:00,19420.25,19439.0,19382.75,19439.0,loss,18.75,-18.75,-1.0,20.0,-19.0
2025-04-28,2025-04-28 09:11:00,19403.25,19440.25,19329.25,19440.25,loss,37.0,-37.0,-1.0,3.0,-41.75
2025-04-30,2025-04-30 08:36:00,19305.75,19323.5,19270.25,19323.5,loss,17.75,-17.75,-1.0,30.0,-30.75
2025-04-30,2025-04-30 08:42:00,19281.5,19302.75,19239.0,19302.75,loss,21.25,-21.25,-1.0,5.75,-55.0
2025-04-30,2025-04-30 08:51:00,19293.0,19332.5,19214.0,19332.5,loss,39.5,-39.5,-1.0,8.0,-40.5
2025-05-01,2025-05-01 09:56:00,19966.5,19997.25,19905.0,19997.25,loss,30.75,-30.75,-1.0,33.5,-31.75
2025-05-01,2025-05-01 09:58:00,19947.25,19975.25,19891.25,19975.25,loss,28.0,-28.0,-1.0,8.0,-28.75
2025-05-01,2025-05-01 10:04:00,19958.25,19980.5,19913.75,19980.5,loss,22.25,-22.25,-1.0,10.25,-22.75
2025-05-01,2025-05-01 10:11:00,19983.75,20000.0,19951.25,19951.25,win,16.25,32.5,2.0,40.75,-7.25
2025-05-01,2025-05-01 10:15:00,19966.25,19992.0,19914.75,19914.75,win,25.75,51.5,2.0,56.25,-2.25
2025-05-01,2025-05-01 10:16:00,19947.5,19969.5,19903.5,19969.5,loss,22.0,-22.0,-1.0,37.5,-31.75
2025-05-01,2025-05-01 10:17:00,19916.0,19951.75,19844.5,19951.75,loss,35.75,-35.75,-1.0,6.0,-36.25
2025-05-01,2025-05-01 10:41:00,19973.5,19985.5,19949.5,19949.5,win,12.0,24.0,2.0,28.75,0.0
2025-05-01,2025-05-01 10:53:00,19929.75,19950.0,19889.25,19950.0,loss,20.25,-20.25,-1.0,7.0,-24.5
2025-05-06,2025-05-06 10:51:00,19880.0,19898.5,19843.0,19898.5,loss,18.5,-18.5,-1.0,19.75,-28.75
2025-05-08,2025-05-08 08:37:00,20076.5,20095.25,20039.0,20039.0,win,18.75,37.5,2.0,38.75,-7.75
2025-05-08,2025-05-08 08:40:00,20062.0,20081.25,20023.5,20081.25,loss,19.25,-19.25,-1.0,6.5,-22.25
2025-05-14,2025-05-14 09:05:00,21302.25,21328.25,21250.25,21328.25,loss,26.0,-26.0,-1.0,13.75,-31.0
2025-05-16,2025-05-16 08:31:00,21402.0,21415.5,21375.0,21375.0,win,13.5,27.0,2.0,27.0,-7.0
2025-05-22,2025-05-22 08:56:00,21180.75,21199.0,21144.25,21199.0,loss,18.25,-18.25,-1.0,14.25,-33.25
2025-05-26,2025-05-26 08:57:00,21229.0,21239.25,21208.5,21239.25,loss,10.25,-10.25,-1.0,13.5,-11.5
2025-05-26,2025-05-26 09:12:00,21221.5,21232.5,21199.5,21232.5,loss,11.0,-11.0,-1.0,2.5,-12.0
2025-05-26,2025-05-26 09:23:00,21237.0,21241.75,21227.5,21241.75,loss,4.75,-4.75,-1.0,2.0,-10.75
2025-06-04,2025-06-04 08:44:00,21716.25,21729.0,21690.75,21729.0,loss,12.75,-12.75,-1.0,10.75,-14.75
2025-06-04,2025-06-04 08:53:00,21716.0,21735.75,21676.5,21735.75,loss,19.75,-19.75,-1.0,2.0,-25.25
2025-06-04,2025-06-04 10:14:00,21713.75,21723.5,21694.25,21723.5,loss,9.75,-9.75,-1.0,6.5,-10.75
2025-06-04,2025-06-04 10:29:00,21727.0,21737.0,21707.0,21737.0,loss,10.0,-10.0,-1.0,14.25,-15.0
2025-06-04,2025-06-04 10:30:00,21719.25,21729.75,21698.25,21729.75,loss,10.5,-10.5,-1.0,3.0,-16.5
2025-06-05,2025-06-05 08:33:00,21745.5,21781.5,21673.5,21781.5,loss,36.0,-36.0,-1.0,41.5,-50.75
2025-06-05,2025-06-05 08:36:00,21727.5,21759.0,21664.5,21759.0,loss,31.5,-31.5,-1.0,10.75,-68.75
2025-06-05,2025-06-05 10:46:00,21772.75,21803.0,21712.25,21712.25,win,30.25,60.5,2.0,65.25,0.0
2025-06-05,2025-06-05 10:47:00,21758.5,21773.75,21728.0,21728.0,win,15.25,30.5,2.0,45.5,0.0
2025-06-05,2025-06-05 10:48:00,21739.75,21759.5,21700.25,21700.25,win,19.75,39.5,2.0,69.5,-2.0
2025-06-05,2025-06-05 10:49:00,21719.5,21741.0,21676.5,21741.0,loss,21.5,-21.5,-1.0,12.0,-22.25
2025-06-05,2025-06-05 10:52:00,21722.0,21740.5,21685.0,21685.0,win,18.5,37.0,2.0,51.75,0.0
2025-06-05,2025-06-05 10:53:00,21686.0,21723.0,21612.0,21723.0,loss,37.0,-37.0,-1.0,5.75,-39.5
2025-06-11,2025-06-11 09:49:00,21985.75,22010.5,21936.25,22010.5,loss,24.75,-24.75,-1.0,8.75,-26.75
2025-06-11,2025-06-11 10:06:00,21983.0,21996.25,21956.5,21956.5,win,13.25,26.5,2.0,30.0,-3.75
2025-06-11,2025-06-11 10:07:00,21967.25,21987.75,21926.25,21926.25,win,20.5,41.0,2.0,42.25,-14.5
2025-06-11,2025-06-11 10:11:00,21942.75,21976.25,21875.75,21976.25,loss,33.5,-33.5,-1.0,34.75,-37.0
2025-06-20,2025-06-20 08:41:00,21909.5,21967.0,21794.5,21794.5,win,57.5,115.0,2.0,131.25,-15.5
2025-06-20,2025-06-20 08:42:00,21889.75,21926.0,21817.25,21817.25,win,36.25,72.5,2.0,85.25,-7.0
2025-06-20,2025-06-20 08:46:00,21852.25,21881.5,21793.75,21793.75,win,29.25,58.5,2.0,74.0,-20.0
2025-06-23,2025-06-23 10:34:00,21815.75,21838.25,21770.75,21770.75,win,22.5,45.0,2.0,54.0,-4.5
2025-06-23,2025-06-23 10:35:00,21795.5,21821.25,21744.0,21744.0,win,25.75,51.5,2.0,57.25,-11.25
2025-06-23,2025-06-23 10:37:00,21763.75,21807.75,21675.75,21807.75,loss,44.0,-44.0,-1.0,25.5,-51.25
2025-06-25,2025-06-25 09:33:00,22430.25,22456.0,22378.75,22456.0,loss,25.75,-25.75,-1.0,0.25,-28.5
2025-06-25,2025-06-25 09:41:00,22441.5,22453.75,22417.0,22453.75,loss,12.25,-12.25,-1.0,6.0,-16.5
2025-06-25,2025-06-25 09:59:00,22443.75,22453.25,22424.75,22453.25,loss,9.5,-9.5,-1.0,1.0,-13.0
2025-06-25,2025-06-25 10:09:00,22439.75,22448.75,22421.75,22421.75,win,9.0,18.0,2.0,19.5,-8.25
2025-06-25,2025-06-25 10:17:00,22435.25,22446.75,22412.25,22412.25,win,11.5,23.0,2.0,25.25,-9.75
2025-06-25,2025-06-25 10:20:00,22433.75,22442.5,22416.25,22442.5,loss,8.75,-8.75,-1.0,13.5,-9.25
2025-06-25,2025-06-25 10:21:00,22424.0,22436.5,22399.0,22436.5,loss,12.5,-12.5,-1.0,3.75,-14.25
2025-06-25,2025-06-25 10:34:00,22432.5,22442.5,22412.5,22412.5,win,10.0,20.0,2.0,22.5,-7.0
2025-06-25,2025-06-25 10:36:00,22423.75,22432.0,22407.25,22432.0,loss,8.25,-8.25,-1.0,2.0,-12.0
2025-06-25,2025-06-25 10:45:00,22427.75,22436.25,22410.75,22410.75,win,8.5,17.0,2.0,17.75,-3.75
2025-06-25,2025-06-25 10:47:00,22421.0,22429.5,22404.0,22429.5,loss,8.5,-8.5,-1.0,11.0,-9.5
2025-06-30,2025-06-30 08:38:00,22815.75,22829.25,22788.75,22829.25,loss,13.5,-13.5,-1.0,6.75,-13.75
2025-06-30,2025-06-30 09:58:00,22836.75,22847.5,22815.25,22847.5,loss,10.75,-10.75,-1.0,0.5,-12.0
2025-06-30,2025-06-30 10:24:00,22837.25,22845.0,22821.75,22845.0,loss,7.75,-7.75,-1.0,4.75,-10.0
2025-07-04,2025-07-04 08:52:00,22935.0,22939.0,22927.0,22939.0,loss,4.0,-4.0,-1.0,3.5,-8.0
2025-07-04,2025-07-04 09:04:00,22934.25,22941.75,22919.25,22919.25,win,7.5,15.0,2.0,22.0,-5.0
2025-07-04,2025-07-04 09:08:00,22932.0,22938.5,22919.0,22919.0,win,6.5,13.0,2.0,19.75,-3.5
2025-07-04,2025-07-04 09:12:00,22930.5,22936.25,22919.0,22919.0,win,5.75,11.5,2.0,18.25,-2.0
2025-07-04,2025-07-04 09:17:00,22920.5,22928.75,22904.0,22928.75,loss,8.25,-8.25,-1.0,9.75,-15.75
2025-07-04,2025-07-04 09:18:00,22915.0,22923.0,22899.0,22923.0,loss,8.0,-8.0,-1.0,4.25,-9.75
2025-07-04,2025-07-04 10:01:00,22929.5,22935.0,22918.5,22935.0,loss,5.5,-5.5,-1.0,2.75,-6.75
2025-07-04,2025-07-04 10:08:00,22928.75,22933.75,22918.75,22918.75,win,5.0,10.0,2.0,13.75,-3.0
2025-07-08,2025-07-08 08:46:00,22910.75,22930.5,22871.25,22871.25,win,19.75,39.5,2.0,56.5,-10.75
2025-07-08,2025-07-08 10:36:00,22897.75,22928.25,22836.75,22928.25,loss,30.5,-30.5,-1.0,9.5,-30.5
2025-07-09,2025-07-09 08:37:00,22971.25,22994.0,22925.75,22994.0,loss,22.75,-22.75,-1.0,3.5,-27.25
2025-07-09,2025-07-09 08:48:00,22968.5,22998.25,22909.0,22960.75,win,29.75,7.75,0.26,48.75,-21.5
2025-07-09,2025-07-09 08:51:00,22948.5,22966.0,22913.5,22966.0,loss,17.5,-17.5,-1.0,28.75,-23.25
2025-07-09,2025-07-09 08:55:00,22951.75,22964.75,22925.75,22925.75,win,13.0,26.0,2.0,28.0,-12.25
2025-07-09,2025-07-09 09:39:00,22954.75,22974.75,22914.75,22974.75,loss,20.0,-20.0,-1.0,1.75,-21.5
2025-07-09,2025-07-09 09:52:00,22958.75,22978.25,22919.75,22978.25,loss,19.5,-19.5,-1.0,21.75,-23.25
