signal_id,ts,open,high,low,close,volume,trade_date,year,hour,minute,bias15,prev_close,prev_volume,in_orb,after_orb,orb_high,orb_low,orb_break_up_bar,orb_break_down_bar,orb_broke_up,orb_broke_down,bar_range,body_signed,body_abs,body_pct,bear_move,bull_move,vol_spike,long_signal,short_signal,direction,side,long_entry_382,long_entry_50,short_entry_382,short_entry_50,entry_382,entry_50,stop,risk_382,risk_50
336,2025-01-28T09:00:00.000000,21284.75,21362.5,21281.0,21356.5,15081.0,2025-01-28,2025,9,0,1,21283.0,9299.0,false,true,21319.5,21172.75,true,false,true,false,81.5,71.75,71.75,88.03680981595092,-71.75,71.75,true,true,false,1,LONG,21312.133,21321.75,21331.367,21321.75,21312.133,21321.75,21172.75,139.38300000000163,149.0
337,2025-01-29T12:00:00.000000,21485.25,21495.5,21367.0,21384.0,17880.0,2025-01-29,2025,12,0,-1,21484.75,3227.0,false,true,21606.25,21498.75,false,true,false,true,128.5,-101.25,101.25,78.79377431906615,101.25,-101.25,true,false,true,-1,SHORT,21416.087,21431.25,21446.413,21431.25,21446.413,21431.25,21606.25,159.83699999999953,175.0
338,2025-01-30T08:45:00.000000,21647.75,21738.75,21639.25,21735.75,13851.0,2025-01-30,2025,8,45,1,21647.25,10352.0,false,true,21668.75,21596.75,true,false,true,false,99.5,88.0,88.0,88.44221105527639,-88.0,88.0,true,true,false,1,LONG,21677.259,21689.0,21700.741,21689.0,21677.259,21689.0,21596.75,80.5089999999982,92.25
339,2025-01-30T09:25:00.000000,21601.0,21602.5,21522.0,21531.5,8629.0,2025-01-30,2025,9,25,-1,21601.25,7330.0,false,true,21668.75,21596.75,false,true,true,true,80.5,-69.5,69.5,86.33540372670807,69.5,-69.5,true,false,true,-1,SHORT,21552.751,21562.25,21571.749,21562.25,21571.749,21562.25,21668.75,97.0010000000002,106.5
340,2025-01-30T14:35:00.000000,21687.0,21687.0,21594.75,21597.75,17005.0,2025-01-30,2025,14,35,-1,21686.25,4372.0,false,true,21668.75,21596.75,false,false,true,true,92.25,-89.25,89.25,96.7479674796748,89.25,-89.25,true,false,true,-1,SHORT,21629.9895,21640.875,21651.7605,21640.875,21651.7605,21640.875,21668.75,16.98949999999968,27.875
341,2025-01-31T12:30:00.000000,21815.0,21827.25,21743.75,21745.75,12750.0,2025-01-31,2025,12,30,-1,21815.0,9348.0,false,true,21838.5,21765.0,false,true,true,true,83.5,-69.25,69.25,82.93413173652695,69.25,-69.25,true,false,true,-1,SHORT,21775.647,21785.5,21795.353,21785.5,21795.353,21785.5,21838.5,43.147000000000844,53.0
342,2025-01-31T13:35:00.000000,21730.5,21733.5,21658.5,21659.5,6765.0,2025-01-31,2025,13,35,-1,21731.0,4837.0,false,true,21838.5,21765.0,false,true,true,true,75.0,-71.0,71.0,94.66666666666667,71.0,-71.0,true,false,true,-1,SHORT,21687.15,21696.0,21704.85,21696.0,21704.85,21696.0,21838.5,133.65000000000146,142.5
343,2025-01-31T14:00:00.000000,21660.5,21660.5,21565.75,21571.5,7924.0,2025-01-31,2025,14,0,-1,21661.0,6188.0,false,true,21838.5,21765.0,false,true,true,true,94.75,-89.0,89.0,93.93139841688655,89.0,-89.0,true,false,true,-1,SHORT,21601.9445,21613.125,21624.3055,21613.125,21624.3055,21613.125,21838.5,214.19450000000143,225.375
344,2025-02-03T09:10:00.000000,21201.0,21202.25,21122.25,21129.25,11651.0,2025-02-03,2025,9,10,-1,21200.5,9504.0,false,true,21314.5,21177.5,false,true,false,true,80.0,-71.75,71.75,89.6875,71.75,-71.75,true,false,true,-1,SHORT,21152.81,21162.25,21171.69,21162.25,21171.69,21162.25,21314.5,142.8100000000013,152.25
345,2025-02-03T09:40:00.000000,21361.5,21453.75,21339.0,21439.75,13363.0,2025-02-03,2025,9,40,1,21363.25,9944.0,false,true,21314.5,21177.5,true,false,true,true,114.75,78.25,78.25,68.1917211328976,-78.25,78.25,true,true,false,1,LONG,21382.8345,21396.375,21409.9155,21396.375,21382.8345,21396.375,21177.5,205.33450000000084,218.875
346,2025-02-06T13:30:00.000000,21798.0,21800.0,21711.5,21731.5,11323.0,2025-02-06,2025,13,30,-1,21797.5,3884.0,false,true,21789.5,21738.25,false,true,true,true,88.5,-66.5,66.5,75.14124293785311,66.5,-66.5,true,false,true,-1,SHORT,21745.307,21755.75,21766.193,21755.75,21766.193,21755.75,21789.5,23.3070000000007,33.75
347,2025-02-07T09:00:00.000000,21904.0,21905.0,21732.25,21752.75,25378.0,2025-02-07,2025,9,0,-1,21904.0,9692.0,false,true,21968.0,21869.75,false,true,false,true,172.75,-151.25,151.25,87.55426917510853,151.25,-151.25,true,false,true,-1,SHORT,21798.2405,21818.625,21839.0095,21818.625,21839.0095,21818.625,21968.0,128.99049999999988,149.375
348,2025-02-07T09:50:00.000000,21777.0,21804.0,21613.0,21647.25,17762.0,2025-02-07,2025,9,50,-1,21776.0,5522.0,false,true,21968.0,21869.75,false,true,false,true,191.0,-129.75,129.75,67.93193717277487,129.75,-129.75,true,false,true,-1,SHORT,21685.962,21708.5,21731.038,21708.5,21731.038,21708.5,21968.0,236.96199999999953,259.5
349,2025-02-12T09:15:00.000000,21593.75,21674.25,21586.75,21671.75,11546.0,2025-02-12,2025,9,15,1,21594.0,8537.0,false,true,21667.75,21536.25,true,false,true,false,87.5,78.0,78.0,89.14285714285714,-78.0,78.0,true,true,false,1,LONG,21620.175,21630.5,21640.825,21630.5,21620.175,21630.5,21536.25,83.92499999999927,94.25
350,2025-02-20T08:50:00.000000,22139.75,22142.0,22040.0,22069.5,22077.0,2025-02-20,2025,8,50,-1,22139.5,14947.0,false,true,22225.5,22164.5,false,true,false,true,102.0,-70.25,70.25,68.87254901960785,70.25,-70.25,true,false,true,-1,SHORT,22078.964,22091.0,22103.036,22091.0,22103.036,22091.0,22225.5,122.46399999999994,134.5
351,2025-02-24T08:50:00.000000,21684.75,21686.0,21605.0,21612.5,14141.0,2025-02-24,2025,8,50,-1,21684.5,10526.0,false,true,21801.75,21684.0,false,true,false,true,81.0,-72.25,72.25,89.19753086419753,72.25,-72.25,true,false,true,-1,SHORT,21635.942,21645.5,21655.058,21645.5,21655.058,21645.5,21801.75,146.6919999999991,156.25
352,2025-02-24T14:50:00.000000,21519.5,21523.0,21441.0,21446.25,11354.0,2025-02-24,2025,14,50,-1,21518.75,4943.0,false,true,21801.75,21684.0,false,true,false,true,82.0,-73.25,73.25,89.32926829268293,73.25,-73.25,true,false,true,-1,SHORT,21472.324,21482.0,21491.676,21482.0,21491.676,21482.0,21801.75,310.0740000000005,319.75
353,2025-02-25T09:00:00.000000,21259.75,21265.75,21180.75,21185.5,16837.0,2025-02-25,2025,9,0,-1,21260.0,10798.0,false,true,21397.5,21310.75,false,true,false,true,85.0,-74.25,74.25,87.3529411764706,74.25,-74.25,true,false,true,-1,SHORT,21213.22,21223.25,21233.28,21223.25,21233.28,21223.25,21397.5,164.22000000000116,174.25
354,2025-02-25T09:15:00.000000,21140.5,21166.0,21068.25,21069.75,14992.0,2025-02-25,2025,9,15,-1,21140.5,13026.0,false,true,21397.5,21310.75,false,true,false,true,97.75,-70.75,70.75,72.37851662404093,70.75,-70.75,true,false,true,-1,SHORT,21105.5905,21117.125,21128.6595,21117.125,21128.6595,21117.125,21397.5,268.8404999999984,280.375
355,2025-02-27T08:50:00.000000,21182.5,21196.25,21068.0,21073.25,17965.0,2025-02-27,2025,8,50,-1,21183.5,16002.0,false,true,21381.0,21170.25,false,true,false,true,128.25,-109.25,109.25,85.18518518518519,109.25,-109.25,true,false,true,-1,SHORT,21116.9915,21132.125,21147.2585,21132.125,21147.2585,21132.125,21381.0,233.7415000000001,248.875
356,2025-02-27T14:00:00.000000,20835.0,20840.5,20737.0,20757.75,13731.0,2025-02-27,2025,14,0,-1,20834.0,5332.0,false,true,21381.0,21170.25,false,true,false,true,103.5,-77.25,77.25,74.63768115942028,77.25,-77.25,true,false,true,-1,SHORT,20776.537,20788.75,20800.963,20788.75,20800.963,20788.75,21381.0,580.0370000000003,592.25
357,2025-02-28T12:25:00.000000,20497.25,20597.5,20497.0,20592.75,9629.0,2025-02-28,2025,12,25,1,20497.75,8577.0,false,true,20645.0,20460.5,false,false,true,false,100.5,95.5,95.5,95.02487562189054,-95.5,95.5,true,true,false,1,LONG,20535.391,20547.25,20559.109,20547.25,20535.391,20547.25,20460.5,74.89099999999962,86.75
358,2025-02-28T14:50:00.000000,20781.75,20879.0,20776.5,20876.0,18004.0,2025-02-28,2025,14,50,1,20782.5,7535.0,false,true,20645.0,20460.5,true,false,true,false,102.5,94.25,94.25,91.95121951219512,-94.25,94.25,true,true,false,1,LONG,20815.655,20827.75,20839.845,20827.75,20815.655,20827.75,20460.5,355.15499999999884,367.25
359,2025-03-03T09:45:00.000000,20980.5,20981.25,20889.5,20908.5,8269.0,2025-03-03,2025,9,45,-1,20981.0,7580.0,false,true,21121.0,20942.75,false,true,false,true,91.75,-72.0,72.0,78.4741144414169,72.0,-72.0,true,false,true,-1,SHORT,20924.5485,20935.375,20946.2015,20935.375,20946.2015,20935.375,21121.0,174.7985000000008,185.625
360,2025-03-03T09:55:00.000000,20928.75,20936.0,20848.25,20858.0,8589.0,2025-03-03,2025,9,55,-1,20929.75,6238.0,false,true,21121.0,20942.75,false,true,false,true,87.75,-70.75,70.75,80.62678062678063,70.75,-70.75,true,false,true,-1,SHORT,20881.7705,20892.125,20902.4795,20892.125,20902.4795,20892.125,21121.0,218.52049999999872,228.875
361,2025-03-03T10:25:00.000000,20977.75,20978.5,20885.5,20886.0,8152.0,2025-03-03,2025,10,25,-1,20977.25,6219.0,false,true,21121.0,20942.75,false,true,false,true,93.0,-91.75,91.75,98.65591397849462,91.75,-91.75,true,false,true,-1,SHORT,20921.026,20932.0,20942.974,20932.0,20942.974,20932.0,21121.0,178.02600000000166,189.0
362,2025-03-03T12:05:00.000000,20819.0,20819.0,20736.75,20745.0,9938.0,2025-03-03,2025,12,5,-1,20820.0,6415.0,false,true,21121.0,20942.75,false,true,false,true,82.25,-74.0,74.0,89.96960486322189,74.0,-74.0,true,false,true,-1,SHORT,20768.1695,20777.875,20787.5805,20777.875,20787.5805,20777.875,21121.0,333.41949999999997,343.125
363,2025-03-03T12:25:00.000000,20756.75,20757.5,20675.5,20685.5,9483.0,2025-03-03,2025,12,25,-1,20757.75,4998.0,false,true,21121.0,20942.75,false,true,false,true,82.0,-71.25,71.25,86.89024390243902,71.25,-71.25,true,false,true,-1,SHORT,20706.824,20716.5,20726.176,20716.5,20726.176,20716.5,21121.0,394.8240000000005,404.5
364,2025-03-03T13:50:00.000000,20721.25,20740.25,20607.25,20638.75,15965.0,2025-03-03,2025,13,50,-1,20721.25,5398.0,false,true,21121.0,20942.75,false,true,false,true,133.0,-82.5,82.5,62.03007518796993,82.5,-82.5,true,false,true,-1,SHORT,20658.056,20673.75,20689.444,20673.75,20689.444,20673.75,21121.0,431.5560000000005,447.25
365,2025-03-03T14:00:00.000000,20604.25,20606.0,20502.25,20534.25,16043.0,2025-03-03,2025,14,0,-1,20603.25,9605.0,false,true,21121.0,20942.75,false,true,false,true,103.75,-70.0,70.0,67.46987951807229,70.0,-70.0,true,false,true,-1,SHORT,20541.8825,20554.125,20566.3675,20554.125,20566.3675,20554.125,21121.0,554.6324999999997,566.875
366,2025-03-04T09:15:00.000000,20205.5,20206.0,20090.5,20104.25,15132.0,2025-03-04,2025,9,15,-1,20207.25,13461.0,false,true,20430.0,20260.0,false,true,false,true,115.5,-101.25,101.25,87.66233766233766,101.25,-101.25,true,false,true,-1,SHORT,20134.621,20148.25,20161.879,20148.25,20161.879,20148.25,20430.0,268.1209999999992,281.75
369,2025-03-05T13:05:00.000000,20613.0,20687.25,20600.25,20685.0,9423.0,2025-03-05,2025,13,5,1,20614.0,6526.0,false,true,20455.75,20313.75,true,false,true,true,87.0,72.0,72.0,82.75862068965517,-72.0,72.0,true,true,false,1,LONG,20633.484,20643.75,20654.016,20643.75,20633.484,20643.75,20313.75,319.7340000000004,330.0
370,2025-03-06T14:20:00.000000,20124.0,20137.25,20034.25,20054.0,6407.0,2025-03-06,2025,14,20,-1,20124.5,5130.0,false,true,20319.75,20228.25,false,true,true,true,103.0,-70.0,70.0,67.96116504854369,70.0,-70.0,true,false,true,-1,SHORT,20073.596,20085.75,20097.904,20085.75,20097.904,20085.75,20319.75,221.84600000000137,234.0
371,2025-03-07T09:30:00.000000,20059.0,20059.0,19925.0,19952.75,14945.0,2025-03-07,2025,9,30,-1,20059.75,6395.0,false,true,20191.25,20023.75,false,true,true,true,134.0,-106.25,106.25,79.2910447761194,106.25,-106.25,true,false,true,-1,SHORT,19976.188,19992.0,20007.812,19992.0,20007.812,19992.0,20191.25,183.43799999999828,199.25
373,2025-03-07T11:55:00.000000,20074.0,20084.25,19922.0,19945.75,11595.0,2025-03-07,2025,11,55,-1,20075.25,7703.0,false,true,20191.25,20023.75,false,true,true,true,162.25,-128.25,128.25,79.04468412942988,128.25,-128.25,true,false,true,-1,SHORT,19983.9795,20003.125,20022.2705,20003.125,20022.2705,20003.125,20191.25,168.97950000000128,188.125
374,2025-03-07T12:35:00.000000,20072.75,20148.5,20063.5,20139.75,6746.0,2025-03-07,2025,12,35,1,20073.25,4942.0,false,true,20191.25,20023.75,false,false,true,true,85.0,67.0,67.0,78.82352941176471,-67.0,67.0,true,true,false,1,LONG,20095.97,20106.0,20116.03,20106.0,20095.97,20106.0,20023.75,72.22000000000116,82.25
376,2025-03-11T09:05:00.000000,19326.5,19475.5,19320.0,19468.75,9702.0,2025-03-11,2025,9,5,1,19328.0,7783.0,false,true,19384.5,19264.5,true,false,true,false,155.5,142.25,142.25,91.47909967845659,-142.25,142.25,true,true,false,1,LONG,19379.401,19397.75,19416.099,19397.75,19379.401,19397.75,19264.5,114.90100000000166,133.25
377,2025-03-11T12:00:00.000000,19326.0,19442.75,19319.0,19421.5,10214.0,2025-03-11,2025,12,0,1,19325.0,7502.0,false,true,19384.5,19264.5,true,false,true,true,123.75,95.5,95.5,77.17171717171716,-95.5,95.5,true,true,false,1,LONG,19366.2725,19380.875,19395.4775,19380.875,19366.2725,19380.875,19264.5,101.77249999999913,116.375
378,2025-03-11T12:40:00.000000,19524.0,19609.5,19515.5,19598.0,10481.0,2025-03-11,2025,12,40,1,19523.75,4569.0,false,true,19384.5,19264.5,true,false,true,true,94.0,74.0,74.0,78.72340425531915,-74.0,74.0,true,true,false,1,LONG,19551.408,19562.5,19573.592,19562.5,19551.408,19562.5,19264.5,286.90799999999945,298.0
381,2025-03-12T08:55:00.000000,19562.0,19563.0,19469.5,19475.75,8541.0,2025-03-12,2025,8,55,-1,19561.75,7968.0,false,true,19644.5,19501.0,false,true,false,true,93.5,-86.25,86.25,92.24598930481284,86.25,-86.25,true,false,true,-1,SHORT,19505.217,19516.25,19527.283,19516.25,19527.283,19516.25,19644.5,117.21700000000055,128.25
383,2025-03-13T09:05:00.000000,19461.5,19477.75,19377.0,19390.5,8278.0,2025-03-13,2025,9,5,-1,19459.75,6200.0,false,true,19531.25,19409.0,false,true,false,true,100.75,-71.0,71.0,70.47146401985111,71.0,-71.0,true,false,true,-1,SHORT,19415.4865,19427.375,19439.2635,19427.375,19439.2635,19427.375,19531.25,91.98649999999907,103.875
384,2025-03-13T13:35:00.000000,19272.75,19276.5,19206.0,19207.5,5123.0,2025-03-13,2025,13,35,-1,19274.25,4907.0,false,true,19531.25,19409.0,false,true,false,true,70.5,-65.25,65.25,92.5531914893617,65.25,-65.25,true,false,true,-1,SHORT,19232.931,19241.25,19249.569,19241.25,19249.569,19241.25,19531.25,281.6810000000005,290.0
385,2025-03-17T09:30:00.000000,19886.75,19902.25,19628.75,19645.25,4168.0,2025-03-17,2025,9,30,-1,19886.0,2910.0,false,true,19965.5,19676.0,false,true,false,true,273.5,-241.5,241.5,88.29981718464352,241.5,-241.5,true,false,true,-1,SHORT,19733.227,19765.5,19797.773,19765.5,19797.773,19765.5,19965.5,167.72699999999895,200.0
386,2025-03-17T11:25:00.000000,19742.5,19968.25,19740.25,19967.5,3394.0,2025-03-17,2025,11,25,1,19741.5,2479.0,false,true,19965.5,19676.0,true,false,true,true,228.0,225.0,225.0,98.68421052631578,-225.0,225.0,true,true,false,1,LONG,19827.346,19854.25,19881.154,19854.25,19827.346,19854.25,19676.0,151.34600000000137,178.25
390,2025-03-17T13:45:00.000000,19914.0,20124.0,19899.75,20112.5,2727.0,2025-03-17,2025,13,45,1,19914.5,2444.0,false,true,19965.5,19676.0,true,false,true,true,224.25,198.5,198.5,88.51727982162765,-198.5,198.5,true,true,false,1,LONG,19985.4135,20011.875,20038.3365,20011.875,19985.4135,20011.875,19676.0,309.41349999999875,335.875
391,2025-03-17T13:55:00.000000,19871.75,20062.5,19827.0,20038.75,15995.0,2025-03-17,2025,13,55,1,20077.25,6035.0,false,true,19965.5,19676.0,true,false,true,true,235.5,167.0,167.0,70.91295116772824,-167.0,167.0,true,true,false,1,LONG,19916.961,19944.75,19972.539,19944.75,19916.961,19944.75,19676.0,240.96099999999933,268.75
392,2025-03-17T14:45:00.000000,20034.25,20034.25,19826.5,19830.75,411.0,2025-03-17,2025,14,45,-1,20034.5,267.0,false,true,19965.5,19676.0,false,false,true,true,207.75,-203.5,203.5,97.95427196149218,203.5,-203.5,true,false,true,-1,SHORT,19905.8605,19930.375,19954.8895,19930.375,19954.8895,19930.375,19965.5,10.610499999998865,35.125
393,2025-03-18T10:10:00.000000,19686.5,19725.0,19508.75,19520.75,4733.0,2025-03-18,2025,10,10,-1,19687.25,2306.0,false,true,19733.75,19671.0,false,true,false,true,216.25,-165.75,165.75,76.64739884393063,165.75,-165.75,true,false,true,-1,SHORT,19591.3575,19616.875,19642.3925,19616.875,19642.3925,19616.875,19733.75,91.35749999999825,116.875
394,2025-03-18T12:10:00.000000,19691.25,19691.25,19455.5,19456.5,2644.0,2025-03-18,2025,12,10,-1,19691.75,2563.0,false,true,19733.75,19671.0,false,true,true,true,235.75,-234.75,234.75,99.57582184517497,234.75,-234.75,true,false,true,-1,SHORT,19545.5565,19573.375,19601.1935,19573.375,19601.1935,19573.375,19733.75,132.55649999999878,160.375
397,2025-04-02T14:10:00.000000,19742.75,19983.5,19692.75,19948.0,12562.0,2025-04-02,2025,14,10,1,19741.75,4435.0,false,true,19630.0,19560.5,true,false,true,false,290.75,205.25,205.25,70.5932932072227,-205.25,205.25,true,true,false,1,LONG,19803.8165,19838.125,19872.4335,19838.125,19803.8165,19838.125,19560.5,243.31650000000081,277.625
400,2025-04-03T13:15:00.000000,18819.75,18821.5,18724.5,18753.25,9292.0,2025-04-03,2025,13,15,-1,18818.0,6313.0,false,true,18947.75,18831.25,false,true,true,true,97.0,-66.5,66.5,68.55670103092784,66.5,-66.5,true,false,true,-1,SHORT,18761.554,18773.0,18784.446,18773.0,18784.446,18773.0,18947.75,163.3040000000001,174.75
401,2025-04-04T09:00:00.000000,17854.75,18071.5,17823.0,18049.0,21176.0,2025-04-04,2025,9,0,1,17855.0,12992.0,false,true,17968.0,17834.0,true,false,true,true,248.5,194.25,194.25,78.16901408450704,-194.25,194.25,true,true,false,1,LONG,17917.927,17947.25,17976.573,17947.25,17917.927,17947.25,17834.0,83.92699999999968,113.25
402,2025-04-04T09:10:00.000000,17970.5,18128.0,17962.0,18088.25,14938.0,2025-04-04,2025,9,10,1,17971.0,12696.0,false,true,17968.0,17834.0,true,false,true,true,166.0,117.75,117.75,70.93373493975903,-117.75,117.75,true,true,false,1,LONG,18025.412,18045.0,18064.588,18045.0,18025.412,18045.0,17834.0,191.41200000000026,211.0
404,2025-04-04T09:35:00.000000,17937.25,17957.5,17844.0,17868.0,10533.0,2025-04-04,2025,9,35,-1,17937.0,10107.0,false,true,17968.0,17834.0,false,false,true,true,113.5,-69.25,69.25,61.013215859030836,69.25,-69.25,true,false,true,-1,SHORT,17887.357,17900.75,17914.143,17900.75,17914.143,17900.75,17968.0,53.85699999999997,67.25
405,2025-04-04T09:55:00.000000,17961.25,17997.5,17873.5,17880.75,8929.0,2025-04-04,2025,9,55,-1,17959.75,8050.0,false,true,17968.0,17834.0,false,false,true,true,124.0,-80.5,80.5,64.91935483870968,80.5,-80.5,true,false,true,-1,SHORT,17920.868,17935.5,17950.132,17935.5,17950.132,17935.5,17968.0,17.867999999998574,32.5
406,2025-04-04T10:15:00.000000,17938.75,17957.75,17796.75,17805.75,10882.0,2025-04-04,2025,10,15,-1,17937.75,9474.0,false,true,17968.0,17834.0,false,true,true,true,161.0,-133.0,133.0,82.6086956521739,133.0,-133.0,true,false,true,-1,SHORT,17858.252,17877.25,17896.248,17877.25,17896.248,17877.25,17968.0,71.75200000000041,90.75
407,2025-04-04T11:10:00.000000,17739.0,17743.0,17661.0,17673.75,7267.0,2025-04-04,2025,11,10,-1,17737.5,6108.0,false,true,17968.0,17834.0,false,true,true,true,82.0,-65.25,65.25,79.57317073170732,65.25,-65.25,true,false,true,-1,SHORT,17692.324,17702.0,17711.676,17702.0,17711.676,17702.0,17968.0,256.3240000000005,266.0
413,2025-04-04T13:45:00.000000,17803.0,17834.5,17690.25,17703.75,12530.0,2025-04-04,2025,13,45,-1,17803.0,9564.0,false,true,17968.0,17834.0,false,true,true,true,144.25,-99.25,99.25,68.80415944540728,99.25,-99.25,true,false,true,-1,SHORT,17745.3535,17762.375,17779.3965,17762.375,17779.3965,17762.375,17968.0,188.60350000000108,205.625
414,2025-04-04T13:50:00.000000,17703.5,17703.5,17580.0,17608.75,18684.0,2025-04-04,2025,13,50,-1,17703.75,12530.0,false,true,17968.0,17834.0,false,true,true,true,123.5,-94.75,94.75,76.72064777327935,94.75,-94.75,true,false,true,-1,SHORT,17627.177,17641.75,17656.323,17641.75,17656.323,17641.75,17968.0,311.6769999999997,326.25
415,2025-04-04T13:55:00.000000,17607.0,17609.75,17528.5,17534.75,35339.0,2025-04-04,2025,13,55,-1,17608.75,18684.0,false,true,17968.0,17834.0,false,true,true,true,81.25,-72.25,72.25,88.92307692307693,72.25,-72.25,true,false,true,-1,SHORT,17559.5375,17569.125,17578.7125,17569.125,17578.7125,17569.125,17968.0,389.28749999999854,398.875
416,2025-04-07T08:50:00.000000,17447.0,17769.25,17430.75,17741.5,14305.0,2025-04-07,2025,8,50,1,17446.5,13755.0,false,true,17695.0,17163.0,true,false,true,false,338.5,294.5,294.5,87.00147710487445,-294.5,294.5,true,true,false,1,LONG,17560.057,17600.0,17639.943,17600.0,17560.057,17600.0,17163.0,397.0570000000007,437.0
417,2025-04-07T09:30:00.000000,17196.25,17339.25,17196.25,17300.0,7871.0,2025-04-07,2025,9,30,1,17198.5,7559.0,false,true,17695.0,17163.0,false,false,true,false,143.0,103.75,103.75,72.55244755244755,-103.75,103.75,true,true,false,1,LONG,17250.876,17267.75,17284.624,17267.75,17250.876,17267.75,17163.0,87.8760000000002,104.75
418,2025-04-07T11:10:00.000000,17326.25,17491.0,17279.5,17481.75,4676.0,2025-04-07,2025,11,10,1,17326.25,4435.0,false,true,17695.0,17163.0,false,false,true,false,211.5,155.5,155.5,73.5224586288416,-155.5,155.5,true,true,false,1,LONG,17360.293,17385.25,17410.207,17385.25,17360.293,17385.25,17163.0,197.29300000000148,222.25
419,2025-04-07T13:30:00.000000,17431.25,17638.75,17430.25,17590.25,6581.0,2025-04-07,2025,13,30,1,17434.25,4282.0,false,true,17695.0,17163.0,false,false,true,false,208.5,159.0,159.0,76.2589928057554,-159.0,159.0,true,true,false,1,LONG,17509.897,17534.5,17559.103,17534.5,17509.897,17534.5,17163.0,346.89700000000084,371.5
420,2025-04-08T10:15:00.000000,18000.5,18010.5,17898.0,17910.75,7729.0,2025-04-08,2025,10,15,-1,18001.0,4968.0,false,true,18331.75,18226.25,false,true,false,true,112.5,-89.75,89.75,79.77777777777779,89.75,-89.75,true,false,true,-1,SHORT,17940.975,17954.25,17967.525,17954.25,17967.525,17954.25,18331.75,364.22499999999854,377.5
421,2025-04-08T10:30:00.000000,17919.5,17946.75,17814.0,17830.75,12279.0,2025-04-08,2025,10,30,-1,17919.5,7584.0,false,true,18331.75,18226.25,false,true,false,true,132.75,-88.75,88.75,66.85499058380414,88.75,-88.75,true,false,true,-1,SHORT,17864.7105,17880.375,17896.0395,17880.375,17896.0395,17880.375,18331.75,435.71050000000105,451.375
422,2025-04-08T10:35:00.000000,17830.0,17862.75,17712.0,17731.75,13697.0,2025-04-08,2025,10,35,-1,17830.75,12279.0,false,true,18331.75,18226.25,false,true,false,true,150.75,-98.25,98.25,65.17412935323384,98.25,-98.25,true,false,true,-1,SHORT,17769.5865,17787.375,17805.1635,17787.375,17805.1635,17787.375,18331.75,526.5865000000013,544.375
423,2025-04-08T11:05:00.000000,17689.0,17733.75,17573.0,17582.75,10428.0,2025-04-08,2025,11,5,-1,17691.5,9871.0,false,true,18331.75,18226.25,false,true,false,true,160.75,-106.25,106.25,66.09642301710731,106.25,-106.25,true,false,true,-1,SHORT,17634.4065,17653.375,17672.3435,17653.375,17672.3435,17653.375,18331.75,659.406500000001,678.375
424,2025-04-08T11:25:00.000000,17590.25,17612.0,17502.25,17508.0,9576.0,2025-04-08,2025,11,25,-1,17590.0,8243.0,false,true,18331.75,18226.25,false,true,false,true,109.75,-82.25,82.25,74.94305239179954,82.25,-82.25,true,false,true,-1,SHORT,17544.1745,17557.125,17570.0755,17557.125,17570.0755,17557.125,18331.75,761.674500000001,774.625
425,2025-04-08T12:25:00.000000,17599.25,17602.5,17494.5,17507.75,5616.0,2025-04-08,2025,12,25,-1,17597.75,5444.0,false,true,18331.75,18226.25,false,true,false,true,108.0,-91.5,91.5,84.72222222222221,91.5,-91.5,true,false,true,-1,SHORT,17535.756,17548.5,17561.244,17548.5,17561.244,17548.5,18331.75,770.5060000000012,783.25
426,2025-04-08T13:00:00.000000,17441.0,17462.0,17358.25,17368.75,7443.0,2025-04-08,2025,13,0,-1,17439.5,5199.0,false,true,18331.75,18226.25,false,true,false,true,103.75,-72.25,72.25,69.63855421686746,72.25,-72.25,true,false,true,-1,SHORT,17397.8825,17410.125,17422.3675,17410.125,17422.3675,17410.125,18331.75,909.3824999999997,921.625
427,2025-04-08T13:05:00.000000,17368.25,17391.75,17278.5,17285.0,9197.0,2025-04-08,2025,13,5,-1,17368.75,7443.0,false,true,18331.75,18226.25,false,true,false,true,113.25,-83.25,83.25,73.50993377483444,83.25,-83.25,true,false,true,-1,SHORT,17321.7615,17335.125,17348.4885,17335.125,17348.4885,17335.125,18331.75,983.2615000000005,996.625
428,2025-04-08T13:30:00.000000,17269.25,17271.0,17177.75,17190.0,8252.0,2025-04-08,2025,13,30,-1,17269.5,8211.0,false,true,18331.75,18226.25,false,true,false,true,93.25,-79.25,79.25,84.98659517426273,79.25,-79.25,true,false,true,-1,SHORT,17213.3715,17224.375,17235.3785,17224.375,17235.3785,17224.375,18331.75,1096.371500000001,1107.375
429,2025-04-08T13:35:00.000000,17189.75,17190.25,17036.0,17059.25,10167.0,2025-04-08,2025,13,35,-1,17190.0,8252.0,false,true,18331.75,18226.25,false,true,false,true,154.25,-130.5,130.5,84.60291734197732,130.5,-130.5,true,false,true,-1,SHORT,17094.9235,17113.125,17131.3265,17113.125,17131.3265,17113.125,18331.75,1200.4235000000008,1218.625
430,2025-04-08T14:20:00.000000,17222.5,17225.75,17153.25,17155.75,2122.0,2025-04-08,2025,14,20,-1,17224.5,1996.0,false,true,18331.75,18226.25,false,true,false,true,72.5,-66.75,66.75,92.06896551724138,66.75,-66.75,true,false,true,-1,SHORT,17180.945,17189.5,17198.055,17189.5,17198.055,17189.5,18331.75,1133.6949999999997,1142.25
