signal_id,signal_time,entry_time,exit_time,year,trade_date,side,fib_entry,target_r,entry_price,stop_price,target_price,risk_points,result,pnl_points,bars_held,mfe_points,mae_points,exit_reason,orb_high,orb_low,signal_open,signal_high,signal_low,signal_close,signal_volume,body_pct,bias15
369,2025-03-05T13:05:00.000000,2025-03-05T13:20:00.000000,2025-03-05T15:15:00.000000,2025,2025-03-05,LONG,fib382,1.0,20633.484,20313.75,20953.218,319.7340000000004,LOSS,-17.98400000000038,24,91.51599999999962,-55.98400000000038,time_exit,20455.75,20313.75,20613.0,20687.25,20600.25,20685.0,9423.0,82.75862068965517,1
369,2025-03-05T13:05:00.000000,2025-03-05T13:20:00.000000,2025-03-05T15:15:00.000000,2025,2025-03-05,LONG,fib382,1.5,20633.484,20313.75,21113.085,319.7340000000004,LOSS,-17.98400000000038,24,91.51599999999962,-55.98400000000038,time_exit,20455.75,20313.75,20613.0,20687.25,20600.25,20685.0,9423.0,82.75862068965517,1
369,2025-03-05T13:05:00.000000,2025-03-05T13:20:00.000000,2025-03-05T15:15:00.000000,2025,2025-03-05,LONG,fib382,2.0,20633.484,20313.75,21272.952,319.7340000000004,LOSS,-17.98400000000038,24,91.51599999999962,-55.98400000000038,time_exit,20455.75,20313.75,20613.0,20687.25,20600.25,20685.0,9423.0,82.75862068965517,1
369,2025-03-05T13:05:00.000000,2025-03-05T13:15:00.000000,2025-03-05T15:10:00.000000,2025,2025-03-05,LONG,fib50,1.0,20643.75,20313.75,20973.75,330.0,LOSS,-47.0,24,81.25,-66.25,time_exit,20455.75,20313.75,20613.0,20687.25,20600.25,20685.0,9423.0,82.75862068965517,1
369,2025-03-05T13:05:00.000000,2025-03-05T13:15:00.000000,2025-03-05T15:10:00.000000,2025,2025-03-05,LONG,fib50,1.5,20643.75,20313.75,21138.75,330.0,LOSS,-47.0,24,81.25,-66.25,time_exit,20455.75,20313.75,20613.0,20687.25,20600.25,20685.0,9423.0,82.75862068965517,1
369,2025-03-05T13:05:00.000000,2025-03-05T13:15:00.000000,2025-03-05T15:10:00.000000,2025,2025-03-05,LONG,fib50,2.0,20643.75,20313.75,21303.75,330.0,LOSS,-47.0,24,81.25,-66.25,time_exit,20455.75,20313.75,20613.0,20687.25,20600.25,20685.0,9423.0,82.75862068965517,1
370,2025-03-06T14:20:00.000000,2025-03-06T14:25:00.000000,2025-03-06T17:20:00.000000,2025,2025-03-06,SHORT,fib382,1.0,20097.904,20319.75,19876.057999999997,221.84600000000137,LOSS,-88.09600000000137,24,57.65399999999863,-127.84600000000137,time_exit,20319.75,20228.25,20124.0,20137.25,20034.25,20054.0,6407.0,67.96116504854369,-1
370,2025-03-06T14:20:00.000000,2025-03-06T14:25:00.000000,2025-03-06T17:20:00.000000,2025,2025-03-06,SHORT,fib382,1.5,20097.904,20319.75,19765.134999999995,221.84600000000137,LOSS,-88.09600000000137,24,57.65399999999863,-127.84600000000137,time_exit,20319.75,20228.25,20124.0,20137.25,20034.25,20054.0,6407.0,67.96116504854369,-1
370,2025-03-06T14:20:00.000000,2025-03-06T14:25:00.000000,2025-03-06T17:20:00.000000,2025,2025-03-06,SHORT,fib382,2.0,20097.904,20319.75,19654.211999999996,221.84600000000137,LOSS,-88.09600000000137,24,57.65399999999863,-127.84600000000137,time_exit,20319.75,20228.25,20124.0,20137.25,20034.25,20054.0,6407.0,67.96116504854369,-1
370,2025-03-06T14:20:00.000000,2025-03-06T14:25:00.000000,2025-03-06T17:20:00.000000,2025,2025-03-06,SHORT,fib50,1.0,20085.75,20319.75,19851.75,234.0,LOSS,-100.25,24,45.5,-140.0,time_exit,20319.75,20228.25,20124.0,20137.25,20034.25,20054.0,6407.0,67.96116504854369,-1
370,2025-03-06T14:20:00.000000,2025-03-06T14:25:00.000000,2025-03-06T17:20:00.000000,2025,2025-03-06,SHORT,fib50,1.5,20085.75,20319.75,19734.75,234.0,LOSS,-100.25,24,45.5,-140.0,time_exit,20319.75,20228.25,20124.0,20137.25,20034.25,20054.0,6407.0,67.96116504854369,-1
370,2025-03-06T14:20:00.000000,2025-03-06T14:25:00.000000,2025-03-06T17:20:00.000000,2025,2025-03-06,SHORT,fib50,2.0,20085.75,20319.75,19617.75,234.0,LOSS,-100.25,24,45.5,-140.0,time_exit,20319.75,20228.25,20124.0,20137.25,20034.25,20054.0,6407.0,67.96116504854369,-1
371,2025-03-07T09:30:00.000000,2025-03-07T09:45:00.000000,2025-03-07T10:35:00.000000,2025,2025-03-07,SHORT,fib382,1.0,20007.812,20191.25,19824.374000000003,183.43799999999828,WIN,183.43799999999828,11,185.31200000000172,-79.18799999999828,target,20191.25,20023.75,20059.0,20059.0,19925.0,19952.75,14945.0,79.2910447761194,-1
371,2025-03-07T09:30:00.000000,2025-03-07T09:45:00.000000,2025-03-07T11:40:00.000000,2025,2025-03-07,SHORT,fib382,1.5,20007.812,20191.25,19732.655000000006,183.43799999999828,WIN,6.312000000001717,24,242.31200000000172,-79.18799999999828,time_exit,20191.25,20023.75,20059.0,20059.0,19925.0,19952.75,14945.0,79.2910447761194,-1
371,2025-03-07T09:30:00.000000,2025-03-07T09:45:00.000000,2025-03-07T11:40:00.000000,2025,2025-03-07,SHORT,fib382,2.0,20007.812,20191.25,19640.936000000005,183.43799999999828,WIN,6.312000000001717,24,242.31200000000172,-79.18799999999828,time_exit,20191.25,20023.75,20059.0,20059.0,19925.0,19952.75,14945.0,79.2910447761194,-1
371,2025-03-07T09:30:00.000000,2025-03-07T09:45:00.000000,2025-03-07T10:40:00.000000,2025,2025-03-07,SHORT,fib50,1.0,19992.0,20191.25,19792.75,199.25,WIN,199.25,12,211.0,-95.0,target,20191.25,20023.75,20059.0,20059.0,19925.0,19952.75,14945.0,79.2910447761194,-1
371,2025-03-07T09:30:00.000000,2025-03-07T09:45:00.000000,2025-03-07T11:40:00.000000,2025,2025-03-07,SHORT,fib50,1.5,19992.0,20191.25,19693.125,199.25,LOSS,-9.5,24,226.5,-95.0,time_exit,20191.25,20023.75,20059.0,20059.0,19925.0,19952.75,14945.0,79.2910447761194,-1
371,2025-03-07T09:30:00.000000,2025-03-07T09:45:00.000000,2025-03-07T11:40:00.000000,2025,2025-03-07,SHORT,fib50,2.0,19992.0,20191.25,19593.5,199.25,LOSS,-9.5,24,226.5,-95.0,time_exit,20191.25,20023.75,20059.0,20059.0,19925.0,19952.75,14945.0,79.2910447761194,-1
373,2025-03-07T11:55:00.000000,2025-03-07T12:00:00.000000,2025-03-07T13:00:00.000000,2025,2025-03-07,SHORT,fib382,1.0,20022.2705,20191.25,19853.290999999997,168.97950000000128,LOSS,-168.97950000000128,13,79.27049999999872,-185.72950000000128,stop,20191.25,20023.75,20074.0,20084.25,19922.0,19945.75,11595.0,79.04468412942988,-1
373,2025-03-07T11:55:00.000000,2025-03-07T12:00:00.000000,2025-03-07T13:00:00.000000,2025,2025-03-07,SHORT,fib382,1.5,20022.2705,20191.25,19768.801249999997,168.97950000000128,LOSS,-168.97950000000128,13,79.27049999999872,-185.72950000000128,stop,20191.25,20023.75,20074.0,20084.25,19922.0,19945.75,11595.0,79.04468412942988,-1
373,2025-03-07T11:55:00.000000,2025-03-07T12:00:00.000000,2025-03-07T13:00:00.000000,2025,2025-03-07,SHORT,fib382,2.0,20022.2705,20191.25,19684.311499999996,168.97950000000128,LOSS,-168.97950000000128,13,79.27049999999872,-185.72950000000128,stop,20191.25,20023.75,20074.0,20084.25,19922.0,19945.75,11595.0,79.04468412942988,-1
373,2025-03-07T11:55:00.000000,2025-03-07T12:00:00.000000,2025-03-07T13:00:00.000000,2025,2025-03-07,SHORT,fib50,1.0,20003.125,20191.25,19815.0,188.125,LOSS,-188.125,13,60.125,-204.875,stop,20191.25,20023.75,20074.0,20084.25,19922.0,19945.75,11595.0,79.04468412942988,-1
373,2025-03-07T11:55:00.000000,2025-03-07T12:00:00.000000,2025-03-07T13:00:00.000000,2025,2025-03-07,SHORT,fib50,1.5,20003.125,20191.25,19720.9375,188.125,LOSS,-188.125,13,60.125,-204.875,stop,20191.25,20023.75,20074.0,20084.25,19922.0,19945.75,11595.0,79.04468412942988,-1
373,2025-03-07T11:55:00.000000,2025-03-07T12:00:00.000000,2025-03-07T13:00:00.000000,2025,2025-03-07,SHORT,fib50,2.0,20003.125,20191.25,19626.875,188.125,LOSS,-188.125,13,60.125,-204.875,stop,20191.25,20023.75,20074.0,20084.25,19922.0,19945.75,11595.0,79.04468412942988,-1
374,2025-03-07T12:35:00.000000,2025-03-07T12:40:00.000000,2025-03-07T12:50:00.000000,2025,2025-03-07,LONG,fib382,1.0,20095.97,20023.75,20168.190000000002,72.22000000000116,WIN,72.22000000000116,3,80.77999999999884,-2.970000000001164,target,20191.25,20023.75,20072.75,20148.5,20063.5,20139.75,6746.0,78.82352941176471,1
374,2025-03-07T12:35:00.000000,2025-03-07T12:40:00.000000,2025-03-07T13:00:00.000000,2025,2025-03-07,LONG,fib382,1.5,20095.97,20023.75,20204.300000000003,72.22000000000116,WIN,108.33000000000175,5,112.02999999999884,-2.970000000001164,target,20191.25,20023.75,20072.75,20148.5,20063.5,20139.75,6746.0,78.82352941176471,1
374,2025-03-07T12:35:00.000000,2025-03-07T12:40:00.000000,2025-03-07T13:20:00.000000,2025,2025-03-07,LONG,fib382,2.0,20095.97,20023.75,20240.410000000003,72.22000000000116,WIN,144.44000000000233,9,173.77999999999884,-2.970000000001164,target,20191.25,20023.75,20072.75,20148.5,20063.5,20139.75,6746.0,78.82352941176471,1
374,2025-03-07T12:35:00.000000,2025-03-07T12:40:00.000000,2025-03-07T13:00:00.000000,2025,2025-03-07,LONG,fib50,1.0,20106.0,20023.75,20188.25,82.25,WIN,82.25,5,102.0,-13.0,target,20191.25,20023.75,20072.75,20148.5,20063.5,20139.75,6746.0,78.82352941176471,1
374,2025-03-07T12:35:00.000000,2025-03-07T12:40:00.000000,2025-03-07T13:20:00.000000,2025,2025-03-07,LONG,fib50,1.5,20106.0,20023.75,20229.375,82.25,WIN,123.375,9,163.75,-13.0,target,20191.25,20023.75,20072.75,20148.5,20063.5,20139.75,6746.0,78.82352941176471,1
374,2025-03-07T12:35:00.000000,2025-03-07T12:40:00.000000,2025-03-07T13:25:00.000000,2025,2025-03-07,LONG,fib50,2.0,20106.0,20023.75,20270.5,82.25,WIN,164.5,10,168.0,-13.0,target,20191.25,20023.75,20072.75,20148.5,20063.5,20139.75,6746.0,78.82352941176471,1
376,2025-03-11T09:05:00.000000,2025-03-11T10:05:00.000000,2025-03-11T11:20:00.000000,2025,2025-03-11,LONG,fib382,1.0,19379.401,19264.5,19494.302000000003,114.90100000000166,LOSS,-114.90100000000166,16,54.34899999999834,-159.65100000000166,stop,19384.5,19264.5,19326.5,19475.5,19320.0,19468.75,9702.0,91.47909967845659,1
376,2025-03-11T09:05:00.000000,2025-03-11T10:05:00.000000,2025-03-11T11:20:00.000000,2025,2025-03-11,LONG,fib382,1.5,19379.401,19264.5,19551.752500000002,114.90100000000166,LOSS,-114.90100000000166,16,54.34899999999834,-159.65100000000166,stop,19384.5,19264.5,19326.5,19475.5,19320.0,19468.75,9702.0,91.47909967845659,1
376,2025-03-11T09:05:00.000000,2025-03-11T10:05:00.000000,2025-03-11T11:20:00.000000,2025,2025-03-11,LONG,fib382,2.0,19379.401,19264.5,19609.203000000005,114.90100000000166,LOSS,-114.90100000000166,16,54.34899999999834,-159.65100000000166,stop,19384.5,19264.5,19326.5,19475.5,19320.0,19468.75,9702.0,91.47909967845659,1
376,2025-03-11T09:05:00.000000,2025-03-11T10:00:00.000000,2025-03-11T11:20:00.000000,2025,2025-03-11,LONG,fib50,1.0,19397.75,19264.5,19531.0,133.25,LOSS,-133.25,17,48.25,-178.0,stop,19384.5,19264.5,19326.5,19475.5,19320.0,19468.75,9702.0,91.47909967845659,1
376,2025-03-11T09:05:00.000000,2025-03-11T10:00:00.000000,2025-03-11T11:20:00.000000,2025,2025-03-11,LONG,fib50,1.5,19397.75,19264.5,19597.625,133.25,LOSS,-133.25,17,48.25,-178.0,stop,19384.5,19264.5,19326.5,19475.5,19320.0,19468.75,9702.0,91.47909967845659,1
376,2025-03-11T09:05:00.000000,2025-03-11T10:00:00.000000,2025-03-11T11:20:00.000000,2025,2025-03-11,LONG,fib50,2.0,19397.75,19264.5,19664.25,133.25,LOSS,-133.25,17,48.25,-178.0,stop,19384.5,19264.5,19326.5,19475.5,19320.0,19468.75,9702.0,91.47909967845659,1
377,2025-03-11T12:00:00.000000,,,2025,2025-03-11,LONG,fib382,1.0,19366.2725,19264.5,19468.045,101.77249999999913,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,19384.5,19264.5,19326.0,19442.75,19319.0,19421.5,10214.0,77.17171717171716,1
377,2025-03-11T12:00:00.000000,,,2025,2025-03-11,LONG,fib382,1.5,19366.2725,19264.5,19518.931249999998,101.77249999999913,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,19384.5,19264.5,19326.0,19442.75,19319.0,19421.5,10214.0,77.17171717171716,1
377,2025-03-11T12:00:00.000000,,,2025,2025-03-11,LONG,fib382,2.0,19366.2725,19264.5,19569.817499999997,101.77249999999913,NO_ENTRY,0.0,0,0.0,0.0,no_entry_or_no_exit,19384.5,19264.5,19326.0,19442.75,19319.0,19421.5,10214.0,77.17171717171716,1
377,2025-03-11T12:00:00.000000,2025-03-11T14:35:00.000000,2025-03-11T17:30:00.000000,2025,2025-03-11,LONG,fib50,1.0,19380.875,19264.5,19497.25,116.375,WIN,56.625,24,98.875,-9.125,time_exit,19384.5,19264.5,19326.0,19442.75,19319.0,19421.5,10214.0,77.17171717171716,1
377,2025-03-11T12:00:00.000000,2025-03-11T14:35:00.000000,2025-03-11T17:30:00.000000,2025,2025-03-11,LONG,fib50,1.5,19380.875,19264.5,19555.4375,116.375,WIN,56.625,24,98.875,-9.125,time_exit,19384.5,19264.5,19326.0,19442.75,19319.0,19421.5,10214.0,77.17171717171716,1
377,2025-03-11T12:00:00.000000,2025-03-11T14:35:00.000000,2025-03-11T17:30:00.000000,2025,2025-03-11,LONG,fib50,2.0,19380.875,19264.5,19613.625,116.375,WIN,56.625,24,98.875,-9.125,time_exit,19384.5,19264.5,19326.0,19442.75,19319.0,19421.5,10214.0,77.17171717171716,1
378,2025-03-11T12:40:00.000000,2025-03-11T13:15:00.000000,2025-03-11T16:10:00.000000,2025,2025-03-11,LONG,fib382,1.0,19551.408,19264.5,19838.316,286.90799999999945,LOSS,-103.90799999999945,24,55.09200000000055,-179.65799999999945,time_exit,19384.5,19264.5,19524.0,19609.5,19515.5,19598.0,10481.0,78.72340425531915,1
378,2025-03-11T12:40:00.000000,2025-03-11T13:15:00.000000,2025-03-11T16:10:00.000000,2025,2025-03-11,LONG,fib382,1.5,19551.408,19264.5,19981.769999999997,286.90799999999945,LOSS,-103.90799999999945,24,55.09200000000055,-179.65799999999945,time_exit,19384.5,19264.5,19524.0,19609.5,19515.5,19598.0,10481.0,78.72340425531915,1
378,2025-03-11T12:40:00.000000,2025-03-11T13:15:00.000000,2025-03-11T16:10:00.000000,2025,2025-03-11,LONG,fib382,2.0,19551.408,19264.5,20125.224,286.90799999999945,LOSS,-103.90799999999945,24,55.09200000000055,-179.65799999999945,time_exit,19384.5,19264.5,19524.0,19609.5,19515.5,19598.0,10481.0,78.72340425531915,1
378,2025-03-11T12:40:00.000000,2025-03-11T13:00:00.000000,2025-03-11T14:55:00.000000,2025,2025-03-11,LONG,fib50,1.0,19562.5,19264.5,19860.5,298.0,LOSS,-161.25,24,115.0,-190.75,time_exit,19384.5,19264.5,19524.0,19609.5,19515.5,19598.0,10481.0,78.72340425531915,1
378,2025-03-11T12:40:00.000000,2025-03-11T13:00:00.000000,2025-03-11T14:55:00.000000,2025,2025-03-11,LONG,fib50,1.5,19562.5,19264.5,20009.5,298.0,LOSS,-161.25,24,115.0,-190.75,time_exit,19384.5,19264.5,19524.0,19609.5,19515.5,19598.0,10481.0,78.72340425531915,1
378,2025-03-11T12:40:00.000000,2025-03-11T13:00:00.000000,2025-03-11T14:55:00.000000,2025,2025-03-11,LONG,fib50,2.0,19562.5,19264.5,20158.5,298.0,LOSS,-161.25,24,115.0,-190.75,time_exit,19384.5,19264.5,19524.0,19609.5,19515.5,19598.0,10481.0,78.72340425531915,1
381,2025-03-12T08:55:00.000000,2025-03-12T09:25:00.000000,2025-03-12T10:05:00.000000,2025,2025-03-12,SHORT,fib382,1.0,19527.283,19644.5,19410.066,117.21700000000055,LOSS,-117.21700000000055,9,32.28299999999945,-134.71700000000055,stop,19644.5,19501.0,19562.0,19563.0,19469.5,19475.75,8541.0,92.24598930481284,-1
381,2025-03-12T08:55:00.000000,2025-03-12T09:25:00.000000,2025-03-12T10:05:00.000000,2025,2025-03-12,SHORT,fib382,1.5,19527.283,19644.5,19351.457499999997,117.21700000000055,LOSS,-117.21700000000055,9,32.28299999999945,-134.71700000000055,stop,19644.5,19501.0,19562.0,19563.0,19469.5,19475.75,8541.0,92.24598930481284,-1
381,2025-03-12T08:55:00.000000,2025-03-12T09:25:00.000000,2025-03-12T10:05:00.000000,2025,2025-03-12,SHORT,fib382,2.0,19527.283,19644.5,19292.849,117.21700000000055,LOSS,-117.21700000000055,9,32.28299999999945,-134.71700000000055,stop,19644.5,19501.0,19562.0,19563.0,19469.5,19475.75,8541.0,92.24598930481284,-1
381,2025-03-12T08:55:00.000000,2025-03-12T09:20:00.000000,2025-03-12T10:05:00.000000,2025,2025-03-12,SHORT,fib50,1.0,19516.25,19644.5,19388.0,128.25,LOSS,-128.25,10,65.0,-145.75,stop,19644.5,19501.0,19562.0,19563.0,19469.5,19475.75,8541.0,92.24598930481284,-1
381,2025-03-12T08:55:00.000000,2025-03-12T09:20:00.000000,2025-03-12T10:05:00.000000,2025,2025-03-12,SHORT,fib50,1.5,19516.25,19644.5,19323.875,128.25,LOSS,-128.25,10,65.0,-145.75,stop,19644.5,19501.0,19562.0,19563.0,19469.5,19475.75,8541.0,92.24598930481284,-1
381,2025-03-12T08:55:00.000000,2025-03-12T09:20:00.000000,2025-03-12T10:05:00.000000,2025,2025-03-12,SHORT,fib50,2.0,19516.25,19644.5,19259.75,128.25,LOSS,-128.25,10,65.0,-145.75,stop,19644.5,19501.0,19562.0,19563.0,19469.5,19475.75,8541.0,92.24598930481284,-1
383,2025-03-13T09:05:00.000000,2025-03-13T20:50:00.000000,2025-03-13T22:45:00.000000,2025,2025-03-13,SHORT,fib382,1.0,19439.2635,19531.25,19347.277000000002,91.98649999999907,WIN,3.5135000000009313,24,22.51350000000093,-20.73649999999907,time_exit,19531.25,19409.0,19461.5,19477.75,19377.0,19390.5,8278.0,70.47146401985111,-1
383,2025-03-13T09:05:00.000000,2025-03-13T20:50:00.000000,2025-03-13T22:45:00.000000,2025,2025-03-13,SHORT,fib382,1.5,19439.2635,19531.25,19301.283750000002,91.98649999999907,WIN,3.5135000000009313,24,22.51350000000093,-20.73649999999907,time_exit,19531.25,19409.0,19461.5,19477.75,19377.0,19390.5,8278.0,70.47146401985111,-1
383,2025-03-13T09:05:00.000000,2025-03-13T20:50:00.000000,2025-03-13T22:45:00.000000,2025,2025-03-13,SHORT,fib382,2.0,19439.2635,19531.25,19255.290500000003,91.98649999999907,WIN,3.5135000000009313,24,22.51350000000093,-20.73649999999907,time_exit,19531.25,19409.0,19461.5,19477.75,19377.0,19390.5,8278.0,70.47146401985111,-1
383,2025-03-13T09:05:00.000000,2025-03-13T19:40:00.000000,2025-03-13T21:35:00.000000,2025,2025-03-13,SHORT,fib50,1.0,19427.375,19531.25,19323.5,103.875,LOSS,-22.875,24,30.125,-32.625,time_exit,19531.25,19409.0,19461.5,19477.75,19377.0,19390.5,8278.0,70.47146401985111,-1
383,2025-03-13T09:05:00.000000,2025-03-13T19:40:00.000000,2025-03-13T21:35:00.000000,2025,2025-03-13,SHORT,fib50,1.5,19427.375,19531.25,19271.5625,103.875,LOSS,-22.875,24,30.125,-32.625,time_exit,19531.25,19409.0,19461.5,19477.75,19377.0,19390.5,8278.0,70.47146401985111,-1
383,2025-03-13T09:05:00.000000,2025-03-13T19:40:00.000000,2025-03-13T21:35:00.000000,2025,2025-03-13,SHORT,fib50,2.0,19427.375,19531.25,19219.625,103.875,LOSS,-22.875,24,30.125,-32.625,time_exit,19531.25,19409.0,19461.5,19477.75,19377.0,19390.5,8278.0,70.47146401985111,-1
384,2025-03-13T13:35:00.000000,2025-03-13T13:55:00.000000,2025-03-13T16:50:00.000000,2025,2025-03-13,SHORT,fib382,1.0,19249.569,19531.25,18967.888,281.6810000000005,LOSS,-127.6810000000005,24,33.068999999999505,-131.6810000000005,time_exit,19531.25,19409.0,19272.75,19276.5,19206.0,19207.5,5123.0,92.5531914893617,-1
384,2025-03-13T13:35:00.000000,2025-03-13T13:55:00.000000,2025-03-13T16:50:00.000000,2025,2025-03-13,SHORT,fib382,1.5,19249.569,19531.25,18827.0475,281.6810000000005,LOSS,-127.6810000000005,24,33.068999999999505,-131.6810000000005,time_exit,19531.25,19409.0,19272.75,19276.5,19206.0,19207.5,5123.0,92.5531914893617,-1
384,2025-03-13T13:35:00.000000,2025-03-13T13:55:00.000000,2025-03-13T16:50:00.000000,2025,2025-03-13,SHORT,fib382,2.0,19249.569,19531.25,18686.207,281.6810000000005,LOSS,-127.6810000000005,24,33.068999999999505,-131.6810000000005,time_exit,19531.25,19409.0,19272.75,19276.5,19206.0,19207.5,5123.0,92.5531914893617,-1
384,2025-03-13T13:35:00.000000,2025-03-13T13:45:00.000000,2025-03-13T16:40:00.000000,2025,2025-03-13,SHORT,fib50,1.0,19241.25,19531.25,18951.25,290.0,LOSS,-123.5,24,57.0,-132.75,time_exit,19531.25,19409.0,19272.75,19276.5,19206.0,19207.5,5123.0,92.5531914893617,-1
384,2025-03-13T13:35:00.000000,2025-03-13T13:45:00.000000,2025-03-13T16:40:00.000000,2025,2025-03-13,SHORT,fib50,1.5,19241.25,19531.25,18806.25,290.0,LOSS,-123.5,24,57.0,-132.75,time_exit,19531.25,19409.0,19272.75,19276.5,19206.0,19207.5,5123.0,92.5531914893617,-1
384,2025-03-13T13:35:00.000000,2025-03-13T13:45:00.000000,2025-03-13T16:40:00.000000,2025,2025-03-13,SHORT,fib50,2.0,19241.25,19531.25,18661.25,290.0,LOSS,-123.5,24,57.0,-132.75,time_exit,19531.25,19409.0,19272.75,19276.5,19206.0,19207.5,5123.0,92.5531914893617,-1
385,2025-03-17T09:30:00.000000,2025-03-17T09:35:00.000000,2025-03-17T11:25:00.000000,2025,2025-03-17,SHORT,fib382,1.0,19797.773,19965.5,19630.046000000002,167.72699999999895,LOSS,-167.72699999999895,23,162.27300000000105,-170.47699999999895,stop,19965.5,19676.0,19886.75,19902.25,19628.75,19645.25,4168.0,88.29981718464352,-1
385,2025-03-17T09:30:00.000000,2025-03-17T09:35:00.000000,2025-03-17T11:25:00.000000,2025,2025-03-17,SHORT,fib382,1.5,19797.773,19965.5,19546.182500000003,167.72699999999895,LOSS,-167.72699999999895,23,162.27300000000105,-170.47699999999895,stop,19965.5,19676.0,19886.75,19902.25,19628.75,19645.25,4168.0,88.29981718464352,-1
385,2025-03-17T09:30:00.000000,2025-03-17T09:35:00.000000,2025-03-17T11:25:00.000000,2025,2025-03-17,SHORT,fib382,2.0,19797.773,19965.5,19462.319000000003,167.72699999999895,LOSS,-167.72699999999895,23,162.27300000000105,-170.47699999999895,stop,19965.5,19676.0,19886.75,19902.25,19628.75,19645.25,4168.0,88.29981718464352,-1
385,2025-03-17T09:30:00.000000,2025-03-17T09:35:00.000000,2025-03-17T11:25:00.000000,2025,2025-03-17,SHORT,fib50,1.0,19765.5,19965.5,19565.5,200.0,LOSS,-200.0,23,130.0,-202.75,stop,19965.5,19676.0,19886.75,19902.25,19628.75,19645.25,4168.0,88.29981718464352,-1
385,2025-03-17T09:30:00.000000,2025-03-17T09:35:00.000000,2025-03-17T11:25:00.000000,2025,2025-03-17,SHORT,fib50,1.5,19765.5,19965.5,19465.5,200.0,LOSS,-200.0,23,130.0,-202.75,stop,19965.5,19676.0,19886.75,19902.25,19628.75,19645.25,4168.0,88.29981718464352,-1
385,2025-03-17T09:30:00.000000,2025-03-17T09:35:00.000000,2025-03-17T11:25:00.000000,2025,2025-03-17,SHORT,fib50,2.0,19765.5,19965.5,19365.5,200.0,LOSS,-200.0,23,130.0,-202.75,stop,19965.5,19676.0,19886.75,19902.25,19628.75,19645.25,4168.0,88.29981718464352,-1
386,2025-03-17T11:25:00.000000,2025-03-17T11:30:00.000000,2025-03-17T11:35:00.000000,2025,2025-03-17,LONG,fib382,1.0,19827.346,19676.0,19978.692000000003,151.34600000000137,WIN,151.34600000000137,2,179.40399999999863,-77.34600000000137,target,19965.5,19676.0,19742.5,19968.25,19740.25,19967.5,3394.0,98.68421052631578,1
386,2025-03-17T11:25:00.000000,2025-03-17T11:30:00.000000,2025-03-17T12:00:00.000000,2025,2025-03-17,LONG,fib382,1.5,19827.346,19676.0,20054.365000000005,151.34600000000137,WIN,227.01900000000205,7,236.15399999999863,-77.34600000000137,target,19965.5,19676.0,19742.5,19968.25,19740.25,19967.5,3394.0,98.68421052631578,1
386,2025-03-17T11:25:00.000000,2025-03-17T11:30:00.000000,2025-03-17T12:25:00.000000,2025,2025-03-17,LONG,fib382,2.0,19827.346,19676.0,20130.038000000004,151.34600000000137,WIN,302.69200000000274,12,305.65399999999863,-77.34600000000137,target,19965.5,19676.0,19742.5,19968.25,19740.25,19967.5,3394.0,98.68421052631578,1
386,2025-03-17T11:25:00.000000,2025-03-17T11:30:00.000000,2025-03-17T12:00:00.000000,2025,2025-03-17,LONG,fib50,1.0,19854.25,19676.0,20032.5,178.25,WIN,178.25,7,209.25,-104.25,target,19965.5,19676.0,19742.5,19968.25,19740.25,19967.5,3394.0,98.68421052631578,1
386,2025-03-17T11:25:00.000000,2025-03-17T11:30:00.000000,2025-03-17T12:25:00.000000,2025,2025-03-17,LONG,fib50,1.5,19854.25,19676.0,20121.625,178.25,WIN,267.375,12,278.75,-104.25,target,19965.5,19676.0,19742.5,19968.25,19740.25,19967.5,3394.0,98.68421052631578,1
386,2025-03-17T11:25:00.000000,2025-03-17T11:30:00.000000,2025-03-17T13:25:00.000000,2025,2025-03-17,LONG,fib50,2.0,19854.25,19676.0,20210.75,178.25,WIN,63.75,24,308.75,-104.25,time_exit,19965.5,19676.0,19742.5,19968.25,19740.25,19967.5,3394.0,98.68421052631578,1
390,2025-03-17T13:45:00.000000,2025-03-17T13:50:00.000000,2025-03-17T16:45:00.000000,2025,2025-03-17,LONG,fib382,1.0,19985.4135,19676.0,20294.826999999997,309.41349999999875,LOSS,-134.41349999999875,24,136.33650000000125,-180.66349999999875,time_exit,19965.5,19676.0,19914.0,20124.0,19899.75,20112.5,2727.0,88.51727982162765,1
390,2025-03-17T13:45:00.000000,2025-03-17T13:50:00.000000,2025-03-17T16:45:00.000000,2025,2025-03-17,LONG,fib382,1.5,19985.4135,19676.0,20449.533749999995,309.41349999999875,LOSS,-134.41349999999875,24,136.33650000000125,-180.66349999999875,time_exit,19965.5,19676.0,19914.0,20124.0,19899.75,20112.5,2727.0,88.51727982162765,1
390,2025-03-17T13:45:00.000000,2025-03-17T13:50:00.000000,2025-03-17T16:45:00.000000,2025,2025-03-17,LONG,fib382,2.0,19985.4135,19676.0,20604.240499999996,309.41349999999875,LOSS,-134.41349999999875,24,136.33650000000125,-180.66349999999875,time_exit,19965.5,19676.0,19914.0,20124.0,19899.75,20112.5,2727.0,88.51727982162765,1
