zone_id,zone_type,zone_family,side,zone_time,trade_date,entry_time,exit_time,exit_reason,zone_low,zone_high,zone_mid,zone_size,entry,stop_initial,tp1,tp2,tp3,final_exit_price,initial_risk_points,initial_risk_dollars,tp1_hit,tp2_hit,tp3_hit,tp1_time,tp2_time,tp3_time,gross_points_3_contracts,pnl_dollars,mfe_points_from_entry,mae_points_from_entry,r_multiple,win,loss,breakeven
1137,1h_FVG,FVG,LONG,2026-04-09T10:00:00.000000,2026-04-09,2026-04-09T10:47:00.000000,2026-04-09T11:11:00.000000,TP3,25056.0,25161.75,25108.88,105.75,25161.75,25054.75,25186.75,25211.75,25236.75,25236.75,107.0,642.0,true,true,true,2026-04-09T10:50:00.000000,2026-04-09T10:52:00.000000,2026-04-09T11:11:00.000000,150.0,300.0,76.0,0.0,0.4673,true,false,false
1146,30m_FVG,FVG,SHORT,2026-04-10T10:00:00.000000,2026-04-10,2026-04-10T10:17:00.000000,2026-04-10T10:44:00.000000,TP3,25301.5,25328.25,25314.88,26.75,25301.5,25329.5,25276.5,25251.5,25226.5,25226.5,28.0,168.0,true,true,true,2026-04-10T10:20:00.000000,2026-04-10T10:36:00.000000,2026-04-10T10:44:00.000000,150.0,300.0,79.25,0.0,1.7857,true,false,false
1165,30m_FVG,FVG,LONG,2026-04-13T11:00:00.000000,2026-04-13,2026-04-13T11:09:00.000000,2026-04-13T12:27:00.000000,STOP,25396.5,25396.75,25396.62,0.25,25396.75,25395.25,25421.75,25446.75,25471.75,25396.75,1.5,9.0,true,false,false,2026-04-13T11:16:00.000000,,,25.0,50.0,42.75,0.75,5.5556,true,false,false
1166,1h_FVG,FVG,LONG,2026-04-13T11:00:00.000000,2026-04-13,2026-04-13T11:09:00.000000,2026-04-13T12:27:00.000000,STOP,25355.0,25396.75,25375.88,41.75,25396.75,25353.75,25421.75,25446.75,25471.75,25396.75,43.0,258.0,true,false,false,2026-04-13T11:16:00.000000,,,25.0,50.0,42.75,0.75,0.1938,true,false,false
1184,30m_FVG,FVG,LONG,2026-04-14T08:30:00.000000,2026-04-14,2026-04-14T08:40:00.000000,2026-04-14T09:05:00.000000,STOP,25763.75,25780.5,25772.12,16.75,25780.5,25762.5,25805.5,25830.5,25855.5,25780.5,18.0,108.0,true,false,false,2026-04-14T08:49:00.000000,,,25.0,50.0,39.75,6.5,0.463,true,false,false
1188,30m_FVG,FVG,LONG,2026-04-14T10:30:00.000000,2026-04-14,2026-04-14T10:58:00.000000,2026-04-14T12:17:00.000000,STOP,25899.75,25904.0,25901.88,4.25,25904.0,25898.5,25929.0,25954.0,25979.0,25929.0,5.5,33.0,true,true,false,2026-04-14T11:15:00.000000,2026-04-14T11:20:00.000000,,100.0,200.0,65.25,0.0,6.0606,true,false,false
1189,1h_FVG,FVG,LONG,2026-04-14T11:00:00.000000,2026-04-14,2026-04-14T11:07:00.000000,2026-04-14T12:14:00.000000,STOP,25899.75,25911.75,25905.75,12.0,25911.75,25898.5,25936.75,25961.75,25986.75,25936.75,13.25,79.5,true,true,false,2026-04-14T11:17:00.000000,2026-04-14T11:38:00.000000,,100.0,200.0,57.5,0.0,2.5157,true,false,false
1210,30m_FVG,FVG,LONG,2026-04-15T08:30:00.000000,2026-04-15,2026-04-15T08:39:00.000000,2026-04-15T09:12:00.000000,TP3,26072.25,26106.5,26089.38,34.25,26106.5,26071.0,26131.5,26156.5,26181.5,26181.5,35.5,213.0,true,true,true,2026-04-15T08:40:00.000000,2026-04-15T08:49:00.000000,2026-04-15T09:12:00.000000,150.0,300.0,77.0,0.0,1.4085,true,false,false
1211,30m_FVG,FVG,LONG,2026-04-15T09:00:00.000000,2026-04-15,2026-04-15T09:08:00.000000,2026-04-15T09:45:00.000000,TP3,26134.25,26138.75,26136.5,4.5,26138.75,26133.0,26163.75,26188.75,26213.75,26213.75,5.75,34.5,true,true,true,2026-04-15T09:11:00.000000,2026-04-15T09:15:00.000000,2026-04-15T09:45:00.000000,150.0,300.0,75.0,0.0,8.6957,true,false,false
1212,1h_FVG,FVG,LONG,2026-04-15T09:00:00.000000,2026-04-15,2026-04-15T09:08:00.000000,2026-04-15T09:45:00.000000,TP3,26072.25,26138.75,26105.5,66.5,26138.75,26071.0,26163.75,26188.75,26213.75,26213.75,67.75,406.5,true,true,true,2026-04-15T09:11:00.000000,2026-04-15T09:15:00.000000,2026-04-15T09:45:00.000000,150.0,300.0,75.0,0.0,0.738,true,false,false
1236,30m_FVG,FVG,LONG,2026-04-16T09:30:00.000000,2026-04-16,2026-04-16T10:33:00.000000,2026-04-16T10:34:00.000000,STOP,26422.75,26452.25,26437.5,29.5,26452.25,26421.5,26477.25,26502.25,26527.25,26452.25,30.75,184.5,true,false,false,2026-04-16T10:33:00.000000,,,25.0,50.0,46.75,21.75,0.271,true,false,false
1237,30m_FVG,FVG,LONG,2026-04-16T10:00:00.000000,2026-04-16,2026-04-16T10:29:00.000000,2026-04-16T10:31:00.000000,STOP,26506.0,26515.0,26510.5,9.0,26515.0,26504.75,26540.0,26565.0,26590.0,26504.75,10.25,61.5,false,false,false,,,,-30.75,-61.5,13.5,19.0,-1.0,false,true,false
1238,1h_FVG,FVG,LONG,2026-04-16T10:00:00.000000,2026-04-16,2026-04-16T10:33:00.000000,2026-04-16T10:34:00.000000,STOP,26422.75,26430.5,26426.62,7.75,26430.5,26421.5,26455.5,26480.5,26505.5,26455.5,9.0,54.0,true,true,false,2026-04-16T10:33:00.000000,2026-04-16T10:33:00.000000,,100.0,200.0,68.5,0.0,3.7037,true,false,false
1239,30m_FVG,FVG,SHORT,2026-04-16T11:00:00.000000,2026-04-16,2026-04-16T11:25:00.000000,2026-04-16T11:40:00.000000,STOP,26488.75,26515.0,26501.88,26.25,26488.75,26516.25,26463.75,26438.75,26413.75,26488.75,27.5,165.0,true,false,false,2026-04-16T11:38:00.000000,,,25.0,50.0,25.25,7.75,0.303,true,false,false
1254,30m_FVG,FVG,LONG,2026-04-17T08:30:00.000000,2026-04-17,2026-04-17T11:24:00.000000,2026-04-17T11:24:00.000000,STOP,26739.0,26740.0,26739.5,1.0,26740.0,26737.75,26765.0,26790.0,26815.0,26737.75,2.25,13.5,false,false,false,,,,-6.75,-13.5,79.25,4.5,-1.0,false,true,false
1255,30m_FVG,FVG,LONG,2026-04-17T09:00:00.000000,2026-04-17,2026-04-17T09:20:00.000000,2026-04-17T09:43:00.000000,STOP,26776.0,26807.0,26791.5,31.0,26807.0,26774.75,26832.0,26857.0,26882.0,26832.0,32.25,193.5,true,true,false,2026-04-17T09:21:00.000000,2026-04-17T09:31:00.000000,,100.0,200.0,70.0,0.0,1.0336,true,false,false
1271,30m_FVG,FVG,SHORT,2026-04-20T09:00:00.000000,2026-04-20,2026-04-20T09:29:00.000000,2026-04-20T09:41:00.000000,STOP,26710.75,26717.5,26714.12,6.75,26710.75,26718.75,26685.75,26660.75,26635.75,26685.75,8.0,48.0,true,true,false,2026-04-20T09:29:00.000000,2026-04-20T09:34:00.000000,,100.0,200.0,62.0,0.0,4.1667,true,false,false
1272,1h_FVG,FVG,SHORT,2026-04-20T09:00:00.000000,2026-04-20,2026-04-20T09:29:00.000000,2026-04-20T09:41:00.000000,STOP,26710.75,26715.75,26713.25,5.0,26710.75,26717.0,26685.75,26660.75,26635.75,26685.75,6.25,37.5,true,true,false,2026-04-20T09:29:00.000000,2026-04-20T09:34:00.000000,,100.0,200.0,62.0,0.0,5.3333,true,false,false
1281,30m_FVG,FVG,SHORT,2026-04-21T09:00:00.000000,2026-04-21,2026-04-21T09:20:00.000000,2026-04-21T09:27:00.000000,TP3,26786.25,26815.0,26800.62,28.75,26786.25,26816.25,26761.25,26736.25,26711.25,26711.25,30.0,180.0,true,true,true,2026-04-21T09:23:00.000000,2026-04-21T09:26:00.000000,2026-04-21T09:27:00.000000,150.0,300.0,80.0,0.0,1.6667,true,false,false
1291,30m_FVG,FVG,LONG,2026-04-22T08:30:00.000000,2026-04-22,2026-04-22T08:35:00.000000,2026-04-22T08:43:00.000000,STOP,26892.75,26944.75,26918.75,52.0,26944.75,26891.5,26969.75,26994.75,27019.75,26969.75,53.25,319.5,true,true,false,2026-04-22T08:36:00.000000,2026-04-22T08:39:00.000000,,100.0,200.0,61.5,0.0,0.626,true,false,false
1292,1h_FVG,FVG,LONG,2026-04-22T09:00:00.000000,2026-04-22,2026-04-22T09:04:00.000000,2026-04-22T09:45:00.000000,STOP,26892.75,26940.25,26916.5,47.5,26940.25,26891.5,26965.25,26990.25,27015.25,26965.25,48.75,292.5,true,true,false,2026-04-22T09:07:00.000000,2026-04-22T09:21:00.000000,,100.0,200.0,68.5,0.0,0.6838,true,false,false
1312,30m_FVG,FVG,LONG,2026-04-23T09:00:00.000000,2026-04-23,2026-04-23T09:08:00.000000,2026-04-23T09:44:00.000000,STOP,27031.0,27093.75,27062.38,62.75,27093.75,27029.75,27118.75,27143.75,27168.75,27118.75,64.0,384.0,true,true,false,2026-04-23T09:10:00.000000,2026-04-23T09:23:00.000000,,100.0,200.0,62.0,0.0,0.5208,true,false,false
1337,30m_FVG,FVG,LONG,2026-04-24T09:00:00.000000,2026-04-24,2026-04-24T09:06:00.000000,2026-04-24T09:38:00.000000,STOP,27267.25,27286.25,27276.75,19.0,27286.25,27266.0,27311.25,27336.25,27361.25,27311.25,20.25,121.5,true,true,false,2026-04-24T09:13:00.000000,2026-04-24T09:30:00.000000,,100.0,200.0,58.5,0.0,1.6461,true,false,false
1338,1h_FVG,FVG,LONG,2026-04-24T09:00:00.000000,2026-04-24,2026-04-24T09:06:00.000000,2026-04-24T09:38:00.000000,STOP,27266.75,27286.25,27276.5,19.5,27286.25,27265.5,27311.25,27336.25,27361.25,27311.25,20.75,124.5,true,true,false,2026-04-24T09:13:00.000000,2026-04-24T09:30:00.000000,,100.0,200.0,58.5,0.0,1.6064,true,false,false
1339,30m_FVG,FVG,LONG,2026-04-24T09:30:00.000000,2026-04-24,2026-04-24T09:39:00.000000,2026-04-24T09:44:00.000000,TP3,27297.25,27307.5,27302.38,10.25,27307.5,27296.0,27332.5,27357.5,27382.5,27382.5,11.5,69.0,true,true,true,2026-04-24T09:41:00.000000,2026-04-24T09:44:00.000000,2026-04-24T09:44:00.000000,150.0,300.0,84.5,0.0,4.3478,true,false,false
1340,30m_FVG,FVG,LONG,2026-04-24T10:00:00.000000,2026-04-24,2026-04-24T10:08:00.000000,2026-04-24T10:43:00.000000,STOP,27332.25,27360.0,27346.12,27.75,27360.0,27331.0,27385.0,27410.0,27435.0,27385.0,29.0,174.0,true,true,false,2026-04-24T10:11:00.000000,2026-04-24T10:30:00.000000,,100.0,200.0,70.5,0.0,1.1494,true,false,false
1341,1h_FVG,FVG,LONG,2026-04-24T10:00:00.000000,2026-04-24,2026-04-24T10:08:00.000000,2026-04-24T10:43:00.000000,STOP,27297.25,27360.0,27328.62,62.75,27360.0,27296.0,27385.0,27410.0,27435.0,27385.0,64.0,384.0,true,true,false,2026-04-24T10:11:00.000000,2026-04-24T10:30:00.000000,,100.0,200.0,70.5,0.0,0.5208,true,false,false
1378,30m_FVG,FVG,SHORT,2026-04-28T09:00:00.000000,2026-04-28,2026-04-28T09:01:00.000000,2026-04-28T09:07:00.000000,TP3,27119.75,27148.75,27134.25,29.0,27119.75,27150.0,27094.75,27069.75,27044.75,27044.75,30.25,181.5,true,true,true,2026-04-28T09:01:00.000000,2026-04-28T09:05:00.000000,2026-04-28T09:07:00.000000,150.0,300.0,88.25,0.0,1.6529,true,false,false
1393,30m_FVG,FVG,LONG,2026-04-29T08:30:00.000000,2026-04-29,2026-04-29T08:31:00.000000,2026-04-29T09:08:00.000000,STOP,27235.75,27248.5,27242.12,12.75,27248.5,27234.5,27273.5,27298.5,27323.5,27273.5,14.0,84.0,true,true,false,2026-04-29T08:32:00.000000,2026-04-29T08:35:00.000000,,100.0,200.0,67.0,0.0,2.381,true,false,false
1412,1h_FVG,FVG,SHORT,2026-04-30T08:00:00.000000,2026-04-30,2026-04-30T08:59:00.000000,2026-04-30T09:50:00.000000,STOP,27376.0,27438.0,27407.0,62.0,27376.0,27439.25,27351.0,27326.0,27301.0,27376.0,63.25,379.5,true,false,false,2026-04-30T09:42:00.000000,,,25.0,50.0,44.75,59.75,0.1318,true,false,false
1413,30m_FVG,FVG,LONG,2026-04-30T09:00:00.000000,2026-04-30,2026-04-30T09:06:00.000000,2026-04-30T09:13:00.000000,STOP,27303.0,27356.5,27329.75,53.5,27356.5,27301.75,27381.5,27406.5,27431.5,27381.5,54.75,328.5,true,true,false,2026-04-30T09:07:00.000000,2026-04-30T09:10:00.000000,,100.0,200.0,58.75,0.0,0.6088,true,false,false
1423,30m_FVG,FVG,LONG,2026-05-01T07:30:00.000000,2026-05-04,2026-05-04T10:08:00.000000,2026-05-04T10:08:00.000000,STOP,27614.5,27617.75,27616.12,3.25,27617.75,27613.25,27642.75,27667.75,27692.75,27613.25,4.5,27.0,false,false,false,,,,-13.5,-27.0,47.5,4.75,-1.0,false,true,false
1424,30m_FVG,FVG,LONG,2026-05-01T08:00:00.000000,2026-05-01,2026-05-01T08:30:00.000000,2026-05-01T09:50:00.000000,STOP,27638.0,27852.0,27745.0,214.0,27852.0,27636.75,27877.0,27902.0,27927.0,27877.0,215.25,1291.5,true,true,false,2026-05-01T09:37:00.000000,2026-05-01T09:37:00.000000,,100.0,200.0,65.0,101.0,0.1549,true,false,false
1425,1h_FVG,FVG,LONG,2026-05-01T08:00:00.000000,2026-05-01,2026-05-01T08:37:00.000000,2026-05-01T08:43:00.000000,TP3,27625.75,27751.0,27688.38,125.25,27751.0,27624.5,27776.0,27801.0,27826.0,27826.0,126.5,759.0,true,true,true,2026-05-01T08:37:00.000000,2026-05-01T08:39:00.000000,2026-05-01T08:43:00.000000,150.0,300.0,78.0,0.0,0.3953,true,false,false
1426,4h_FVG,FVG,LONG,2026-05-01T08:00:00.000000,2026-05-01,2026-05-01T08:37:00.000000,2026-05-01T08:43:00.000000,TP3,27628.5,27751.0,27689.75,122.5,27751.0,27627.25,27776.0,27801.0,27826.0,27826.0,123.75,742.5,true,true,true,2026-05-01T08:37:00.000000,2026-05-01T08:39:00.000000,2026-05-01T08:43:00.000000,150.0,300.0,78.0,0.0,0.404,true,false,false
1436,30m_FVG,FVG,SHORT,2026-05-04T09:30:00.000000,2026-05-04,2026-05-04T11:17:00.000000,2026-05-04T11:18:00.000000,STOP,27783.75,27864.0,27823.88,80.25,27783.75,27865.25,27758.75,27733.75,27708.75,27783.75,81.5,489.0,true,false,false,2026-05-04T11:17:00.000000,,,25.0,50.0,43.75,9.0,0.1022,true,false,false
1437,1h_FVG,FVG,SHORT,2026-05-04T10:00:00.000000,2026-05-04,2026-05-04T10:26:00.000000,2026-05-04T10:40:00.000000,STOP,27747.75,27844.0,27795.88,96.25,27747.75,27845.25,27722.75,27697.75,27672.75,27722.75,97.5,585.0,true,true,false,2026-05-04T10:27:00.000000,2026-05-04T10:38:00.000000,,100.0,200.0,56.75,0.0,0.3419,true,false,false
1470,30m_FVG,FVG,LONG,2026-05-06T09:00:00.000000,2026-05-06,2026-05-06T09:13:00.000000,2026-05-06T09:43:00.000000,STOP,28499.5,28518.0,28508.75,18.5,28518.0,28498.25,28543.0,28568.0,28593.0,28543.0,19.75,118.5,true,true,false,2026-05-06T09:15:00.000000,2026-05-06T09:18:00.000000,,100.0,200.0,68.75,0.0,1.6878,true,false,false
1471,1h_FVG,FVG,LONG,2026-05-06T09:00:00.000000,2026-05-06,2026-05-06T09:13:00.000000,2026-05-06T09:43:00.000000,STOP,28506.0,28518.0,28512.0,12.0,28518.0,28504.75,28543.0,28568.0,28593.0,28543.0,13.25,79.5,true,true,false,2026-05-06T09:15:00.000000,2026-05-06T09:18:00.000000,,100.0,200.0,68.75,0.0,2.5157,true,false,false
1482,30m_FVG,FVG,LONG,2026-05-07T08:00:00.000000,2026-05-07,2026-05-07T09:58:00.000000,2026-05-07T10:00:00.000000,STOP,28764.0,28779.0,28771.5,15.0,28779.0,28762.75,28804.0,28829.0,28854.0,28762.75,16.25,97.5,false,false,false,,,,-48.75,-97.5,15.75,24.5,-1.0,false,true,false
1483,1h_FVG,FVG,LONG,2026-05-07T08:00:00.000000,2026-05-07,2026-05-07T09:58:00.000000,2026-05-07T10:00:00.000000,STOP,28760.75,28779.0,28769.88,18.25,28779.0,28759.5,28804.0,28829.0,28854.0,28759.5,19.5,117.0,false,false,false,,,,-58.5,-117.0,15.75,24.5,-1.0,false,true,false
1484,30m_FVG,FVG,LONG,2026-05-07T08:30:00.000000,2026-05-07,2026-05-07T08:31:00.000000,2026-05-07T08:48:00.000000,STOP,28803.0,28860.25,28831.62,57.25,28860.25,28801.75,28885.25,28910.25,28935.25,28885.25,58.5,351.0,true,true,false,2026-05-07T08:35:00.000000,2026-05-07T08:40:00.000000,,100.0,200.0,58.0,0.0,0.5698,true,false,false
1486,1h_FVG,FVG,SHORT,2026-05-07T11:00:00.000000,2026-05-07,2026-05-07T11:08:00.000000,2026-05-07T11:18:00.000000,TP3,28713.5,28772.75,28743.12,59.25,28713.5,28774.0,28688.5,28663.5,28638.5,28638.5,60.5,363.0,true,true,true,2026-05-07T11:09:00.000000,2026-05-07T11:11:00.000000,2026-05-07T11:18:00.000000,150.0,300.0,88.5,0.0,0.8264,true,false,false
