fvg_id,direction,h1_idx,fvg_time,fvg_low,fvg_high,fvg_size,fvg_mid,touched,touch_time,time_bucket,touch_depth_pct,max_favorable_points,max_adverse_points,hit_25,hit_50,hit_75,hit_100,minutes_to_25,minutes_to_50,minutes_to_75,minutes_to_100,bounce_gt_15m_before_25,bounce_gt_30m_before_25,bounce_gt_60m_before_25,bounce_gt_15m_before_50,bounce_gt_30m_before_50,bounce_gt_60m_before_50
125,bearish,521,2026-02-03T12:00:00.000000,25423.5,25467.75,44.25,25445.625,true,2026-02-03T12:09:00.000000,NY_PM_1200_1500,0.0,104.0,0.0,true,true,true,true,0,2,4,16,false,false,false,false,false,false
126,bullish,524,2026-02-03T15:00:00.000000,25359.25,25380.5,21.25,25369.875,true,2026-02-03T15:19:00.000000,OTHER,0.0,104.0,18.5,true,true,true,true,3,116,282,566,false,false,false,true,true,true
127,bullish,533,2026-02-04T01:00:00.000000,25443.25,25469.25,26.0,25456.25,true,2026-02-04T02:03:00.000000,OTHER,17.31,101.75,2507.75,true,false,false,false,8,98630,98633,98672,false,false,false,false,false,false
128,bearish,535,2026-02-04T03:00:00.000000,25449.5,25469.25,19.75,25459.375,true,2026-02-04T03:02:00.000000,OTHER,0.0,100.75,41.0,true,true,true,false,10,15,18,287,false,false,false,false,false,false
129,bearish,539,2026-02-04T07:00:00.000000,25418.0,25436.75,18.75,25427.375,true,2026-02-04T07:34:00.000000,OTHER,0.0,114.0,0.0,true,true,true,true,0,13,17,56,false,false,false,false,false,false
130,bearish,540,2026-02-04T08:00:00.000000,25390.0,25396.75,6.75,25393.375,true,2026-02-04T08:43:00.000000,NY_MORNING_0830_1130,0.0,109.0,0.0,true,true,true,true,0,1,2,8,false,false,false,false,false,false
131,bearish,541,2026-02-04T09:00:00.000000,25305.0,25342.0,37.0,25323.5,true,2026-02-04T09:26:00.000000,NY_MORNING_0830_1130,0.0,110.75,0.0,true,true,true,true,0,0,2,5,false,false,false,false,false,false
132,bearish,542,2026-02-04T10:00:00.000000,25171.5,25186.0,14.5,25178.75,true,2026-02-04T15:34:00.000000,OTHER,13.79,116.5,9.75,true,true,true,true,2,16,86,86,false,false,false,true,false,false
133,bearish,543,2026-02-04T11:00:00.000000,25057.5,25108.0,50.5,25082.75,true,2026-02-04T11:03:00.000000,NY_MORNING_0830_1130,0.0,103.75,0.0,true,true,true,true,0,4,16,23,false,false,false,false,false,false
134,bullish,546,2026-02-04T14:00:00.000000,24959.75,24979.0,19.25,24969.375,true,2026-02-04T14:56:00.000000,NY_PM_1200_1500,0.0,126.75,103.0,true,true,true,false,3,4,6,35,false,false,false,false,false,false
135,bearish,552,2026-02-04T21:00:00.000000,25037.0,25099.25,62.25,25068.125,true,2026-02-04T21:23:00.000000,OTHER,0.0,107.25,0.0,true,true,true,true,1,8,16,31,false,false,false,false,false,false
136,bearish,562,2026-02-05T07:00:00.000000,24869.25,24991.0,121.75,24930.125,true,2026-02-05T07:38:00.000000,OTHER,0.0,105.0,0.0,true,true,true,true,0,1,11,12,false,false,false,false,false,false
137,bearish,571,2026-02-05T17:00:00.000000,24474.0,24567.75,93.75,24520.875,true,2026-02-05T17:06:00.000000,OTHER,0.0,101.0,0.0,true,true,true,true,2,5,14,15,false,false,false,false,false,false
138,bullish,574,2026-02-05T20:00:00.000000,24409.25,24510.75,101.5,24460.0,true,2026-02-05T20:46:00.000000,OTHER,0.0,101.0,85.5,true,true,true,true,3,22,187,216,false,false,false,true,false,false
139,bullish,578,2026-02-06T00:00:00.000000,24527.5,24540.25,12.75,24533.875,true,2026-02-06T00:51:00.000000,OTHER,0.0,105.0,49.5,false,false,false,false,37,82,138,141,false,false,false,false,false,false
140,bullish,582,2026-02-06T04:00:00.000000,24606.0,24712.0,106.0,24659.0,true,2026-02-06T04:31:00.000000,OTHER,0.0,108.0,0.0,true,true,true,true,4,10,24,29,false,false,false,false,false,false
141,bullish,583,2026-02-06T05:00:00.000000,24783.75,24789.0,5.25,24786.375,true,2026-02-06T06:15:00.000000,OTHER,100.0,127.25,88.25,false,false,false,false,1,66,138,143,false,false,false,false,false,false
142,bullish,589,2026-02-06T11:00:00.000000,24962.25,24986.5,24.25,24974.375,true,2026-02-09T04:36:00.000000,OTHER,14.43,100.5,18.0,true,true,true,true,13,15,52,93,false,false,false,false,false,false
143,bullish,590,2026-02-06T12:00:00.000000,25051.75,25074.0,22.25,25062.875,true,2026-02-06T12:28:00.000000,NY_PM_1200_1500,0.0,117.25,21.25,true,true,true,true,10,112,134,142,false,false,false,true,true,true
144,bullish,595,2026-02-08T18:00:00.000000,25164.0,25258.0,94.0,25211.0,true,2026-02-08T18:54:00.000000,OTHER,0.0,100.25,302.5,false,false,false,false,895,902,918,935,false,false,false,false,false,false
145,bearish,605,2026-02-09T04:00:00.000000,25093.75,25148.25,54.5,25121.0,true,2026-02-09T06:10:00.000000,OTHER,11.93,129.75,62.0,true,false,false,false,8,129,140,140,false,false,false,false,false,false
146,bearish,606,2026-02-09T05:00:00.000000,25071.75,25073.0,1.25,25072.375,true,2026-02-09T05:30:00.000000,OTHER,0.0,107.75,84.0,true,true,false,false,10,32,180,180,false,false,false,true,true,false
147,bullish,608,2026-02-09T07:00:00.000000,25071.75,25074.25,2.5,25073.0,true,2026-02-09T07:57:00.000000,OTHER,0.0,104.25,118.75,false,false,false,false,42,42,47,49,false,false,false,false,false,false
148,bullish,611,2026-02-09T10:00:00.000000,25188.5,25305.75,117.25,25247.125,true,2026-02-09T10:06:00.000000,NY_MORNING_0830_1130,0.0,101.5,0.0,true,true,true,true,6,22,39,58,false,false,false,true,false,false
149,bullish,612,2026-02-09T11:00:00.000000,25329.0,25349.5,20.5,25339.25,true,2026-02-09T11:59:00.000000,OTHER,0.0,102.5,203.25,true,false,false,false,4,76,94,2637,false,false,false,false,false,false
150,bearish,639,2026-02-10T15:00:00.000000,25258.0,25274.5,16.5,25266.25,true,2026-02-10T15:59:00.000000,OTHER,0.0,109.25,87.5,false,false,false,false,614,700,722,723,false,false,false,false,false,false
151,bullish,641,2026-02-10T18:00:00.000000,25258.0,25266.25,8.25,25262.125,true,2026-02-10T18:23:00.000000,OTHER,0.0,101.5,120.0,true,true,true,false,13,80,204,791,false,false,false,true,true,true
152,bullish,642,2026-02-10T19:00:00.000000,25287.75,25290.25,2.5,25289.0,true,2026-02-10T23:42:00.000000,OTHER,90.0,109.5,144.0,false,false,false,false,24,468,472,484,false,false,false,false,false,false
153,bullish,643,2026-02-10T20:00:00.000000,25297.0,25306.75,9.75,25301.875,true,2026-02-10T20:41:00.000000,OTHER,0.0,120.0,160.5,true,false,false,false,60,653,665,673,true,true,false,false,false,false
154,bearish,651,2026-02-11T04:00:00.000000,25207.5,25209.75,2.25,25208.625,true,2026-02-11T04:59:00.000000,OTHER,0.0,103.75,257.75,false,false,false,false,253,254,259,261,false,false,false,false,false,false
155,bullish,655,2026-02-11T08:00:00.000000,25276.0,25290.0,14.0,25283.0,true,2026-02-11T08:59:00.000000,NY_MORNING_0830_1130,0.0,100.75,231.75,true,true,false,false,1,2,1021,1359,false,false,false,false,false,false
156,bearish,657,2026-02-11T10:00:00.000000,25275.0,25290.0,15.0,25282.5,true,2026-02-11T10:24:00.000000,NY_MORNING_0830_1130,0.0,100.0,0.0,true,true,true,true,1,3,4,6,false,false,false,false,false,false
157,bullish,669,2026-02-11T23:00:00.000000,25320.75,25327.5,6.75,25324.125,true,2026-02-12T00:03:00.000000,OTHER,29.63,157.25,878.25,false,false,false,false,82,389,457,19648,false,false,false,false,false,false
158,bearish,679,2026-02-12T09:00:00.000000,25260.25,25320.25,60.0,25290.25,true,2026-02-12T09:22:00.000000,NY_MORNING_0830_1130,0.0,105.0,0.0,true,true,true,true,0,0,11,14,false,false,false,false,false,false
159,bearish,680,2026-02-12T10:00:00.000000,25031.75,25186.25,154.5,25109.0,true,2026-02-12T10:03:00.000000,NY_MORNING_0830_1130,0.0,101.25,0.0,true,true,true,true,0,2,4,9,false,false,false,false,false,false
160,bearish,681,2026-02-12T11:00:00.000000,24940.75,25006.5,65.75,24973.625,true,2026-02-12T11:38:00.000000,OTHER,0.0,103.5,0.0,true,true,true,true,0,2,15,18,false,false,false,false,false,false
161,bearish,685,2026-02-12T15:00:00.000000,24839.75,24846.5,6.75,24843.125,true,2026-02-12T15:51:00.000000,OTHER,0.0,101.0,25.0,true,false,false,false,71,102,108,174,true,true,true,false,false,false
162,bearish,693,2026-02-13T00:00:00.000000,24731.0,24744.5,13.5,24737.75,true,2026-02-13T00:10:00.000000,OTHER,0.0,102.75,77.0,true,true,true,false,12,16,26,320,false,false,false,true,false,false
163,bearish,707,2026-02-13T14:00:00.000000,24890.5,24900.75,10.25,24895.625,true,2026-02-13T14:07:00.000000,NY_PM_1200_1500,0.0,101.25,0.0,true,true,true,true,1,6,11,18,false,false,false,false,false,false
164,bearish,708,2026-02-13T15:00:00.000000,24828.0,24848.75,20.75,24838.375,true,2026-02-15T17:00:00.000000,OTHER,32.53,111.25,94.25,true,true,false,false,0,4,930,942,false,false,false,false,false,false
165,bullish,718,2026-02-16T02:00:00.000000,24827.25,24841.0,13.75,24834.125,true,2026-02-16T02:03:00.000000,OTHER,0.0,100.5,391.75,true,true,true,false,2,17,83,2976,false,false,false,true,false,false
166,bullish,719,2026-02-16T03:00:00.000000,24874.0,24888.0,14.0,24881.0,true,2026-02-16T03:01:00.000000,OTHER,0.0,131.5,438.75,true,false,false,false,24,2914,3240,3243,true,false,false,false,false,false
167,bearish,721,2026-02-16T05:00:00.000000,24879.25,24888.0,8.75,24883.625,true,2026-02-16T06:27:00.000000,OTHER,14.29,105.25,1.25,true,true,true,true,15,97,104,108,false,false,false,true,true,true
168,bearish,724,2026-02-16T08:00:00.000000,24844.25,24847.75,3.5,24846.0,true,2026-02-17T12:40:00.000000,NY_PM_1200_1500,100.0,101.75,45.5,true,false,false,false,0,99,104,114,false,false,false,false,false,false
169,bearish,725,2026-02-16T09:00:00.000000,24797.5,24844.25,46.75,24820.875,true,2026-02-16T09:06:00.000000,NY_MORNING_0830_1130,0.0,112.25,0.0,true,true,true,true,4,12,16,27,false,false,false,false,false,false
170,bullish,729,2026-02-16T18:00:00.000000,24770.75,24774.25,3.5,24772.5,true,2026-02-16T18:57:00.000000,OTHER,0.0,100.5,325.0,true,true,false,false,3,15,1063,1079,false,false,false,false,false,false
171,bearish,731,2026-02-16T20:00:00.000000,24686.0,24774.25,88.25,24730.125,true,2026-02-16T20:24:00.000000,OTHER,0.0,101.5,0.0,true,true,true,true,11,39,41,71,false,false,false,true,true,false
172,bullish,748,2026-02-17T13:00:00.000000,24764.5,24807.75,43.25,24786.125,true,2026-02-17T13:58:00.000000,NY_PM_1200_1500,0.0,105.25,107.0,true,false,false,false,2,726,738,739,false,false,false,false,false,false
173,bearish,752,2026-02-17T18:00:00.000000,24754.75,24755.25,0.5,24755.0,true,2026-02-17T18:15:00.000000,OTHER,0.0,119.25,740.0,true,false,false,false,9,3725,3735,17205,false,false,false,false,false,false
174,bullish,756,2026-02-17T22:00:00.000000,24770.75,24783.25,12.5,24777.0,true,2026-02-17T22:01:00.000000,OTHER,0.0,123.25,0.0,true,true,true,true,7,38,243,255,false,false,false,true,true,false
175,bullish,757,2026-02-17T23:00:00.000000,24798.75,24820.0,21.25,24809.375,true,2026-02-17T23:56:00.000000,OTHER,0.0,104.75,18.0,true,true,true,true,54,129,140,196,true,true,false,true,true,true
176,bullish,761,2026-02-18T03:00:00.000000,24842.0,24899.75,57.75,24870.875,true,2026-02-18T03:07:00.000000,OTHER,0.0,119.75,147.75,true,true,false,false,5,179,355,357,false,false,false,true,true,true
177,bullish,767,2026-02-18T09:00:00.000000,24921.75,24937.5,15.75,24929.625,true,2026-02-18T13:36:00.000000,NY_PM_1200_1500,77.78,100.25,81.5,false,false,false,false,70,77,654,708,false,false,false,false,false,false
178,bullish,768,2026-02-18T10:00:00.000000,24958.5,25057.5,99.0,25008.0,true,2026-02-18T10:58:00.000000,NY_MORNING_0830_1130,0.0,101.75,389.5,true,true,false,false,4,7,2824,9897,false,false,false,false,false,false
179,bearish,771,2026-02-18T13:00:00.000000,25036.75,25058.75,22.0,25047.75,true,2026-02-18T13:01:00.000000,NY_PM_1200_1500,0.0,111.5,0.0,true,true,true,true,1,26,30,35,false,false,false,true,false,false
180,bullish,782,2026-02-19T01:00:00.000000,25005.5,25008.0,2.5,25006.75,true,2026-02-19T01:05:00.000000,OTHER,0.0,100.5,329.5,true,false,false,false,16,1916,1917,1967,true,false,false,false,false,false
181,bearish,784,2026-02-19T03:00:00.000000,24973.0,25008.0,35.0,24990.5,true,2026-02-19T03:01:00.000000,OTHER,0.0,105.0,0.0,true,true,true,true,3,35,42,45,false,false,false,true,true,false
182,bearish,785,2026-02-19T04:00:00.000000,24902.75,24946.0,43.25,24924.375,true,2026-02-19T04:03:00.000000,OTHER,0.0,104.75,0.0,true,true,true,true,0,8,27,207,false,false,false,false,false,false
183,bullish,799,2026-02-19T19:00:00.000000,24889.25,24892.0,2.75,24890.625,true,2026-02-19T19:51:00.000000,OTHER,0.0,185.25,213.5,true,false,false,false,5,223,444,790,false,false,false,false,false,false
184,bullish,804,2026-02-20T00:00:00.000000,24913.75,24930.75,17.0,24922.25,true,2026-02-20T00:50:00.000000,OTHER,0.0,146.5,252.25,false,false,false,false,136,148,491,491,false,false,false,false,false,false
185,bearish,809,2026-02-20T05:00:00.000000,24902.5,24931.75,29.25,24917.125,true,2026-02-20T08:42:00.000000,NY_MORNING_0830_1130,100.0,129.75,237.0,true,false,false,false,0,11,3569,4390,false,false,false,false,false,false
186,bearish,810,2026-02-20T06:00:00.000000,24849.5,24900.75,51.25,24875.125,true,2026-02-20T06:15:00.000000,OTHER,0.0,113.75,14.5,true,true,true,true,4,7,77,85,false,false,false,false,false,false
187,bullish,814,2026-02-20T10:00:00.000000,24957.5,24967.25,9.75,24962.375,true,2026-02-20T10:30:00.000000,NY_MORNING_0830_1130,0.0,107.5,0.0,true,true,true,true,1,2,3,9,false,false,false,false,false,false
188,bearish,821,2026-02-22T18:00:00.000000,24971.0,25064.25,93.25,25017.625,true,2026-02-23T03:08:00.000000,OTHER,1.07,105.5,69.0,true,true,true,true,78,162,203,337,true,true,true,true,true,true
189,bearish,822,2026-02-22T19:00:00.000000,24882.75,24936.5,53.75,24909.625,true,2026-02-22T19:23:00.000000,OTHER,0.0,110.0,157.25,true,true,true,false,2,31,236,869,false,false,false,true,true,false
190,bullish,828,2026-02-23T01:00:00.000000,24844.25,24863.25,19.0,24853.75,true,2026-02-23T08:46:00.000000,NY_MORNING_0830_1130,28.95,102.0,5.5,true,true,true,true,0,0,4,5,false,false,false,false,false,false
191,bullish,829,2026-02-23T02:00:00.000000,24869.5,24877.5,8.0,24873.5,true,2026-02-23T02:08:00.000000,OTHER,0.0,105.5,0.0,true,true,true,true,3,45,55,62,false,false,false,true,true,false
192,bullish,830,2026-02-23T03:00:00.000000,24914.75,24930.75,16.0,24922.75,true,2026-02-23T05:47:00.000000,OTHER,25.0,105.75,47.0,false,false,false,false,147,162,163,163,false,false,false,false,false,false
193,bullish,831,2026-02-23T04:00:00.000000,24934.5,24945.0,10.5,24939.75,true,2026-02-23T04:26:00.000000,OTHER,0.0,102.25,277.0,true,false,false,false,0,244,244,1787,false,false,false,false,false,false
194,bearish,833,2026-02-23T06:00:00.000000,24943.5,24945.0,1.5,24944.25,true,2026-02-23T06:07:00.000000,OTHER,0.0,103.0,96.5,true,true,false,false,8,24,158,182,false,false,false,true,false,false
195,bearish,837,2026-02-23T10:00:00.000000,24789.25,24857.75,68.5,24823.5,true,2026-02-23T10:31:00.000000,NY_MORNING_0830_1130,0.0,107.0,0.0,true,true,true,true,0,17,64,66,false,false,false,true,false,false
196,bullish,842,2026-02-23T15:00:00.000000,24755.0,24758.0,3.0,24756.5,true,2026-02-24T08:31:00.000000,NY_MORNING_0830_1130,100.0,111.5,63.5,true,true,false,false,0,0,9,10,false,false,false,false,false,false
197,bullish,847,2026-02-23T21:00:00.000000,24835.5,24866.75,31.25,24851.125,true,2026-02-23T21:02:00.000000,OTHER,0.0,108.75,172.25,false,false,false,false,544,703,705,744,false,false,false,false,false,false
198,bearish,850,2026-02-24T00:00:00.000000,24853.25,24865.75,12.5,24859.5,true,2026-02-24T00:09:00.000000,OTHER,0.0,134.0,49.0,true,false,false,false,12,112,127,504,false,false,false,false,false,false
199,bullish,860,2026-02-24T10:00:00.000000,24964.25,24969.25,5.0,24966.75,true,2026-02-24T10:34:00.000000,NY_MORNING_0830_1130,0.0,100.5,0.0,true,true,true,true,1,16,33,36,false,false,false,true,false,false
200,bullish,868,2026-02-24T19:00:00.000000,25051.0,25061.5,10.5,25056.25,true,2026-02-24T21:23:00.000000,OTHER,64.29,104.25,67.5,false,false,false,false,303,503,537,633,false,false,false,false,false,false
201,bullish,869,2026-02-24T20:00:00.000000,25075.0,25082.25,7.25,25078.625,true,2026-02-24T20:17:00.000000,OTHER,0.0,137.75,88.25,true,false,false,false,14,602,698,733,false,false,false,false,false,false
202,bearish,871,2026-02-24T22:00:00.000000,25067.75,25082.25,14.5,25075.0,true,2026-02-25T02:04:00.000000,OTHER,24.14,102.75,427.0,false,false,false,false,1871,1872,1872,1874,false,false,false,false,false,false
203,bullish,876,2026-02-25T03:00:00.000000,25053.5,25055.25,1.75,25054.375,true,2026-02-25T03:05:00.000000,OTHER,0.0,104.0,0.0,true,true,true,true,4,154,177,290,false,false,false,true,true,true
204,bullish,879,2026-02-25T06:00:00.000000,25094.75,25105.0,10.25,25099.875,true,2026-02-25T06:13:00.000000,OTHER,0.0,115.0,0.0,true,true,true,true,6,102,137,137,false,false,false,true,true,true
205,bullish,882,2026-02-25T09:00:00.000000,25165.75,25264.5,98.75,25215.125,true,2026-02-25T09:55:00.000000,NY_MORNING_0830_1130,0.0,108.25,0.0,true,true,true,true,3,36,77,187,false,false,false,true,true,false
206,bullish,885,2026-02-25T12:00:00.000000,25333.25,25334.25,1.0,25333.75,true,2026-02-25T12:32:00.000000,NY_PM_1200_1500,0.0,150.5,0.0,true,true,true,true,30,135,174,179,true,false,false,true,true,true
207,bearish,890,2026-02-25T18:00:00.000000,25341.5,25370.0,28.5,25355.75,true,2026-02-25T18:30:00.000000,OTHER,0.0,117.0,73.75,true,true,true,false,9,39,60,846,false,false,false,true,true,false
208,bullish,897,2026-02-26T01:00:00.000000,25309.75,25326.25,16.5,25318.0,true,2026-02-26T08:30:00.000000,NY_MORNING_0830_1130,100.0,101.75,2364.75,false,false,false,false,61799,61799,66363,66380,false,false,false,false,false,false
209,bearish,905,2026-02-26T09:00:00.000000,25210.75,25361.25,150.5,25286.0,true,2026-03-04T12:43:00.000000,NY_PM_1200_1500,1.99,108.75,7.0,true,true,true,true,4,87,92,137,false,false,false,true,true,true
210,bearish,906,2026-02-26T10:00:00.000000,25085.5,25181.25,95.75,25133.375,true,2026-02-26T10:26:00.000000,NY_MORNING_0830_1130,0.0,101.0,0.0,true,true,true,true,1,10,12,19,false,false,false,false,false,false
211,bearish,924,2026-02-27T05:00:00.000000,25012.75,25024.5,11.75,25018.625,true,2026-02-27T05:01:00.000000,OTHER,0.0,101.5,0.0,true,true,true,true,11,36,41,106,false,false,false,true,true,false
212,bearish,935,2026-03-01T17:00:00.000000,24815.0,24893.5,78.5,24854.25,true,2026-03-01T17:12:00.000000,OTHER,0.0,100.5,0.0,true,true,true,true,1,3,19,25,false,false,false,false,false,false
213,bearish,936,2026-03-01T18:00:00.000000,24796.25,24939.25,143.0,24867.75,true,2026-03-01T18:59:00.000000,OTHER,0.0,105.25,105.0,true,true,true,true,200,204,265,297,true,true,true,true,true,true
214,bullish,938,2026-03-01T20:00:00.000000,24796.25,24796.5,0.25,24796.375,true,2026-03-01T20:52:00.000000,OTHER,0.0,101.0,319.5,true,false,false,false,4,702,705,717,false,false,false,false,false,false
215,bearish,941,2026-03-01T23:00:00.000000,24769.5,24785.25,15.75,24777.375,true,2026-03-01T23:02:00.000000,OTHER,0.0,105.5,0.0,true,true,true,true,3,22,54,76,false,false,false,true,false,false
216,bearish,942,2026-03-02T00:00:00.000000,24703.0,24740.75,37.75,24721.875,true,2026-03-02T00:06:00.000000,OTHER,0.0,110.0,0.0,true,true,true,true,12,14,34,39,false,false,false,false,false,false
217,bearish,943,2026-03-02T01:00:00.000000,24602.5,24672.0,69.5,24637.25,true,2026-03-02T03:07:00.000000,OTHER,5.76,102.25,498.5,false,false,false,false,1412,1412,1415,1467,false,false,false,false,false,false
218,bullish,946,2026-03-02T04:00:00.000000,24591.0,24625.5,34.5,24608.25,true,2026-03-02T04:01:00.000000,OTHER,0.0,100.5,0.0,true,true,true,true,1,4,104,105,false,false,false,false,false,false
219,bullish,951,2026-03-02T09:00:00.000000,24739.25,24802.0,62.75,24770.625,true,2026-03-02T22:29:00.000000,OTHER,1.99,128.25,450.0,true,false,false,false,2,1782,1848,1961,false,false,false,false,false,false
220,bullish,953,2026-03-02T11:00:00.000000,24958.5,25007.5,49.0,24983.0,true,2026-03-02T11:13:00.000000,NY_MORNING_0830_1130,0.0,109.5,655.5,true,true,true,false,1,2,124,2773,false,false,false,false,false,false
221,bearish,961,2026-03-02T20:00:00.000000,24879.25,24925.0,45.75,24902.125,true,2026-03-02T20:41:00.000000,OTHER,0.0,104.0,4.0,true,true,true,true,4,41,50,176,false,false,false,true,true,false
222,bearish,967,2026-03-03T02:00:00.000000,24694.5,24736.0,41.5,24715.25,true,2026-03-03T02:10:00.000000,OTHER,0.0,113.5,0.0,true,true,true,true,1,4,15,22,false,false,false,false,false,false
223,bearish,968,2026-03-03T03:00:00.000000,24581.75,24668.5,86.75,24625.125,true,2026-03-03T03:09:00.000000,OTHER,0.0,111.0,0.0,true,true,true,true,1,9,25,37,false,false,false,false,false,false
224,bearish,969,2026-03-03T04:00:00.000000,24484.0,24505.0,21.0,24494.5,true,2026-03-03T04:04:00.000000,OTHER,0.0,114.0,0.0,true,true,true,true,0,4,29,76,false,false,false,false,false,false
225,bullish,976,2026-03-03T11:00:00.000000,24562.5,24602.5,40.0,24582.5,true,2026-03-03T11:36:00.000000,OTHER,0.0,100.0,0.0,true,true,true,true,0,4,7,26,false,false,false,false,false,false
226,bullish,990,2026-03-04T02:00:00.000000,24590.0,24611.5,21.5,24600.75,true,2026-03-04T02:27:00.000000,OTHER,0.0,102.25,0.0,true,true,true,true,1,17,46,48,false,false,false,true,false,false
227,bullish,992,2026-03-04T04:00:00.000000,24688.25,24734.25,46.0,24711.25,true,2026-03-04T04:06:00.000000,OTHER,0.0,103.0,0.0,true,true,true,true,1,2,2,3,false,false,false,false,false,false
228,bullish,993,2026-03-04T05:00:00.000000,24771.25,24801.25,30.0,24786.25,true,2026-03-04T05:56:00.000000,OTHER,0.0,129.0,80.75,true,false,false,false,6,69,72,74,false,false,false,false,false,false
229,bullish,998,2026-03-04T10:00:00.000000,24970.25,25051.0,80.75,25010.625,true,2026-03-04T10:24:00.000000,NY_MORNING_0830_1130,0.0,102.5,0.0,true,true,true,true,1,2,9,17,false,false,false,false,false,false
