signal_time,entry_time,year,entry,stop,target,risk,result_points,bars_held,exit_reason,stage1_lower_wick_pct,stage1_range_expansion,stage2_body_pct,stage2_lower_wick_pct,dist_pdh,dist_vwap,hour,minute
2025-10-13T23:46:00.000000,2025-10-13T23:47:00.000000,2025,24674.5,24689.75,24644.0,15.25,-15.25,3,stop,0.8181818181818182,1.4012738853503186,0.5967741935483871,0.0,-292.75,-207.69755820701903,23,47
2025-10-14T03:17:00.000000,2025-10-14T03:18:00.000000,2025,24666.5,24683.0,24633.5,16.5,-16.5,2,stop,0.7,1.5600624024961,0.8103448275862069,0.05172413793103448,-298.75,-112.40955914447841,3,18
2025-10-14T03:20:00.000000,2025-10-14T03:21:00.000000,2025,24681.0,24694.5,24654.0,13.5,27.0,14,target,0.23655913978494625,2.4313725490196076,0.75,0.041666666666666664,-284.0,-97.08437912240333,3,21
2025-10-14T06:22:00.000000,2025-10-14T06:23:00.000000,2025,24644.5,24653.5,24626.5,9.0,-9.0,4,stop,0.42857142857142855,1.5184381778741864,0.46153846153846156,0.07692307692307693,-321.25,-84.14711377201093,6,23
2025-10-14T06:45:00.000000,2025-10-14T06:46:00.000000,2025,24590.5,24595.0,24581.5,4.5,-4.5,2,stop,0.42391304347826086,1.9429778247096092,0.7894736842105263,0.013157894736842105,-376.5,-132.47965724408277,6,46
2025-10-14T07:32:00.000000,2025-10-14T07:33:00.000000,2025,24611.5,24629.5,24575.5,18.0,36.0,1,target,0.24528301886792453,2.480499219968799,0.5384615384615384,0.1346153846153846,-353.5,-93.70039100322174,7,33
2025-10-15T13:41:00.000000,2025-10-15T13:42:00.000000,2025,24891.75,24903.75,24867.75,12.0,-12.0,2,stop,0.5274725274725275,1.8181818181818183,0.7073170731707317,0.14634146341463414,-153.0,-46.3938370736505,13,42
2025-10-16T09:50:00.000000,2025-10-16T09:51:00.000000,2025,24998.0,25019.75,24954.5,21.75,43.5,6,target,0.30405405405405406,1.3381555153707052,0.6666666666666666,0.005847953216374269,-116.0,-58.29542006699921,9,51
2025-10-16T14:17:00.000000,2025-10-16T14:18:00.000000,2025,24781.5,24787.25,24770.0,5.75,-5.75,3,stop,0.20388349514563106,1.7667238421955405,0.6756756756756757,0.14864864864864866,-333.0,-154.02304898040165,14,18
2025-10-16T16:26:00.000000,2025-10-16T16:27:00.000000,2025,24799.0,24807.25,24782.5,8.25,-8.25,2,stop,0.3442622950819672,1.43698468786808,0.5238095238095238,0.0,-316.5,-135.50665782048964,16,27
2025-10-16T17:04:00.000000,2025-10-16T17:05:00.000000,2025,24739.5,24755.75,24707.0,16.25,-16.25,15,stop,0.8035714285714286,1.3130128956623681,0.8163265306122449,0.12244897959183673,-438.25,-191.71424740277507,17,5
2025-10-16T21:16:00.000000,2025-10-16T21:17:00.000000,2025,24750.0,24755.25,24739.5,5.25,-5.25,2,stop,0.3076923076923077,1.2776412776412776,0.84,0.0,-431.5,-26.47787621538737,21,17
2025-10-16T23:12:00.000000,2025-10-16T23:13:00.000000,2025,24679.0,24693.25,24650.5,14.25,28.5,8,target,0.22448979591836735,1.5433070866141732,0.52,0.08,-501.5,-80.09338324565033,23,13
2025-10-17T00:21:00.000000,2025-10-17T00:22:00.000000,2025,24638.75,24659.0,24598.25,20.25,40.5,15,target,0.4375,1.5763546798029555,0.803921568627451,0.13725490196078433,-540.75,-88.89572992614194,0,22
2025-10-17T00:39:00.000000,2025-10-17T00:40:00.000000,2025,24613.25,24617.0,24605.75,3.75,7.5,1,target,0.6962025316455697,1.5659068384539148,0.7796610169491526,0.0,-567.75,-107.48276087953491,0,40
2025-10-17T02:49:00.000000,2025-10-17T02:50:00.000000,2025,24506.5,24511.25,24497.0,4.75,9.5,2,target,0.2403846153846154,1.598770176787087,0.5333333333333333,0.13333333333333333,-674.0,-98.21316254229168,2,50
2025-10-17T03:01:00.000000,2025-10-17T03:02:00.000000,2025,24518.25,24524.0,24506.75,5.75,-5.75,12,stop,0.26136363636363635,1.6356877323420076,0.7407407407407407,0.0,-661.0,-82.67809581684196,3,2
2025-10-17T04:35:00.000000,2025-10-17T04:36:00.000000,2025,24533.75,24541.0,24519.25,7.25,14.5,1,target,0.40963855421686746,1.250941974378297,0.6470588235294118,0.0,-646.5,-52.46101748339788,4,36
2025-10-21T00:16:00.000000,2025-10-21T00:17:00.000000,2025,25277.25,25282.0,25267.75,4.75,-4.75,4,stop,0.42105263157894735,1.6964285714285716,0.5238095238095238,0.0,-77.0,-45.74491094147743,0,17
2025-10-21T01:14:00.000000,2025-10-21T01:15:00.000000,2025,25262.0,25271.25,25243.5,9.25,-9.25,2,stop,0.5806451612903226,1.2627291242362526,0.7037037037037037,0.037037037037037035,-92.25,-53.23080264714736,1,15
2025-10-21T17:57:00.000000,2025-10-21T17:58:00.000000,2025,25248.5,25253.0,25239.5,4.5,9.0,3,target,0.2222222222222222,1.2903225806451613,0.5,0.125,-119.75,-34.05992165439966,17,58
2025-10-22T03:44:00.000000,2025-10-22T03:45:00.000000,2025,25253.5,25264.5,25231.5,11.0,-11.0,11,stop,0.32432432432432434,1.7494089834515367,0.8333333333333334,0.0,-115.25,-25.07850944115853,3,45
2025-10-22T05:08:00.000000,2025-10-22T05:09:00.000000,2025,25245.25,25262.5,25210.75,17.25,34.5,35,target,0.21951219512195122,1.7083333333333333,0.5531914893617021,0.10638297872340426,-122.75,-32.73253077839399,5,9
2025-10-22T05:17:00.000000,2025-10-22T05:18:00.000000,2025,25246.5,25257.75,25224.0,11.25,-11.25,5,stop,0.2708333333333333,1.3617021276595744,0.8055555555555556,0.1111111111111111,-120.0,-28.261646726990875,5,18
2025-10-22T05:42:00.000000,2025-10-22T05:43:00.000000,2025,25214.25,25229.0,25184.75,14.75,-14.75,10,stop,0.484375,1.8658892128279885,0.8181818181818182,0.09090909090909091,-153.25,-58.38693180829068,5,43
2025-10-22T08:16:00.000000,2025-10-22T08:17:00.000000,2025,25225.0,25238.25,25198.5,13.25,-13.25,2,stop,0.6614173228346457,1.9523443504996159,0.5652173913043478,0.11594202898550725,-142.5,-24.446380765908543,8,17
2025-10-22T08:36:00.000000,2025-10-22T08:37:00.000000,2025,25129.5,25133.25,25122.0,3.75,7.5,1,target,0.3181818181818182,1.6009702850212248,0.8421052631578947,0.1118421052631579,-238.5,-97.98200355186782,8,37
2025-10-22T14:44:00.000000,2025-10-22T14:45:00.000000,2025,25044.5,25048.0,25037.5,3.5,7.0,5,target,0.3076923076923077,1.6182572614107882,0.71875,0.03125,-324.0,-31.05641105361792,14,45
2025-10-22T17:39:00.000000,2025-10-22T17:40:00.000000,2025,25033.0,25039.5,25020.0,6.5,13.0,11,target,0.7391304347826086,2.200956937799043,0.5909090909090909,0.13636363636363635,-305.5,-41.8346580825164,17,40
2025-10-23T04:54:00.000000,2025-10-23T04:55:00.000000,2025,25041.75,25049.0,25027.25,7.25,-7.25,4,stop,0.21739130434782608,2.1149425287356323,0.5555555555555556,0.07407407407407407,-297.0,-27.505040849820944,4,55
2025-10-23T05:03:00.000000,2025-10-23T05:04:00.000000,2025,25031.5,25054.75,24985.0,23.25,46.5,41,target,0.36,1.7513134851138352,0.7945205479452054,0.0684931506849315,-306.75,-36.64342102944647,5,4
2025-10-23T05:41:00.000000,2025-10-23T05:42:00.000000,2025,24997.5,25012.0,24968.5,14.5,29.0,9,target,0.25,1.4388489208633093,0.6285714285714286,0.11428571428571428,-341.0,-63.49637870788138,5,42
2025-10-23T05:47:00.000000,2025-10-23T05:48:00.000000,2025,24983.75,24992.5,24966.25,8.75,17.5,3,target,0.22727272727272727,1.4239482200647249,0.7037037037037037,0.1111111111111111,-356.0,-76.97186770134795,5,48
2025-10-23T06:33:00.000000,2025-10-23T06:34:00.000000,2025,24957.75,24964.0,24945.25,6.25,12.5,2,target,0.3516483516483517,2.0681818181818183,0.47058823529411764,0.08823529411764706,-380.0,-86.146720566976,6,34
2025-10-29T17:32:00.000000,2025-10-29T17:33:00.000000,2025,26213.0,26223.75,26191.5,10.75,21.5,3,target,0.2542372881355932,2.02401372212693,0.7857142857142857,0.10714285714285714,-165.25,-21.783046171443857,17,33
2025-10-29T22:16:00.000000,2025-10-29T22:17:00.000000,2025,26213.0,26235.25,26168.5,22.25,-22.25,2,stop,0.4090909090909091,1.6438356164383563,0.6560509554140127,0.0,-165.75,-94.6759174704639,22,17
2025-10-30T00:39:00.000000,2025-10-30T00:40:00.000000,2025,26234.25,26243.25,26216.25,9.0,-9.0,5,stop,0.4807692307692308,1.3114754098360657,0.75,0.0,-144.25,-41.16489635735343,0,40
2025-10-30T00:52:00.000000,2025-10-30T00:53:00.000000,2025,26252.25,26261.0,26234.75,8.75,17.5,5,target,0.2840909090909091,2.6626323751891077,0.8378378378378378,0.0,-126.75,-23.184152952420845,0,53
2025-10-30T06:14:00.000000,2025-10-30T06:15:00.000000,2025,26204.0,26228.75,26154.5,24.75,49.5,15,target,0.3026315789473684,1.976592977893368,0.803921568627451,0.0392156862745098,-176.75,-62.39057189621235,6,15
2025-10-30T06:56:00.000000,2025-10-30T06:57:00.000000,2025,26100.25,26122.0,26056.75,21.75,-21.75,16,stop,0.23404255319148937,1.6277056277056277,0.6376811594202898,0.13043478260869565,-279.0,-143.7436078307037,6,57
2025-10-30T09:27:00.000000,2025-10-30T09:28:00.000000,2025,26060.5,26066.75,26048.0,6.25,12.5,3,target,0.23376623376623376,1.288702928870293,0.7014925373134329,0.05970149253731343,-319.0,-61.43246795513551,9,28
2025-10-30T10:04:00.000000,2025-10-30T10:05:00.000000,2025,26031.5,26041.5,26011.5,10.0,-10.0,2,stop,0.27848101265822783,1.2845528455284554,0.8181818181818182,0.02727272727272727,-348.25,-79.22333397141847,10,5
2025-10-30T10:44:00.000000,2025-10-30T10:45:00.000000,2025,26062.0,26075.5,26035.0,13.5,-13.5,6,stop,0.42857142857142855,1.3270142180094786,0.7560975609756098,0.07317073170731707,-318.25,-45.68005400923721,10,45
2025-10-30T11:52:00.000000,2025-10-30T11:53:00.000000,2025,26068.75,26077.5,26051.25,8.75,17.5,13,target,0.29508196721311475,1.3555555555555556,0.7358490566037735,0.11320754716981132,-311.75,-33.06171216191069,11,53
2025-10-30T14:01:00.000000,2025-10-30T14:02:00.000000,2025,25978.0,26002.0,25930.0,24.0,-24.0,11,stop,0.36538461538461536,2.7882037533512065,0.782608695652174,0.0,-401.0,-91.95139218014447,14,2
2025-10-31T01:20:00.000000,2025-10-31T01:21:00.000000,2025,26159.5,26168.75,26141.0,9.25,-9.25,6,stop,0.21153846153846154,2.2317596566523603,0.5,0.06666666666666667,-239.5,-21.793174865077162,1,21
2025-10-31T12:42:00.000000,2025-10-31T12:43:00.000000,2025,26016.5,26022.0,26005.5,5.5,11.0,3,target,0.21818181818181817,1.2600229095074456,0.8225806451612904,0.0,-381.75,-62.004764566190715,12,43
2025-10-31T12:57:00.000000,2025-10-31T12:58:00.000000,2025,25995.5,26010.25,25966.0,14.75,-14.75,2,stop,0.6666666666666666,1.4754098360655736,0.7671232876712328,0.0,-403.75,-82.18547302252409,12,58
2025-10-31T14:50:00.000000,2025-10-31T14:51:00.000000,2025,25985.5,25990.25,25976.0,4.75,-4.75,5,stop,0.5333333333333333,1.5625,0.8235294117647058,0.0,-414.0,-84.91091575617611,14,51
2025-11-02T21:13:00.000000,2025-11-02T21:14:00.000000,2025,26069.0,26074.25,26058.5,5.25,-5.25,2,stop,0.5238095238095238,1.2844036697247705,0.5714285714285714,0.14285714285714285,-206.0,-30.371424907014443,21,14
2025-11-02T21:22:00.000000,2025-11-02T21:23:00.000000,2025,26062.25,26071.5,26043.75,9.25,-9.25,12,stop,0.30434782608695654,1.4465408805031446,0.7222222222222222,0.0,-212.0,-35.268353572089836,21,23
2025-11-02T23:24:00.000000,2025-11-02T23:25:00.000000,2025,26062.0,26071.25,26043.5,9.25,-9.25,2,stop,0.25,1.391304347826087,0.6666666666666666,0.0,-212.5,-29.063741422894964,23,25
2025-11-02T23:50:00.000000,2025-11-02T23:51:00.000000,2025,26065.75,26076.5,26044.25,10.75,-10.75,11,stop,0.2631578947368421,2.043010752688172,0.5833333333333334,0.0,-208.5,-24.232097268319194,23,51
2025-11-02T23:57:00.000000,2025-11-02T23:58:00.000000,2025,26065.0,26070.5,26054.0,5.5,-5.5,3,stop,0.3333333333333333,1.28686327077748,0.4634146341463415,0.14634146341463414,-209.5,-24.700933800231724,23,58
2025-11-03T01:54:00.000000,2025-11-03T01:55:00.000000,2025,26030.0,26039.25,26011.5,9.25,-9.25,11,stop,0.2857142857142857,1.2903225806451613,0.59375,0.09375,-244.0,-48.89033457249025,1,55
2025-11-03T01:59:00.000000,2025-11-03T02:00:00.000000,2025,26031.25,26037.0,26019.75,5.75,11.5,2,target,0.3333333333333333,1.4457831325301205,0.75,0.0,-243.0,-47.28027181551079,2,0
2025-11-03T18:28:00.000000,2025-11-03T18:29:00.000000,2025,25998.0,26001.5,25991.0,3.5,7.0,1,target,0.38461538461538464,1.5781487101669194,0.7391304347826086,0.0,-268.0,-19.984676947100525,18,29
2025-11-03T21:24:00.000000,2025-11-03T21:25:00.000000,2025,25960.25,25966.5,25947.75,6.25,12.5,7,target,0.39285714285714285,1.2584269662921348,0.5,0.0,-307.0,-36.089421443262836,21,25
2025-11-03T21:58:00.000000,2025-11-03T21:59:00.000000,2025,25930.0,25936.0,25918.0,6.0,12.0,3,target,0.22580645161290322,1.2916666666666667,0.45454545454545453,0.0,-335.5,-57.60865052574445,21,59
2025-11-03T22:12:00.000000,2025-11-03T22:13:00.000000,2025,25930.5,25941.25,25909.0,10.75,21.5,15,target,0.29411764705882354,1.511111111111111,0.47058823529411764,0.0,-336.0,-55.33604518316497,22,13
2025-11-03T22:58:00.000000,2025-11-03T22:59:00.000000,2025,25926.75,25929.75,25920.75,3.0,6.0,2,target,0.4827586206896552,1.4609571788413098,0.5263157894736842,0.10526315789473684,-341.0,-52.285702725446754,22,59
2025-11-03T23:03:00.000000,2025-11-03T23:04:00.000000,2025,25922.0,25925.0,25916.0,3.0,6.0,1,target,0.6842105263157895,1.6888888888888889,0.75,0.0,-344.5,-54.669781980894186,23,4
2025-11-03T23:43:00.000000,2025-11-03T23:44:00.000000,2025,25830.25,25850.25,25790.25,20.0,40.0,25,target,0.39622641509433965,1.50354609929078,0.7368421052631579,0.05263157894736842,-435.5,-128.20431575355178,23,44
2025-11-03T23:50:00.000000,2025-11-03T23:51:00.000000,2025,25830.0,25833.75,25822.5,3.75,7.5,1,target,0.3088235294117647,1.4064115822130299,0.847457627118644,0.0,-437.5,-122.72345422631042,23,51
2025-11-04T00:04:00.000000,2025-11-04T00:05:00.000000,2025,25810.25,25821.0,25788.75,10.75,21.5,4,target,0.3855421686746988,1.5427509293680297,0.5535714285714286,0.10714285714285714,-455.0,-130.85540711735666,0,5
2025-11-04T01:46:00.000000,2025-11-04T01:47:00.000000,2025,25766.5,25780.5,25738.5,14.0,-14.0,3,stop,0.4897959183673469,1.3649025069637883,0.7352941176470589,0.0,-499.5,-116.16836971841622,1,47
2025-11-04T02:01:00.000000,2025-11-04T02:02:00.000000,2025,25774.5,25793.75,25736.0,19.25,38.5,4,target,0.8275862068965517,1.864951768488746,0.8428571428571429,0.1,-491.0,-104.9962800763642,2,2
2025-11-04T03:24:00.000000,2025-11-04T03:25:00.000000,2025,25726.25,25743.5,25691.75,17.25,-17.25,7,stop,0.7272727272727273,1.7620137299771166,0.68,0.0,-537.0,-128.20382725550735,3,25
2025-11-04T04:01:00.000000,2025-11-04T04:02:00.000000,2025,25664.5,25679.0,25635.5,14.5,-14.5,2,stop,0.5970149253731343,1.3521695257315844,0.7647058823529411,0.058823529411764705,-602.0,-178.78145833333474,4,2
2025-11-04T06:34:00.000000,2025-11-04T06:35:00.000000,2025,25775.0,25792.75,25739.5,17.75,35.5,41,target,0.28,1.3227513227513228,0.8076923076923077,0.07692307692307693,-490.25,-45.352694565772254,6,35
2025-11-04T06:47:00.000000,2025-11-04T06:48:00.000000,2025,25757.5,25765.5,25741.5,8.0,-8.0,4,stop,0.24390243902439024,1.2557427258805514,0.5084745762711864,0.1016949152542373,-508.25,-62.24045773348189,6,48
2025-11-04T14:16:00.000000,2025-11-04T14:17:00.000000,2025,25625.5,25642.0,25592.5,16.5,33.0,5,target,0.28735632183908044,1.6571428571428573,0.7076923076923077,0.09230769230769231,-640.75,-124.73853531834175,14,17
2025-11-04T14:24:00.000000,2025-11-04T14:25:00.000000,2025,25593.25,25603.75,25572.25,10.5,-10.5,3,stop,0.4520547945205479,1.2874779541446209,0.6578947368421053,0.13157894736842105,-673.5,-155.65626422618152,14,25
2025-11-04T14:32:00.000000,2025-11-04T14:33:00.000000,2025,25611.75,25619.0,25597.25,7.25,-7.25,4,stop,0.2857142857142857,1.3604240282685511,0.6956521739130435,0.028985507246376812,-654.5,-135.10584273029235,14,33
2025-11-04T14:47:00.000000,2025-11-04T14:48:00.000000,2025,25619.75,25641.0,25577.25,21.25,42.5,3,target,0.4606741573033708,1.6036036036036037,0.5098039215686274,0.11764705882352941,-645.75,-124.16630310990513,14,48
2025-11-04T15:16:00.000000,2025-11-04T15:17:00.000000,2025,25561.0,25583.25,25516.5,22.25,-22.25,39,stop,0.7920792079207921,3.7686567164179103,0.6086956521739131,0.11956521739130435,-706.0,-172.1149143688126,15,17
2025-11-04T18:42:00.000000,2025-11-04T18:43:00.000000,2025,25423.5,25429.75,25411.0,6.25,12.5,5,target,0.2909090909090909,1.3496932515337423,0.8260869565217391,0.0,-681.5,-35.591145354184846,18,43
2025-11-04T18:56:00.000000,2025-11-04T18:57:00.000000,2025,25412.25,25426.5,25383.75,14.25,28.5,5,target,0.3793103448275862,1.4664981036662454,0.8095238095238095,0.09523809523809523,-692.5,-37.160767696910625,18,57
2025-11-05T18:22:00.000000,2025-11-05T18:23:00.000000,2025,25715.75,25721.75,25703.75,6.0,12.0,1,target,0.3333333333333333,1.2955465587044535,0.631578947368421,0.07894736842105263,-163.25,-14.781677107061114,18,23
2025-11-05T19:13:00.000000,2025-11-05T19:14:00.000000,2025,25683.0,25686.75,25675.5,3.75,-3.75,2,stop,0.23076923076923078,2.0,0.8064516129032258,0.12903225806451613,-197.0,-12.685110220441857,19,14
2025-11-06T10:19:00.000000,2025-11-06T10:20:00.000000,2025,25314.75,25337.25,25269.75,22.5,-22.5,2,stop,0.2185430463576159,1.4185063410051668,0.625,0.13636363636363635,-566.25,-227.05688228092913,10,20
2025-11-06T10:44:00.000000,2025-11-06T10:45:00.000000,2025,25258.0,25263.75,25246.5,5.75,11.5,1,target,0.6328125,1.2819228843264898,0.7466666666666667,0.04,-622.25,-258.96802436261714,10,45
2025-11-06T11:27:00.000000,2025-11-06T11:28:00.000000,2025,25230.25,25240.0,25210.75,9.75,-9.75,2,stop,0.5078125,1.3989071038251366,0.7261904761904762,0.10714285714285714,-650.5,-253.8942448277994,11,28
2025-11-06T12:54:00.000000,2025-11-06T12:55:00.000000,2025,25357.5,25363.5,25345.5,6.0,12.0,1,target,0.32222222222222224,1.3303769401330376,0.6756756756756757,0.12162162162162163,-522.25,-96.55040357637336,12,55
2025-11-06T13:44:00.000000,2025-11-06T13:45:00.000000,2025,25403.75,25409.0,25393.25,5.25,10.5,2,target,0.38461538461538464,1.3390557939914163,0.782608695652174,0.057971014492753624,-476.75,-45.45839502268791,13,45
2025-11-06T13:51:00.000000,2025-11-06T13:52:00.000000,2025,25375.75,25395.0,25337.25,19.25,-19.25,5,stop,0.527027027027027,1.2617220801364024,0.6575342465753424,0.0684931506849315,-504.0,-72.16417569595797,13,52
2025-11-06T19:09:00.000000,2025-11-06T19:10:00.000000,2025,25278.25,25300.0,25234.75,21.75,-21.75,2,stop,0.42718446601941745,2.261251372118551,0.6710526315789473,0.09210526315789473,-545.25,-41.02427406606148,19,10
2025-11-06T21:23:00.000000,2025-11-06T21:24:00.000000,2025,25234.75,25240.5,25223.25,5.75,-5.75,2,stop,0.3125,1.3008130081300813,0.5918367346938775,0.0,-589.0,-42.257749563512334,21,24
2025-11-06T21:35:00.000000,2025-11-06T21:36:00.000000,2025,25233.5,25243.25,25214.0,9.75,19.5,10,target,0.35,1.5151515151515151,0.47368421052631576,0.05263157894736842,-588.75,-40.56717431084326,21,36
2025-11-07T05:02:00.000000,2025-11-07T05:03:00.000000,2025,25205.75,25214.5,25188.25,8.75,17.5,4,target,0.25,1.6184971098265895,0.6666666666666666,0.07407407407407407,-616.0,-70.85709814286747,5,3
2025-11-07T06:01:00.000000,2025-11-07T06:02:00.000000,2025,25164.0,25186.0,25120.0,22.0,-22.0,4,stop,0.3942307692307692,1.9696969696969697,0.5217391304347826,0.043478260869565216,-659.25,-87.69522823913576,6,2
2025-11-07T06:28:00.000000,2025-11-07T06:29:00.000000,2025,25167.25,25174.75,25152.25,7.5,15.0,2,target,0.7681159420289855,1.4345114345114345,0.6226415094339622,0.018867924528301886,-654.25,-78.54026557720863,6,29
2025-11-07T08:26:00.000000,2025-11-07T08:27:00.000000,2025,25108.0,25122.0,25080.0,14.0,28.0,4,target,0.3333333333333333,2.0431328036322363,0.5573770491803278,0.02459016393442623,-715.0,-101.14947392423346,8,27
2025-11-07T08:28:00.000000,2025-11-07T08:29:00.000000,2025,25102.0,25117.25,25071.5,15.25,30.5,2,target,0.4,1.6881827209533267,0.5428571428571428,0.0,-720.5,-105.5783437189566,8,29
2025-11-07T10:19:00.000000,2025-11-07T10:20:00.000000,2025,24821.0,24837.0,24789.0,16.0,-16.0,4,stop,0.22,1.2523481527864748,0.8117647058823529,0.03529411764705882,-1002.0,-226.36356613335738,10,20
2025-11-07T11:21:00.000000,2025-11-07T11:22:00.000000,2025,24825.75,24836.75,24803.75,11.0,-11.0,2,stop,0.43902439024390244,1.6644113667117726,0.616822429906542,0.08411214953271028,-996.75,-178.41219122975235,11,22
2025-11-07T12:37:00.000000,2025-11-07T12:38:00.000000,2025,24909.5,24930.75,24867.0,21.25,-21.25,2,stop,0.2391304347826087,1.5044971381847916,0.5657894736842105,0.0,-912.25,-70.43998051154995,12,38
2025-11-07T12:55:00.000000,2025-11-07T12:56:00.000000,2025,24909.75,24915.75,24897.75,6.0,12.0,1,target,0.4056603773584906,1.5197132616487454,0.8134328358208955,0.05970149253731343,-912.75,-68.45726406405447,12,56
2025-11-11T00:10:00.000000,2025-11-11T00:11:00.000000,2025,25675.0,25692.75,25639.5,17.75,-17.75,8,stop,0.3125,1.3250517598343685,0.8095238095238095,0.0,-86.25,-45.21367252237178,0,11
2025-11-11T02:26:00.000000,2025-11-11T02:27:00.000000,2025,25649.0,25654.0,25639.0,5.0,10.0,2,target,0.5714285714285714,1.4961832061068703,0.6363636363636364,0.0,-111.5,-55.969188912658865,2,27
2025-11-11T03:32:00.000000,2025-11-11T03:33:00.000000,2025,25629.75,25643.5,25602.25,13.75,27.5,21,target,0.4791666666666667,1.791044776119403,0.5384615384615384,0.11538461538461539,-130.5,-65.48461945242525,3,33
2025-11-11T05:04:00.000000,2025-11-11T05:05:00.000000,2025,25633.0,25639.25,25620.5,6.25,-6.25,10,stop,0.3870967741935484,1.4385150812064964,0.7941176470588235,0.058823529411764705,-127.75,-50.589415903697954,5,5
2025-11-11T06:17:00.000000,2025-11-11T06:18:00.000000,2025,25624.75,25640.25,25593.75,15.5,31.0,21,target,0.24390243902439024,1.5129151291512914,0.5454545454545454,0.13636363636363635,-135.0,-52.21184978160454,6,18
2025-11-11T07:54:00.000000,2025-11-11T07:55:00.000000,2025,25589.0,25599.75,25567.5,10.75,-10.75,6,stop,0.40476190476190477,1.2883435582822085,0.625,0.125,-172.5,-72.89768047735197,7,55
2025-11-11T08:06:00.000000,2025-11-11T08:07:00.000000,2025,25592.75,25600.5,25577.25,7.75,-7.75,3,stop,0.23076923076923078,1.3928571428571428,0.8235294117647058,0.08823529411764706,-167.75,-65.53038860103698,8,7
2025-11-11T10:51:00.000000,2025-11-11T10:52:00.000000,2025,25524.75,25538.5,25497.25,13.75,-13.75,3,stop,0.2543859649122807,1.687638786084382,0.6666666666666666,0.0,-235.5,-62.04004142465055,10,52
2025-11-12T09:01:00.000000,2025-11-12T09:02:00.000000,2025,25623.0,25636.0,25597.0,13.0,26.0,4,target,0.3333333333333333,1.2716763005780347,0.46511627906976744,0.05813953488372093,-145.0,-78.4204630437489,9,2
2025-11-12T10:50:00.000000,2025-11-12T10:51:00.000000,2025,25527.5,25540.0,25502.5,12.5,-12.5,2,stop,0.35789473684210527,1.3004791238877482,0.8494623655913979,0.010752688172043012,-241.0,-110.53246058792865,10,51
2025-11-12T10:57:00.000000,2025-11-12T10:58:00.000000,2025,25553.5,25561.75,25537.0,8.25,16.5,1,target,0.30303030303030304,1.3077939233817701,0.5909090909090909,0.13636363636363635,-215.0,-81.62101896164313,10,58
2025-11-12T11:52:00.000000,2025-11-12T11:53:00.000000,2025,25574.75,25584.25,25555.75,9.5,-9.5,3,stop,0.46153846153846156,1.326530612244898,0.7213114754098361,0.04918032786885246,-193.75,-49.63819301433978,11,53
2025-11-12T13:16:00.000000,2025-11-12T13:17:00.000000,2025,25594.25,25598.75,25585.25,4.5,9.0,1,target,0.5,1.291866028708134,0.74,0.12,-173.75,-27.30507181689245,13,17
2025-11-12T13:29:00.000000,2025-11-12T13:30:00.000000,2025,25580.5,25592.5,25556.5,12.0,24.0,4,target,0.2808988764044944,1.9603524229074891,0.6666666666666666,0.09090909090909091,-188.5,-41.375599695380515,13,30
2025-11-12T17:33:00.000000,2025-11-12T17:34:00.000000,2025,25552.75,25567.5,25523.25,14.75,29.5,13,target,0.3023255813953488,3.1891223733003704,0.75,0.019230769230769232,-278.25,-66.20654561441188,17,34
2025-11-12T17:52:00.000000,2025-11-12T17:53:00.000000,2025,25507.75,25523.25,25476.75,15.5,-15.5,3,stop,0.620253164556962,1.6492693110647183,0.5454545454545454,0.06818181818181818,-322.75,-110.08025216590613,17,53
2025-11-13T04:49:00.000000,2025-11-13T04:50:00.000000,2025,25604.75,25610.25,25593.75,5.5,11.0,4,target,0.8,1.3377926421404682,0.45454545454545453,0.0,-224.75,-39.04349914166596,4,50
2025-11-13T05:19:00.000000,2025-11-13T05:20:00.000000,2025,25602.0,25611.0,25584.0,9.0,18.0,5,target,0.7560975609756098,1.2596006144393241,0.48,0.0,-227.25,-40.04397289958797,5,20
2025-11-13T05:37:00.000000,2025-11-13T05:38:00.000000,2025,25564.5,25577.5,25538.5,13.0,-13.0,6,stop,0.36538461538461536,1.3367609254498716,0.746031746031746,0.0,-264.0,-74.47736956220251,5,38
2025-11-13T06:31:00.000000,2025-11-13T06:32:00.000000,2025,25572.0,25584.25,25547.5,12.25,-12.25,3,stop,0.6153846153846154,1.2540192926045015,0.6052631578947368,0.05263157894736842,-256.75,-62.851380938329385,6,32
2025-11-13T08:01:00.000000,2025-11-13T08:02:00.000000,2025,25497.75,25511.5,25470.25,13.75,27.5,6,target,0.62,2.109704641350211,0.5,0.10344827586206896,-333.5,-119.98251559946584,8,2
2025-11-13T13:56:00.000000,2025-11-13T13:57:00.000000,2025,25035.5,25052.25,25002.0,16.75,-16.75,2,stop,0.4968152866242038,1.710239651416122,0.6444444444444445,0.0,-792.75,-267.31675583562173,13,57
2025-11-13T14:40:00.000000,2025-11-13T14:41:00.000000,2025,25134.75,25147.0,25110.25,12.25,24.5,3,target,0.29292929292929293,1.2700449005772931,0.7142857142857143,0.0,-695.75,-153.59844759558837,14,41
2025-11-13T17:01:00.000000,2025-11-13T17:02:00.000000,2025,25127.75,25138.0,25107.25,10.25,-10.25,4,stop,0.2542372881355932,3.342776203966006,0.5445544554455446,0.09900990099009901,-594.5,-144.84528957092698,17,2
