timeframe,fvg_ts,year,month,symbol,direction,displacement,gap_width,gap_low,gap_high,gap_mid,touched_10d,touch_ts,reclaimed_after_touch,reclaim_ts,width_ge_5,width_ge_10,width_ge_20,width_ge_30,width_ge_50
1h,2026-04-29T04:00:00.000000,2026,4,NQM6,bull,false,0.5,27281.5,27282.0,27281.75,true,2026-04-29T05:14:00.000000,true,2026-04-29T05:14:00.000000,false,false,false,false,false
1h,2026-04-29T19:00:00.000000,2026,4,NQM6,bull,false,8.25,27254.0,27262.25,27258.125,true,2026-04-29T19:51:00.000000,true,2026-04-29T19:51:00.000000,true,false,false,false,false
1h,2026-04-29T23:00:00.000000,2026,4,NQM6,bull,false,38.0,27414.0,27452.0,27433.0,true,2026-04-29T23:20:00.000000,true,2026-04-29T23:20:00.000000,true,true,true,true,false
1h,2026-04-30T00:00:00.000000,2026,4,NQM6,bull,false,51.25,27500.0,27551.25,27525.625,true,2026-04-30T02:18:00.000000,true,2026-04-30T02:18:00.000000,true,true,true,true,true
1h,2026-04-30T03:00:00.000000,2026,4,NQM6,bear,false,102.5,27453.5,27556.0,27504.75,true,2026-04-30T03:05:00.000000,true,2026-04-30T03:05:00.000000,true,true,true,true,true
1h,2026-04-30T05:00:00.000000,2026,4,NQM6,bear,false,93.75,27308.75,27402.5,27355.625,true,2026-04-30T05:15:00.000000,true,2026-04-30T05:15:00.000000,true,true,true,true,true
1h,2026-04-30T08:00:00.000000,2026,4,NQM6,bull,false,17.25,27307.5,27324.75,27316.125,true,2026-04-30T08:21:00.000000,true,2026-04-30T08:21:00.000000,true,true,false,false,false
1h,2026-04-30T12:00:00.000000,2026,4,NQM6,bull,false,5.25,27432.75,27438.0,27435.375,true,2026-04-30T12:05:00.000000,true,2026-04-30T12:05:00.000000,true,false,false,false,false
1h,2026-04-30T14:00:00.000000,2026,4,NQM6,bear,false,62.0,27376.0,27438.0,27407.0,true,2026-04-30T14:59:00.000000,true,2026-04-30T14:59:00.000000,true,true,true,true,true
1h,2026-04-30T18:00:00.000000,2026,4,NQM6,bull,false,107.0,27435.0,27542.0,27488.5,true,2026-04-30T19:00:00.000000,true,2026-04-30T19:00:00.000000,true,true,true,true,true
1h,2026-05-01T13:00:00.000000,2026,5,NQM6,bull,true,0.75,27575.0,27575.75,27575.375,false,,false,,false,false,false,false,false
1h,2026-05-01T14:00:00.000000,2026,5,NQM6,bull,true,125.25,27625.75,27751.0,27688.375,true,2026-05-01T14:37:00.000000,true,2026-05-01T14:37:00.000000,true,true,true,true,true
1h,2026-05-04T01:00:00.000000,2026,5,NQM6,bull,false,1.0,27857.5,27858.5,27858.0,true,2026-05-04T01:11:00.000000,true,2026-05-04T01:11:00.000000,false,false,false,false,false
1h,2026-05-04T11:00:00.000000,2026,5,NQM6,bear,false,35.75,27847.75,27883.5,27865.625,true,2026-05-04T11:14:00.000000,true,2026-05-04T11:14:00.000000,true,true,true,true,false
1h,2026-05-04T16:00:00.000000,2026,5,NQM6,bear,false,96.25,27747.75,27844.0,27795.875,true,2026-05-04T16:26:00.000000,true,2026-05-04T16:26:00.000000,true,true,true,true,true
1h,2026-05-05T01:00:00.000000,2026,5,NQM6,bull,false,3.0,27764.75,27767.75,27766.25,true,2026-05-05T01:02:00.000000,true,2026-05-05T01:02:00.000000,false,false,false,false,false
1h,2026-05-05T02:00:00.000000,2026,5,NQM6,bull,false,8.0,27793.0,27801.0,27797.0,true,2026-05-05T02:49:00.000000,true,2026-05-05T02:49:00.000000,true,false,false,false,false
1h,2026-05-05T07:00:00.000000,2026,5,NQM6,bull,false,19.75,27855.0,27874.75,27864.875,true,2026-05-05T07:56:00.000000,true,2026-05-05T07:56:00.000000,true,true,false,false,false
1h,2026-05-05T13:00:00.000000,2026,5,NQM6,bull,true,23.75,27947.25,27971.0,27959.125,true,2026-05-05T13:31:00.000000,true,2026-05-05T13:31:00.000000,true,true,true,false,false
1h,2026-05-05T14:00:00.000000,2026,5,NQM6,bull,false,25.75,28006.0,28031.75,28018.875,true,2026-05-05T14:15:00.000000,true,2026-05-05T14:15:00.000000,true,true,true,false,false
1h,2026-05-05T18:00:00.000000,2026,5,NQM6,bull,false,1.75,28152.5,28154.25,28153.375,true,2026-05-05T18:53:00.000000,true,2026-05-05T18:53:00.000000,false,false,false,false,false
1h,2026-05-05T22:00:00.000000,2026,5,NQM6,bull,true,54.75,28188.25,28243.0,28215.625,false,,false,,true,true,true,true,true
1h,2026-05-05T23:00:00.000000,2026,5,NQM6,bull,false,98.5,28247.0,28345.5,28296.25,true,2026-05-05T23:02:00.000000,true,2026-05-05T23:02:00.000000,true,true,true,true,true
1h,2026-05-06T01:00:00.000000,2026,5,NQM6,bear,false,36.5,28309.0,28345.5,28327.25,true,2026-05-06T01:21:00.000000,true,2026-05-06T01:21:00.000000,true,true,true,true,false
1h,2026-05-06T04:00:00.000000,2026,5,NQM6,bull,false,13.75,28296.5,28310.25,28303.375,true,2026-05-06T04:01:00.000000,true,2026-05-06T04:01:00.000000,true,true,false,false,false
1h,2026-05-06T09:00:00.000000,2026,5,NQM6,bull,false,62.25,28352.75,28415.0,28383.875,true,2026-05-06T09:05:00.000000,true,2026-05-06T09:05:00.000000,true,true,true,true,true
1h,2026-05-06T13:00:00.000000,2026,5,NQM6,bear,false,6.0,28506.0,28512.0,28509.0,true,2026-05-06T13:55:00.000000,true,2026-05-06T13:55:00.000000,true,false,false,false,false
1h,2026-05-06T15:00:00.000000,2026,5,NQM6,bull,false,12.0,28506.0,28518.0,28512.0,true,2026-05-06T15:13:00.000000,true,2026-05-06T15:13:00.000000,true,true,false,false,false
1h,2026-05-06T19:00:00.000000,2026,5,NQM6,bull,false,27.5,28610.25,28637.75,28624.0,true,2026-05-07T00:43:00.000000,true,2026-05-07T00:43:00.000000,true,true,true,false,false
1h,2026-05-06T20:00:00.000000,2026,5,NQM6,bull,false,28.75,28665.75,28694.5,28680.125,true,2026-05-06T20:55:00.000000,true,2026-05-06T20:55:00.000000,true,true,true,false,false
1h,2026-05-07T07:00:00.000000,2026,5,NQM6,bull,false,0.75,28727.75,28728.5,28728.125,true,2026-05-07T07:02:00.000000,true,2026-05-07T07:02:00.000000,false,false,false,false,false
1h,2026-05-07T14:00:00.000000,2026,5,NQM6,bull,true,18.25,28760.75,28779.0,28769.875,true,2026-05-07T15:58:00.000000,true,2026-05-07T15:58:00.000000,true,true,false,false,false
1h,2026-05-07T17:00:00.000000,2026,5,NQM6,bear,false,59.25,28713.5,28772.75,28743.125,true,2026-05-07T17:08:00.000000,true,2026-05-07T17:08:00.000000,true,true,true,true,true
