stage,signal_time,entry_time,date,entry,signal_high,signal_low,signal_close,stop,target,exit_price,exit_time,outcome,risk_points,pnl_points,rr,mfe,mae
step1_market,2026-02-19 08:35:00,2026-02-19 08:36:00,2026-02-19,24806.0,24838.0,24795.5,24806.5,24840.0,24738.0,24840.0,2026-02-19 08:44:00,loss,34.0,-34.0,-1.0,43.0,-51.5
step1_market,2026-02-19 08:45:00,2026-02-19 08:46:00,2026-02-19,24779.5,24852.5,24777.0,24778.5,24854.5,24629.5,24854.5,2026-02-19 08:50:00,loss,75.0,-75.0,-1.0,2.25,-77.25
step1_market,2026-02-19 10:44:00,2026-02-19 10:45:00,2026-02-19,24842.0,24882.0,24839.75,24842.75,24884.0,24758.0,24884.0,2026-02-19 11:20:00,loss,42.0,-42.0,-1.0,40.75,-47.0
step1_market,2026-02-20 11:15:00,2026-02-20 11:16:00,2026-02-20,24943.5,24982.75,24942.0,24944.25,24984.75,24861.0,24984.75,2026-02-20 11:45:00,loss,41.25,-41.25,-1.0,64.25,-53.0
step1_market,2026-02-20 11:24:00,2026-02-20 11:25:00,2026-02-20,24886.5,24921.75,24883.75,24886.5,24923.75,24812.0,24923.75,2026-02-20 11:29:00,loss,37.25,-37.25,-1.0,7.25,-41.0
step1_market,2026-02-23 09:04:00,2026-02-23 09:05:00,2026-02-23,24866.5,24917.25,24863.5,24866.5,24919.25,24761.0,24919.25,2026-02-23 09:21:00,loss,52.75,-52.75,-1.0,26.0,-63.5
step1_market,2026-02-23 09:52:00,2026-02-23 09:53:00,2026-02-23,24779.0,24824.0,24772.75,24779.5,24826.0,24685.0,24685.0,2026-02-23 10:06:00,win,47.0,94.0,2.0,99.25,-20.25
step1_market,2026-02-24 08:31:00,2026-02-24 08:32:00,2026-02-24,24766.0,24821.25,24753.75,24765.75,24823.25,24651.5,24823.25,2026-02-24 08:40:00,loss,57.25,-57.25,-1.0,71.5,-77.5
step1_market,2026-02-24 08:33:00,2026-02-24 08:34:00,2026-02-24,24721.75,24772.5,24719.25,24722.25,24774.5,24616.25,24774.5,2026-02-24 08:38:00,loss,52.75,-52.75,-1.0,27.25,-85.75
step1_market,2026-02-26 08:32:00,2026-02-26 08:33:00,2026-02-26,25284.75,25328.0,25280.5,25283.5,25330.0,25194.25,25194.25,2026-02-26 08:53:00,win,45.25,90.5,2.0,96.25,-11.0
step1_market,2026-02-26 08:36:00,2026-02-26 08:37:00,2026-02-26,25234.0,25271.25,25224.5,25234.0,25273.25,25155.5,25273.25,2026-02-26 08:38:00,loss,39.25,-39.25,-1.0,2.25,-41.5
step1_market,2026-02-26 08:45:00,2026-02-26 08:46:00,2026-02-26,25230.25,25266.0,25214.75,25230.25,25268.0,25154.75,25154.75,2026-02-26 09:01:00,win,37.75,75.5,2.0,96.0,-34.0
step1_market,2026-02-26 09:01:00,2026-02-26 09:02:00,2026-02-26,25144.5,25184.25,25134.25,25144.0,25186.25,25061.0,25186.25,2026-02-26 09:04:00,loss,41.75,-41.75,-1.0,3.25,-45.0
step1_market,2026-02-26 09:12:00,2026-02-26 09:13:00,2026-02-26,25093.25,25158.25,25087.25,25093.0,25160.25,24959.25,24959.25,2026-02-26 09:19:00,win,67.0,134.0,2.0,146.5,-10.25
step1_market,2026-02-26 09:27:00,2026-02-26 09:28:00,2026-02-26,24909.5,24966.5,24905.75,24908.5,24968.5,24791.5,24968.5,2026-02-26 09:38:00,loss,59.0,-59.0,-1.0,47.75,-60.5
step1_market,2026-02-26 11:14:00,2026-02-26 11:15:00,2026-02-26,24967.0,24991.0,24966.5,24966.5,24993.0,24915.0,24993.0,2026-02-26 11:32:00,loss,26.0,-26.0,-1.0,14.0,-29.0
step1_market,2026-02-27 11:22:00,2026-02-27 11:23:00,2026-02-27,24902.75,24928.0,24900.25,24903.25,24930.0,24848.25,24930.0,2026-02-27 11:24:00,loss,27.25,-27.25,-1.0,1.75,-39.0
step1_market,2026-03-05 09:30:00,2026-03-05 09:31:00,2026-03-05,24953.75,25013.75,24945.25,24953.5,25015.75,24829.75,25015.75,2026-03-05 09:37:00,loss,62.0,-62.0,-1.0,23.25,-66.25
step1_market,2026-03-05 11:29:00,2026-03-05 11:30:00,2026-03-05,24927.75,24972.75,24927.0,24928.0,24974.75,24833.75,24833.75,2026-03-05 11:45:00,win,47.0,94.0,2.0,96.25,-16.25
step1_market,2026-03-06 11:25:00,2026-03-06 11:26:00,2026-03-06,24805.5,24843.0,24802.0,24806.0,24845.0,24726.5,24845.0,2026-03-06 12:12:00,loss,39.5,-39.5,-1.0,61.25,-46.0
step1_market,2026-03-10 10:05:00,2026-03-10 10:06:00,2026-03-10,25092.5,25117.0,25090.0,25092.5,25119.0,25039.5,25119.0,2026-03-10 10:10:00,loss,26.5,-26.5,-1.0,12.25,-32.75
step1_market,2026-03-10 10:12:00,2026-03-10 10:13:00,2026-03-10,25097.5,25129.25,25097.0,25097.5,25131.25,25030.0,25131.25,2026-03-10 10:18:00,loss,33.75,-33.75,-1.0,1.75,-49.5
step1_market,2026-03-11 09:12:00,2026-03-11 09:13:00,2026-03-11,24965.5,25024.0,24959.0,24965.0,25026.0,24844.5,24983.75,2026-03-11 10:43:00,loss,60.5,-18.25,-0.3,77.5,-53.0
step1_market,2026-03-11 09:29:00,2026-03-11 09:30:00,2026-03-11,24934.5,24978.0,24933.0,24935.25,24980.0,24843.5,24980.0,2026-03-11 10:31:00,loss,45.5,-45.5,-1.0,46.5,-54.5
step1_market,2026-03-11 10:19:00,2026-03-11 10:20:00,2026-03-11,24910.5,24936.75,24907.75,24910.25,24938.75,24854.0,24938.75,2026-03-11 10:22:00,loss,28.25,-28.25,-1.0,4.5,-29.75
step1_market,2026-03-13 08:35:00,2026-03-13 08:36:00,2026-03-13,24644.25,24691.25,24641.5,24643.25,24693.25,24546.25,24546.25,2026-03-13 08:47:00,win,49.0,98.0,2.0,98.5,-41.5
step1_market,2026-03-13 08:46:00,2026-03-13 08:47:00,2026-03-13,24553.5,24593.0,24551.75,24553.0,24595.0,24470.5,24595.0,2026-03-13 08:50:00,loss,41.5,-41.5,-1.0,7.75,-44.0
step1_market,2026-03-13 09:35:00,2026-03-13 09:36:00,2026-03-13,24465.5,24494.25,24463.5,24464.75,24496.25,24404.0,24404.0,2026-03-13 09:44:00,win,30.75,61.5,2.0,63.25,-16.5
step1_market,2026-03-13 10:13:00,2026-03-13 10:14:00,2026-03-13,24412.5,24462.0,24407.75,24412.5,24464.0,24309.5,24464.0,2026-03-13 10:32:00,loss,51.5,-51.5,-1.0,1.5,-53.5
step1_market,2026-03-16 08:38:00,2026-03-16 08:39:00,2026-03-16,24641.0,24684.25,24636.0,24641.25,24686.25,24550.5,24686.25,2026-03-16 08:41:00,loss,45.25,-45.25,-1.0,1.75,-231.5
step1_market,2026-03-16 08:47:00,2026-03-16 08:48:00,2026-03-16,24633.0,24667.5,24630.0,24632.5,24669.5,24560.0,24669.5,2026-03-16 08:49:00,loss,36.5,-36.5,-1.0,0.5,-236.75
step1_market,2026-03-16 10:04:00,2026-03-16 10:05:00,2026-03-16,24666.5,24690.25,24665.0,24666.0,24692.25,24615.0,24692.25,2026-03-16 10:07:00,loss,25.75,-25.75,-1.0,1.75,-31.5
step1_market,2026-03-17 09:21:00,2026-03-17 09:22:00,2026-03-17,25012.0,25041.75,25011.0,25012.5,25043.75,24948.5,25043.75,2026-03-17 09:25:00,loss,31.75,-31.75,-1.0,0.25,-32.25
step1_market,2026-03-17 09:36:00,2026-03-17 09:37:00,2026-03-17,24955.25,24985.0,24953.0,24954.75,24987.0,24891.75,24987.0,2026-03-17 09:44:00,loss,31.75,-31.75,-1.0,4.0,-42.75
step1_market,2026-03-18 10:33:00,2026-03-18 10:34:00,2026-03-18,24870.5,24890.75,24860.0,24869.5,24892.75,24826.0,24826.0,2026-03-18 11:01:00,win,22.25,44.5,2.0,62.5,-6.0
step1_market,2026-03-18 10:34:00,2026-03-18 10:35:00,2026-03-18,24853.0,24875.75,24852.5,24853.25,24877.75,24803.5,24803.5,2026-03-18 11:11:00,win,24.75,49.5,2.0,57.5,-23.5
step1_market,2026-03-18 10:35:00,2026-03-18 10:36:00,2026-03-18,24832.0,24854.75,24830.75,24831.5,24856.75,24782.5,24856.75,2026-03-18 10:37:00,loss,24.75,-24.75,-1.0,0.0,-25.75
step1_market,2026-03-18 10:59:00,2026-03-18 11:00:00,2026-03-18,24844.25,24863.0,24842.5,24845.0,24865.0,24802.75,24802.75,2026-03-18 11:11:00,win,20.75,41.5,2.0,48.75,-3.75
step1_market,2026-03-18 11:01:00,2026-03-18 11:02:00,2026-03-18,24814.0,24838.5,24808.0,24814.0,24840.5,24761.0,24840.5,2026-03-18 11:34:00,loss,26.5,-26.5,-1.0,18.5,-29.0
step1_market,2026-03-18 11:11:00,2026-03-18 11:12:00,2026-03-18,24797.25,24818.0,24795.5,24797.25,24820.0,24751.75,24820.0,2026-03-18 11:19:00,loss,22.75,-22.75,-1.0,0.25,-25.0
step1_market,2026-03-20 09:16:00,2026-03-20 09:17:00,2026-03-20,24273.25,24304.75,24268.75,24272.75,24306.75,24206.25,24306.75,2026-03-20 09:23:00,loss,33.5,-33.5,-1.0,23.25,-70.0
step1_market,2026-03-20 09:24:00,2026-03-20 09:25:00,2026-03-20,24273.75,24327.5,24273.5,24273.75,24329.5,24162.25,24329.5,2026-03-20 10:03:00,loss,55.75,-55.75,-1.0,27.0,-65.25
step1_market,2026-03-20 11:05:00,2026-03-20 11:06:00,2026-03-20,24231.25,24289.25,24225.75,24231.25,24291.25,24111.25,24108.0,2026-03-20 12:36:00,win,60.0,123.25,2.05,116.75,-52.0
step1_market,2026-03-23 09:36:00,2026-03-23 09:37:00,2026-03-23,24563.25,24595.0,24562.75,24563.5,24597.0,24495.75,24495.75,2026-03-23 09:46:00,win,33.75,67.5,2.0,73.75,-8.5
step1_market,2026-03-23 10:29:00,2026-03-23 10:30:00,2026-03-23,24317.5,24362.0,24308.5,24317.5,24364.0,24224.5,24364.0,2026-03-23 10:32:00,loss,46.5,-46.5,-1.0,5.75,-52.5
step1_market,2026-03-24 10:37:00,2026-03-24 10:38:00,2026-03-24,24262.25,24286.5,24260.75,24262.5,24288.5,24209.75,24288.5,2026-03-24 10:44:00,loss,26.25,-26.25,-1.0,18.0,-26.75
step1_market,2026-03-24 11:02:00,2026-03-24 11:03:00,2026-03-24,24269.75,24292.0,24263.25,24269.5,24294.0,24221.25,24221.25,2026-03-24 11:04:00,win,24.25,48.5,2.0,49.75,-3.25
step1_market,2026-03-24 11:03:00,2026-03-24 11:04:00,2026-03-24,24239.5,24273.0,24236.25,24239.25,24275.0,24168.5,24168.5,2026-03-24 11:13:00,win,35.5,71.0,2.0,71.75,-5.0
step1_market,2026-03-25 09:09:00,2026-03-25 09:10:00,2026-03-25,24420.5,24444.0,24415.25,24419.75,24446.0,24369.5,24369.5,2026-03-25 09:16:00,win,25.5,51.0,2.0,111.5,-14.75
step1_market,2026-03-26 09:31:00,2026-03-26 09:32:00,2026-03-26,24055.25,24081.0,24051.25,24054.5,24083.0,23999.75,24083.0,2026-03-26 09:38:00,loss,27.75,-27.75,-1.0,3.75,-31.0
step1_market,2026-03-26 10:16:00,2026-03-26 10:17:00,2026-03-26,24046.25,24069.25,24044.75,24046.25,24071.25,23996.25,23996.25,2026-03-26 10:31:00,win,25.0,50.0,2.0,59.25,-24.5
step1_market,2026-03-27 10:37:00,2026-03-27 10:38:00,2026-03-27,23459.5,23474.25,23452.0,23459.25,23476.25,23426.0,23476.25,2026-03-27 10:42:00,loss,16.75,-16.75,-1.0,15.25,-20.5
step1_market,2026-03-27 11:00:00,2026-03-27 11:01:00,2026-03-27,23458.75,23480.5,23456.5,23457.75,23482.5,23411.25,23482.5,2026-03-27 11:06:00,loss,23.75,-23.75,-1.0,13.25,-50.0
step1_market,2026-03-30 08:35:00,2026-03-30 08:36:00,2026-03-30,23302.75,23334.5,23300.25,23301.75,23336.5,23235.25,23336.5,2026-03-30 08:47:00,loss,33.75,-33.75,-1.0,40.5,-48.0
step1_market,2026-03-30 11:04:00,2026-03-30 11:05:00,2026-03-30,23264.0,23281.5,23259.5,23263.5,23283.5,23225.0,23283.5,2026-03-30 11:06:00,loss,19.5,-19.5,-1.0,3.25,-32.0
step1_market,2026-03-30 11:10:00,2026-03-30 11:11:00,2026-03-30,23261.75,23286.0,23260.0,23261.25,23288.0,23209.25,23209.25,2026-03-30 11:22:00,win,26.25,52.5,2.0,53.25,-7.25
step1_market,2026-04-06 11:02:00,2026-04-06 11:03:00,2026-04-06,24263.5,24283.0,24259.25,24262.25,24285.0,24220.5,24285.0,2026-04-06 11:04:00,loss,21.5,-21.5,-1.0,6.0,-21.75
step1_market,2026-04-06 11:12:00,2026-04-06 11:13:00,2026-04-06,24224.25,24265.75,24222.5,24224.0,24267.75,24137.25,24267.75,2026-04-06 11:22:00,loss,43.5,-43.5,-1.0,21.5,-49.75
step1_market,2026-04-07 08:58:00,2026-04-07 08:59:00,2026-04-07,24025.75,24060.0,24024.0,24026.5,24062.0,23953.25,23953.25,2026-04-07 09:05:00,win,36.25,72.5,2.0,83.0,-6.0
step1_market,2026-04-08 08:55:00,2026-04-08 08:56:00,2026-04-08,24966.5,25006.25,24964.25,24966.0,25008.25,24883.0,25008.25,2026-04-08 09:00:00,loss,41.75,-41.75,-1.0,40.0,-42.5
step1_market,2026-04-10 10:20:00,2026-04-10 10:21:00,2026-04-10,25273.25,25291.25,25270.5,25272.75,25293.25,25233.25,25293.25,2026-04-10 10:24:00,loss,20.0,-20.0,-1.0,2.0,-20.75
step1_market,2026-04-10 10:40:00,2026-04-10 10:41:00,2026-04-10,25237.75,25254.75,25237.0,25237.25,25256.75,25199.75,25256.75,2026-04-10 10:50:00,loss,19.0,-19.0,-1.0,15.5,-24.5
step1_market,2026-04-10 11:22:00,2026-04-10 11:23:00,2026-04-10,25230.75,25244.75,25228.0,25230.5,25246.75,25198.75,25246.75,2026-04-10 11:26:00,loss,16.0,-16.0,-1.0,0.0,-22.25
step1_market,2026-04-16 11:14:00,2026-04-16 11:15:00,2026-04-16,26443.5,26464.25,26442.0,26443.25,26466.25,26398.0,26466.25,2026-04-16 11:24:00,loss,22.75,-22.75,-1.0,12.5,-36.0
step1_market,2026-04-17 11:20:00,2026-04-17 11:21:00,2026-04-17,26799.0,26818.25,26795.0,26798.25,26820.25,26756.5,26820.25,2026-04-17 11:23:00,loss,21.25,-21.25,-1.0,20.75,-24.0
step1_market,2026-04-17 11:24:00,2026-04-17 11:25:00,2026-04-17,26757.5,26819.25,26735.5,26756.75,26821.25,26630.0,26821.25,2026-04-17 11:46:00,loss,63.75,-63.75,-1.0,16.5,-66.75
step1_market,2026-04-21 09:35:00,2026-04-21 09:36:00,2026-04-21,26718.5,26740.0,26711.25,26718.25,26742.0,26671.5,26742.0,2026-04-21 09:47:00,loss,23.5,-23.5,-1.0,26.0,-34.0
step1_market,2026-04-21 10:20:00,2026-04-21 10:21:00,2026-04-21,26730.5,26748.5,26724.5,26730.75,26750.5,26690.5,26690.5,2026-04-21 10:43:00,win,20.0,40.0,2.0,49.0,-16.25
step1_market,2026-04-21 10:37:00,2026-04-21 10:38:00,2026-04-21,26712.25,26727.75,26707.25,26711.75,26729.75,26677.25,26677.25,2026-04-21 10:44:00,win,17.5,35.0,2.0,41.5,-6.25
step1_market,2026-04-21 10:43:00,2026-04-21 10:44:00,2026-04-21,26682.5,26702.25,26681.5,26682.75,26704.25,26639.0,26704.25,2026-04-21 10:46:00,loss,21.75,-21.75,-1.0,11.75,-25.75
step1_market,2026-04-23 10:04:00,2026-04-23 10:05:00,2026-04-23,27046.75,27070.25,27045.0,27046.75,27072.25,26995.75,27072.25,2026-04-23 10:12:00,loss,25.5,-25.5,-1.0,8.0,-29.5
step1_market,2026-04-23 11:01:00,2026-04-23 11:02:00,2026-04-23,27028.0,27099.0,27021.0,27028.5,27101.0,26882.0,26882.0,2026-04-23 11:19:00,win,73.0,146.0,2.0,163.0,-23.0
step1_market,2026-04-23 11:09:00,2026-04-23 11:10:00,2026-04-23,26953.75,26991.0,26950.25,26954.5,26993.0,26875.25,26875.25,2026-04-23 11:19:00,win,39.25,78.5,2.0,88.75,-13.25
step1_market,2026-04-27 09:03:00,2026-04-27 09:04:00,2026-04-27,27342.75,27364.0,27336.0,27342.25,27366.0,27296.25,27366.0,2026-04-27 09:09:00,loss,23.25,-23.25,-1.0,10.5,-24.25
step1_market,2026-04-27 09:21:00,2026-04-27 09:22:00,2026-04-27,27320.25,27342.0,27317.75,27319.75,27344.0,27272.75,27344.0,2026-04-27 09:29:00,loss,23.75,-23.75,-1.0,12.75,-24.75
step1_market,2026-04-29 10:19:00,2026-04-29 10:20:00,2026-04-29,27210.0,27228.0,27207.25,27210.25,27230.0,27170.0,27170.0,2026-04-29 10:31:00,win,20.0,40.0,2.0,48.75,-19.5
step1_market,2026-04-29 11:03:00,2026-04-29 11:04:00,2026-04-29,27172.5,27189.5,27171.75,27172.25,27191.5,27134.5,27191.5,2026-04-29 11:05:00,loss,19.0,-19.0,-1.0,2.5,-25.5
step1_market,2026-04-30 08:36:00,2026-04-30 08:37:00,2026-04-30,27193.5,27229.25,27183.25,27192.75,27231.25,27118.0,27231.25,2026-04-30 08:41:00,loss,37.75,-37.75,-1.0,22.25,-38.5
step1_market,2026-05-04 09:19:00,2026-05-04 09:20:00,2026-05-04,27782.25,27832.75,27769.5,27782.75,27834.75,27677.25,27677.25,2026-05-04 10:07:00,win,52.5,105.0,2.0,131.5,-11.0
step1_market,2026-05-04 09:21:00,2026-05-04 09:22:00,2026-05-04,27722.0,27771.0,27716.25,27723.25,27773.0,27620.0,27773.0,2026-05-04 09:26:00,loss,51.0,-51.0,-1.0,10.5,-71.25
step1_market,2026-05-05 10:31:00,2026-05-05 10:32:00,2026-05-05,28105.0,28118.0,28100.0,28105.25,28120.0,28075.0,28120.0,2026-05-05 10:35:00,loss,15.0,-15.0,-1.0,0.25,-17.75
step1_market,2026-05-07 10:15:00,2026-05-07 10:16:00,2026-05-07,28657.0,28700.5,28637.0,28656.75,28702.5,28566.0,28702.5,2026-05-07 10:23:00,loss,45.5,-45.5,-1.0,13.25,-46.25
step1_market,2026-05-07 11:09:00,2026-05-07 11:10:00,2026-05-07,28684.0,28709.75,28674.75,28683.5,28711.75,28628.5,28628.5,2026-05-07 11:18:00,win,27.75,55.5,2.0,59.0,-4.5
step1_market,2026-05-07 11:26:00,2026-05-07 11:27:00,2026-05-07,28584.5,28634.25,28574.25,28583.75,28636.25,28481.0,28636.25,2026-05-07 11:29:00,loss,51.75,-51.75,-1.0,32.5,-55.0
